date,ticker,priceClosing
20050411,A,21.14000000
20050411,AA,31.17000000
20050411,AAP,51.00000000
20050411,AAPL,41.92000000
20050411,ABC,58.48000000
20050411,ABMD,11.15000000
20050411,ABT,47.75000000
20050411,ACAS,31.38000000
20050411,ACE,40.25000000
20050411,ACF,24.00000000
20050411,ACN,23.34000000
20050411,ACS,51.37000000
20050411,ADBE,66.80000000
20050411,ADCT,2.04000000
20050411,ADI,35.34000000
20050411,ADM,21.32000000
20050411,ADP,44.66000000
20050411,ADPT,4.27000000
20050411,ADS,38.90000000
20050411,ADSK,33.72000000
20050411,AEE,50.26000000
20050411,AEP,34.89000000
20050411,AES,16.96000000
20050411,AET,76.07000000
20050411,AFL,36.96000000
20050411,AGN,70.12000000
20050411,AHC,98.72000000
20050411,AIG,52.10000000
20050411,AIH,-7.07000000
20050411,AIV,36.96000000
20050411,AIZ,33.72000000
20050411,AJG,28.25000000
20050411,AKAM,12.51000000
20050411,AKS,10.26000000
20050411,ALB,35.35000000
20050411,ALGN,5.96000000
20050411,ALK,30.25000000
20050411,ALL,54.02000000
20050411,ALXN,20.54000000
20050411,AMAT,16.00000000
20050411,AMB,37.10000000
20050411,AMCC,3.10000000
20050411,AMD,17.02000000
20050411,AME,40.15000000
20050411,AMG,60.41000000
20050411,AMGN,59.33000000
20050411,AMR,11.49000000
20050411,AMSG,24.01000000
20050411,AMT,17.78000000
20050411,AMZN,34.60000000
20050411,AN,18.84000000
20050411,ANDW,11.88000000
20050411,ANF,59.54000000
20050411,ANSS,34.60000000
20050411,AOC,22.87000000
20050411,AOS,29.37000000
20050411,APA,60.86000000
20050411,APC,76.83000000
20050411,APD,62.70000000
20050411,APH,36.88000000
20050411,APOL,74.18000000
20050411,ARE,64.86000000
20050411,ARG,23.42000000
20050411,ASH,66.68000000
20050411,ASN,34.42000000
20050411,ATI,25.24000000
20050411,ATVI,15.60000000
20050411,AVB,67.77000000
20050411,AVP,43.49000000
20050411,AVY,61.23000000
20050411,AVZ,12.74000000
20050411,AW,7.33000000
20050411,AXP,51.32000000
20050411,AYE,22.74000000
20050411,AYI,26.11000000
20050411,AZO,85.48000000
20050411,BA,59.40000000
20050411,BAC,44.98000000
20050411,BAX,34.56000000
20050411,BBBY,39.74000000
20050411,BBT,38.98000000
20050411,BBY,51.04000000
20050411,BC,48.95000000
20050411,BCR,69.75000000
20050411,BDK,79.67000000
20050411,BDX,58.37000000
20050411,BEN,67.79000000
20050411,BGG,35.30000000
20050411,BHI,44.80000000
20050411,BIIB,35.75000000
20050411,BK,29.42000000
20050411,BLI,10.84000000
20050411,BLK,71.56000000
20050411,BLL,39.37000000
20050411,BLS,26.69000000
20050411,BMC,14.65000000
20050411,BMS,28.59000000
20050411,BMY,25.09000000
20050411,BR,51.07000000
20050411,BRCM,30.58000000
