date,ticker,priceClosing
20141223,A,41.37000000
20141223,AA,15.73000000
20141223,AAL,50.21000000
20141223,AAP,161.19000000
20141223,AAPL,112.54000000
20141223,ABBV,64.35000000
20141223,ABC,91.42000000
20141223,ABMD,38.33000000
20141223,ABT,45.72000000
20141223,ACAS,14.83000000
20141223,ACE,116.21000000
20141223,ACN,91.42000000
20141223,ACT,255.88000000
20141223,ADBE,74.38000000
20141223,ADI,56.66000000
20141223,ADM,53.17000000
20141223,ADP,85.17000000
20141223,ADS,289.73000000
20141223,ADSK,60.65000000
20141223,AEE,45.63000000
20141223,AEP,60.11000000
20141223,AES,13.65000000
20141223,AET,89.45000000
20141223,AFL,61.94000000
20141223,AGN,209.17000000
20141223,AIG,56.44000000
20141223,AIV,38.13000000
20141223,AIZ,69.23000000
20141223,AJG,47.48000000
20141223,AKAM,64.59000000
20141223,AKS,5.65000000
20141223,ALB,60.82000000
20141223,ALGN,56.84000000
20141223,ALK,56.75000000
20141223,ALL,70.75000000
20141223,ALLE,55.68000000
20141223,ALXN,178.87000000
20141223,AMAT,25.40000000
20141223,AMBC,24.49000000
20141223,AMCC,6.54000000
20141223,AMD,2.67000000
20141223,AME,53.79000000
20141223,AMG,214.07000000
20141223,AMGN,157.52000000
20141223,AMP,136.76000000
20141223,AMSG,54.02000000
20141223,AMT,100.65000000
20141223,AMZN,306.28500000
20141223,AN,59.41000000
20141223,ANET,64.70000000
20141223,ANF,28.23000000
20141223,ANSS,83.95000000
20141223,ANTM,126.94000000
20141223,AON,96.67000000
20141223,AOS,56.02000000
20141223,APA,65.43000000
20141223,APC,84.24000000
20141223,APD,148.58000000
20141223,APH,55.45000000
20141223,APOL,33.77000000
20141223,ARE,89.46000000
20141223,ARG,117.98000000
20141223,ASH,119.88000000
20141223,ATI,34.71000000
20141223,ATVI,20.23000000
20141223,AVB,168.22000000
20141223,AVGO,100.78000000
20141223,AVP,9.29000000
20141223,AVY,52.23000000
20141223,AWK,53.17000000
20141223,AXP,93.82000000
20141223,AYI,139.48000000
20141223,AZO,621.30000000
20141223,BA,130.03000000
20141223,BAC,17.93000000
20141223,BAX,74.49000000
20141223,BBBY,75.58000000
20141223,BBT,39.24000000
20141223,BBY,39.69000000
20141223,BC,50.33000000
20141223,BCR,169.54000000
20141223,BDX,138.46000000
20141223,BEN,57.13000000
20141223,BGG,20.35000000
20141223,BH,375.13000000
20141223,BHI,56.44000000
20141223,BIG,38.61000000
20141223,BIIB,335.76000000
20141223,BK,41.53000000
20141223,BLK,364.21000000
20141223,BLL,69.84000000
20141223,BMS,46.08000000
20141223,BMY,59.16000000
20141223,BR,46.25000000
20141223,BRCM,43.42000000
20141223,BSX,13.06000000
20141223,BTU,7.96000000
20141223,BVSN,5.91000000
20141223,BWA,56.39000000
20141223,BXP,136.28000000
20141223,C,54.42000000
20141223,CA,31.33000000
20141223,CAG,36.93000000
20141223,CAH,81.92000000
20141223,CAM,50.30000000
20141223,CAR,64.48000000
20141223,CAT,93.50000000
20141223,CB,104.44000000
20141223,CBG,34.99000000
20141223,CBOE,64.69000000
20141223,CBS,55.83000000
20141223,CCI,79.18000000
20141223,CCL,45.30000000
20141223,CDNS,18.98000000
20141223,CE,60.19000000
20141223,CELG,106.12000000
20141223,CERN,65.31000000
20141223,CF,278.65000000
20141223,CFG,25.44000000
20141223,CFN,59.14000000
20141223,CHD,80.53000000
20141223,CHK,20.29000000
20141223,CHRW,77.02000000
20141223,CHTR,167.77000000
20141223,CI,104.31000000
20141223,CIEN,19.83000000
20141223,CIK,3.26000000
20141223,CINF,52.37000000
20141223,CIT,48.32000000
20141223,CL,71.00000000
20141223,CLF,6.15000000
20141223,CLX,106.08000000
20141223,CMA,46.47000000
20141223,CMCSA,57.90000000
20141223,CME,92.72000000
20141223,CMG,669.21000000
20141223,CMI,145.73000000
20141223,CMS,34.88000000
20141223,CMT,13.70000000
20141223,CNC,104.93000000
20141223,CNO,17.26000000
20141223,CNP,23.45000000
20141223,CNX,35.04000000
20141223,COF,83.28000000
20141223,COG,30.60000000
20141223,COH,37.20000000
20141223,COL,85.88000000
20141223,COO,163.20000000
20141223,COP,71.05000000
20141223,COST,144.15000000
20141223,COTY,20.27000000
20141223,COV,102.78000000
20141223,CPB,44.62000000
20141223,CPN,21.59000000
20141223,CPRT,36.79000000
20141223,CR,59.05000000
20141223,CRM,60.50000000
20141223,CSC,64.12000000
20141223,CSCO,28.25000000
20141223,CSX,36.63000000
20141223,CTAS,79.64000000
20141223,CTB,33.98000000
20141223,CTL,40.23000000
20141223,CTSH,54.22000000
20141223,CTXS,64.67000000
20141223,CVG,20.52000000
20141223,CVS,97.87000000
20141223,CVX,113.95000000
20141223,CXO,99.90000000
20141223,CZR,15.24000000
20141223,D,76.90000000
20141223,DAL,47.13000000
20141223,DAN,21.45000000
20141223,DD,75.19000000
20141223,DDR,18.50000000
20141223,DDS,122.00000000
20141223,DE,90.85000000
20141223,DF,18.97000000
20141223,DFS,66.17000000
20141223,DG,69.55000000
20141223,DGX,68.10000000
20141223,DHI,24.81000000
20141223,DHR,87.06000000
20141223,DIS,94.69000000
20141223,DISCA,35.08000000
20141223,DISH,72.09000000
20141223,DLPH,73.87000000
20141223,DLR,66.34000000
20141223,DLTR,70.06000000
20141223,DLX,62.71000000
20141223,DNB,123.08000000
20141223,DNR,8.33000000
20141223,DO,39.28000000
20141223,DOV,74.48000000
20141223,DPS,73.45000000
20141223,DRE,20.46000000
20141223,DRI,58.51000000
20141223,DTE,86.41000000
20141223,DUK,83.68000000
20141223,DV,48.93000000
20141223,DVA,75.99000000
20141223,DVN,61.47000000
20141223,DYN,29.30000000
20141223,EA,47.83500000
20141223,EBAY,57.22500000
20141223,EBIX,17.00000000
20141223,ECL,107.45000000
20141223,ED,66.01000000
20141223,EFX,81.94000000
20141223,EIX,65.34000000
20141223,EL,77.76000000
20141223,EMC,30.55000000
20141223,EMN,76.76000000
20141223,EMR,62.83000000
20141223,ENDP,71.76000000
20141223,EOG,96.41000000
20141223,EQIX,231.98000000
20141223,EQR,73.72000000
20141223,EQT,78.41000000
20141223,ESRX,85.88000000
20141223,ESS,212.58000000
20141223,ESV,31.28000000
20141223,ETFC,24.26500000
20141223,ETN,69.39000000
20141223,ETR,88.07000000
20141223,EVHC,35.36000000
20141223,EW,129.58000000
20141223,EXC,37.24000000
20141223,EXPD,44.58000000
20141223,EXPE,88.92000000
20141223,EXR,59.44000000
20141223,F,15.33000000
20141223,FANG,61.69500000
20141223,FAST,47.72000000
20141223,FB,80.61000000
20141223,FBHS,44.72000000
20141223,FCX,22.84000000
20141223,FDO,79.15000000
20141223,FDX,176.94000000
20141223,FE,39.01000000
20141223,FFIV,133.94000000
20141223,FHN,13.65000000
20141223,FII,33.60000000
20141223,FIS,64.04000000
20141223,FISV,73.02500000
