date,ticker,priceClosing
20171226,A,67.25000000
20171226,AA,50.38000000
20171226,AABA,69.86000000
20171226,AAL,52.85000000
20171226,AAP,101.96000000
20171226,AAPL,170.57000000
20171226,ABBV,97.75000000
20171226,ABC,93.25000000
20171226,ABMD,189.54000000
20171226,ABT,57.00000000
20171226,ACN,152.99000000
20171226,ADBE,174.44000000
20171226,ADI,88.63000000
20171226,ADM,40.26000000
20171226,ADNT,78.78000000
20171226,ADP,117.57000000
20171226,ADS,250.64000000
20171226,ADSK,103.80000000
20171226,AEE,58.30000000
20171226,AEP,72.99000000
20171226,AES,10.64000000
20171226,AET,180.42000000
20171226,AFL,87.64000000
20171226,AGN,164.44000000
20171226,AIG,59.43000000
20171226,AIV,43.33000000
20171226,AIZ,101.17000000
20171226,AJG,62.91000000
20171226,AKAM,65.42000000
20171226,AKS,5.78000000
20171226,ALB,129.04000000
20171226,ALGN,223.54000000
20171226,ALK,74.84000000
20171226,ALL,104.34000000
20171226,ALLE,80.39000000
20171226,ALXN,119.22000000
20171226,AMAT,51.05000000
20171226,AMBC,14.60000000
20171226,AMD,10.46000000
20171226,AME,72.54000000
20171226,AMG,204.06000000
20171226,AMGN,176.09000000
20171226,AMP,171.10000000
20171226,AMT,140.91000000
20171226,AMZN,1176.76000000
20171226,AN,51.64000000
20171226,ANDV,114.30000000
20171226,ANET,235.66000000
20171226,ANF,19.03000000
20171226,ANSS,146.39000000
20171226,ANTM,225.43000000
20171226,AON,133.30000000
20171226,AOS,61.66000000
20171226,APA,43.36000000
20171226,APC,54.10000000
20171226,APD,163.00000000
20171226,APH,87.79000000
20171226,APTV,84.88000000
20171226,ARE,130.39000000
20171226,ARNC,27.07000000
20171226,ASH,71.29000000
20171226,ASIX,42.73000000
20171226,ATGE,43.85000000
20171226,ATI,24.91000000
20171226,ATUS,20.90000000
20171226,ATVI,63.45000000
20171226,AVB,178.99000000
20171226,AVGO,258.10000000
20171226,AVP,2.27000000
20171226,AVY,114.82000000
20171226,AWK,90.42000000
20171226,AXP,98.57000000
20171226,AYI,176.08000000
20171226,AZO,714.48000000
20171226,BA,295.36000000
20171226,BAC,29.78000000
20171226,BAX,65.02000000
20171226,BBBY,23.14000000
20171226,BBT,50.04000000
20171226,BBY,68.02000000
20171226,BC,55.53000000
20171226,BCR,333.41000000
20171226,BDX,217.02000000
20171226,BEN,43.57000000
20171226,BGG,25.54000000
20171226,BH,419.97000000
20171226,BHF,59.69000000
20171226,BHGE,32.06000000
20171226,BIG,56.40000000
20171226,BIIB,319.78000000
20171226,BIVV,54.35000000
20171226,BK,53.81000000
20171226,BLK,513.72000000
20171226,BLL,37.60000000
20171226,BMS,47.39000000
20171226,BMY,61.26000000
20171226,BR,90.86000000
20171226,BSX,25.13000000
20171226,BTU,39.09000000
20171226,BVSN,3.72500000
20171226,BWA,51.49000000
20171226,BXP,128.49000000
20171226,C,74.78000000
20171226,CA,33.65000000
20171226,CAG,38.21000000
20171226,CAH,62.67000000
20171226,CAR,44.74000000
20171226,CARS,29.54000000
20171226,CAT,156.44000000
20171226,CB,145.31000000
20171226,CBG,43.56000000
20171226,CBOE,124.04000000
20171226,CBS,60.19000000
20171226,CCE,39.29000000
20171226,CCI,108.97000000
20171226,CCL,65.69000000
20171226,CDNS,41.97000000
20171226,CE,106.44000000
20171226,CELG,106.97000000
20171226,CERN,67.68000000
20171226,CF,42.85000000
20171226,CFG,42.52000000
20171226,CHD,50.16000000
20171226,CHK,4.00000000
20171226,CHRW,88.79000000
20171226,CHTR,340.40000000
20171226,CI,203.78000000
20171226,CIEN,21.69000000
20171226,CIK,3.29000000
20171226,CINF,74.27000000
20171226,CIT,49.98000000
20171226,CL,75.48000000
20171226,CLF,7.31000000
20171226,CLX,149.69000000
20171226,CMA,87.33000000
20171226,CMCSA,40.82000000
20171226,CME,148.94000000
20171226,CMG,295.52000000
20171226,CMI,176.14000000
20171226,CMS,46.81000000
20171226,CMT,22.60000000
20171226,CNC,102.26000000
20171226,CNDT,16.01000000
20171226,CNO,24.81000000
20171226,CNP,28.03000000
20171226,CNX,14.82000000
20171226,COF,99.92000000
20171226,COG,28.10000000
20171226,COL,134.93000000
20171226,COO,220.44000000
20171226,COP,56.23000000
20171226,COST,186.55000000
20171226,COTY,20.15000000
20171226,CPB,48.29000000
20171226,CPN,15.10000000
20171226,CPRT,43.34000000
20171226,CR,89.11000000
20171226,CRM,102.54000000
20171226,CSCO,38.48000000
20171226,CSRA,30.28000000
20171226,CSX,54.87000000
20171226,CTAS,155.52000000
20171226,CTB,35.55000000
20171226,CTL,17.36000000
20171226,CTSH,71.24000000
20171226,CTXS,87.93000000
20171226,CVG,23.83000000
20171226,CVS,73.68000000
20171226,CVX,125.98000000
20171226,CXO,153.92000000
20171226,CZR,12.35000000
20171226,D,80.33000000
20171226,DAL,56.43000000
20171226,DAN,32.07000000
20171226,DDR,8.81000000
20171226,DDS,63.25000000
20171226,DE,158.75000000
20171226,DF,11.68000000
20171226,DFS,77.26000000
20171226,DG,92.48000000
20171226,DGX,99.27000000
20171226,DHI,50.97000000
20171226,DHR,93.32000000
20171226,DIS,108.12000000
20171226,DISCA,23.57000000
20171226,DISH,48.34000000
20171226,DLPH,52.11000000
20171226,DLR,111.59000000
20171226,DLTR,108.50000000
20171226,DLX,76.23000000
20171226,DNB,119.60000000
20171226,DNR,2.12000000
20171226,DO,18.94000000
20171226,DOV,101.12000000
20171226,DPS,96.33000000
20171226,DRE,26.92000000
20171226,DRI,97.15000000
20171226,DTE,108.13000000
20171226,DUK,83.60000000
20171226,DVA,72.10000000
20171226,DVN,42.58000000
20171226,DWDP,71.44000000
20171226,DXC,95.90000000
20171226,DYN,11.43000000
20171226,EA,105.06000000
20171226,EBAY,37.94000000
20171226,EBIX,79.85000000
20171226,ECL,133.70000000
20171226,ED,84.20000000
20171226,EFX,118.98000000
20171226,EIX,64.04000000
20171226,EL,128.85000000
20171226,EMN,92.98000000
20171226,EMR,69.53000000
20171226,ENDP,7.97000000
20171226,EOG,109.41000000
20171226,EQIX,446.70000000
20171226,EQR,64.10000000
20171226,EQT,55.45000000
20171226,ES,61.96000000
20171226,ESRX,74.99000000
20171226,ESS,240.56000000
20171226,ESV,5.86000000
20171226,ETFC,49.50000000
20171226,ETN,77.32000000
20171226,ETR,79.90000000
20171226,EVHC,33.74000000
20171226,EW,112.16000000
20171226,EXC,38.81000000
20171226,EXPD,64.86000000
20171226,EXPE,119.44000000
20171226,EXR,86.80000000
20171226,F,12.60000000
20171226,FANG,125.97000000
20171226,FAST,54.13000000
20171226,FB,175.99000000
20171226,FBHS,68.94000000
20171226,FCPT,25.63000000
20171226,FCX,18.67000000
20171226,FDC,16.55000000
20171226,FDX,249.64000000
20171226,FE,30.32000000
20171226,FFIV,131.26000000
20171226,FHN,20.17000000
20171226,FII,36.53000000
20171226,FIS,94.13000000
20171226,FISV,131.40000000
20171226,FITB,30.68000000
20171226,FL,48.55000000
20171226,FLIR,46.82000000
20171226,FLR,51.45000000
20171226,FLS,41.77000000
20171226,FLT,191.34000000
20171226,FMC,95.54000000
20171226,FOSL,8.07000000
20171226,FOXA,34.60000000
20171226,FRC,86.83000000
20171226,FRT,132.02000000
20171226,FSLR,68.04000000
20171226,FTI,31.38000000
20171226,FTNT,44.16000000
20171226,FTR,6.96000000
20171226,FTV,72.62000000
20171226,GD,201.97000000
20171226,GE,17.43000000
20171226,GFI,4.17000000
20171226,GGP,23.48000000
20171226,GHC,562.30000000
20171226,GILD,72.70000000
20171226,GIS,60.12000000
20171226,GLW,32.38000000
20171226,GM,41.80000000
20171226,GME,18.51000000
20171226,GNW,3.17000000
20171226,GOLD,97.19000000
20171226,GOOGL,1065.85000000
20171226,GPC,95.39000000
20171226,GPN,100.73000000
20171226,GPS,34.94000000
20171226,GRMN,59.27000000
20171226,GS,257.72000000
20171226,GT,32.60000000
20171226,GWW,236.01000000
20171226,HAL,48.77000000
20171226,HAS,92.80000000
20171226,HBAN,14.63000000
20171226,HBI,20.91000000
20171226,HCA,89.14000000
20171226,HCP,25.95000000
20171226,HD,190.36000000
20171226,HES,48.46000000
20171226,HFC,51.30000000
20171226,HIG,55.97000000
20171226,HII,236.80000000
20171226,HLS,49.56000000
20171226,HLT,79.37000000
20171226,HOG,51.77000000
20171226,HOLX,43.23000000
20171226,HON,153.76000000
20171226,HP,65.61000000
20171226,HPE,14.74000000
20171226,HPQ,21.23000000
20171226,HRB,26.06000000
20171226,HRL,36.74000000
20171226,HRS,142.20000000
20171226,HSIC,70.62000000
20171226,HST,20.18000000
20171226,HSY,115.01000000
20171226,HUM,246.25000000
20171226,IAC,124.31000000
20171226,IBM,152.83000000
20171226,ICE,70.04000000
20171226,IDXX,157.07000000
20171226,IFF,152.24000000
20171226,ILMN,214.21000000
20171226,INCY,95.40000000
20171226,INFO,45.00000000
20171226,INTC,46.08000000
20171226,INTU,158.93000000
20171226,IP,57.49000000
20171226,IPG,20.23000000
20171226,IPGP,213.18000000
20171226,IQV,98.35000000
20171226,IR,89.21000000
20171226,IRM,37.66000000
20171226,ISRG,365.83000000
20171226,IT,123.09000000
20171226,ITG,18.99000000
20171226,ITI,7.12000000
20171226,ITT,53.76000000
20171226,ITW,167.10000000
20171226,IVZ,36.60000000
20171226,JBGS,34.46000000
20171226,JBHT,114.92000000
20171226,JBL,26.24000000
20171226,JCI,37.90000000
20171226,JCP,3.31000000
20171226,JEC,66.05000000
20171226,JKHY,116.83000000
20171226,JNJ,140.09000000
20171226,JNPR,28.86000000
20171226,JPM,107.02000000
20171226,JWN,48.47000000
20171226,K,68.15000000
20171226,KBH,31.68000000
20171226,KEY,20.33000000
20171226,KEYS,41.60000000
20171226,KHC,78.11000000
20171226,KIM,18.25000000
20171226,KLAC,107.65000000
20171226,KMB,121.31000000
20171226,KMI,18.11000000
20171226,KMX,65.55000000
20171226,KO,45.81000000
20171226,KODK,3.25000000
20171226,KR,27.80000000
20171226,KSS,56.87000000
20171226,KSU,107.64000000
20171226,L,49.92000000
20171226,LB,62.95000000
20171226,LDOS,64.79000000
20171226,LEE,2.35000000
20171226,LEG,47.54000000
20171226,LEN,63.89000000
20171226,LH,161.04000000
20171226,LKQ,40.78000000
20171226,LLL,197.33000000
20171226,LLY,84.99000000
20171226,LM,42.11000000
20171226,LMT,318.51000000
20171226,LNC,77.49000000
20171226,LNT,42.19000000
20171226,LOW,91.89000000
20171226,LPX,26.10000000
20171226,LRCX,184.31000000
20171226,LUK,26.53000000
20171226,LUV,65.98000000
20171226,LW,55.18000000
20171226,LYB,109.93000000
20171226,M,26.85000000
20171226,MA,151.28000000
20171226,MAA,100.15000000
20171226,MAC,65.73000000
20171226,MAR,133.30000000
20171226,MAS,44.02000000
20171226,MAT,15.72000000
20171226,MBI,7.64000000
20171226,MCD,171.29000000
20171226,MCHP,88.63000000
20171226,MCK,158.90000000
20171226,MCO,145.87000000
20171226,MDLZ,43.42000000
20171226,MDP,69.45000000
20171226,MDR,6.66000000
20171226,MDT,81.47000000
20171226,MET,50.67000000
20171226,MGM,33.35000000
20171226,MHK,276.45000000
20171226,MKC,102.01000000
20171226,MLM,217.57000000
20171226,MLSS,1.14000000
20171226,MMC,80.74000000
20171226,MMM,235.45000000
20171226,MNK,23.48000000
20171226,MNST,63.84000000
20171226,MO,72.08000000
20171226,MON,116.02000000
20171226,MOS,25.50000000
20171226,MPC,66.84000000
20171226,MRK,56.34000000
20171226,MRO,17.26000000
20171226,MS,52.47000000
20171226,MSCI,125.60000000
20171226,MSFT,85.40000000
20171226,MSI,90.67000000
20171226,MTB,171.99000000
20171226,MTD,613.53000000
20171226,MTG,14.54000000
20171226,MTW,40.00000000
20171226,MU,42.25000000
20171226,MUR,31.98000000
20171226,MXIM,52.70000000
20171226,MYL,42.27000000
20171226,NAV,43.99000000
20171226,NAVI,13.46000000
20171226,NBL,29.54000000
20171226,NBR,6.63000000
20171226,NCLH,53.73000000
20171226,NCR,33.63000000
20171226,NDAQ,76.13000000
20171226,NE,4.43000000
20171226,NEE,154.00000000
20171226,NEM,37.57000000
20171226,NFLX,187.76000000
20171226,NFX,32.19000000
20171226,NGVT,71.23000000
20171226,NI,25.06000000
20171226,NKE,63.65000000
20171226,NKTR,60.00000000
20171226,NLSN,36.21000000
20171226,NOC,303.84000000
