date,ticker,priceClosing
20030910,A,24.49000000
20030910,AA,27.92000000
20030910,AAP,69.98000000
20030910,AAPL,22.18000000
20030910,ABC,58.05000000
20030910,ABMD,6.66000000
20030910,ABT,43.28000000
20030910,ACAS,26.06000000
20030910,ACE,32.92000000
20030910,ACF,10.77000000
20030910,ACN,22.27000000
20030910,ACS,50.07000000
20030910,ADBE,36.39000000
20030910,ADCT,2.59000000
20030910,ADI,39.23000000
20030910,ADM,13.18000000
20030910,ADP,38.38000000
20030910,ADPT,7.67000000
20030910,ADS,28.39000000
20030910,ADSK,17.54000000
20030910,AEE,42.50000000
20030910,AEP,29.14000000
20030910,AES,6.89000000
20030910,AET,58.39000000
20030910,AFL,31.85000000
20030910,AGN,80.59000000
20030910,AHC,49.02000000
20030910,AIG,60.58000000
20030910,AIH,-5.55000000
20030910,AIV,38.00000000
20030910,AJG,27.75000000
20030910,AKAM,4.32000000
20030910,AKS,2.75000000
20030910,ALB,28.24000000
20030910,ALGN,13.25000000
20030910,ALK,28.27000000
20030910,ALL,37.02000000
20030910,ALLE,21.24900000
20030910,ALXN,14.54000000
20030910,AMAT,20.70000000
20030910,AMB,29.08000000
20030910,AMCC,5.88100000
20030910,AMD,11.26000000
20030910,AME,40.50000000
20030910,AMG,66.00000000
20030910,AMGN,66.99000000
20030910,AMR,12.47000000
20030910,AMSG,31.60000000
20030910,AMT,10.68000000
20030910,AMZN,46.22000000
20030910,AN,18.43000000
20030910,ANDW,13.00000000
20030910,ANF,27.55000000
20030910,ANSS,38.00000000
20030910,AOC,22.64000000
20030910,AOL,16.00000000
20030910,AOS,34.10000000
20030910,APA,66.80000000
20030910,APC,43.00000000
20030910,APD,47.14000000
20030910,APH,53.20000000
20030910,APOL,62.49000000
20030910,ARE,47.20000000
20030910,ARG,17.97000000
20030910,ASH,34.13000000
20030910,ASN,26.18000000
20030910,ATH,73.66000000
20030910,ATI,6.69000000
20030910,ATVI,13.43000000
20030910,AVB,46.74000000
20030910,AVP,64.81000000
20030910,AVY,53.57000000
20030910,AVZ,15.70000000
20030910,AW,11.49000000
