date,ticker,priceClosing
20080201,A,34.46000000
20080201,AA,34.28000000
20080201,AAP,36.47000000
20080201,AAPL,133.75000000
20080201,ABC,46.63000000
20080201,ABMD,15.26000000
20080201,ABT,57.55000000
20080201,ACAS,35.79000000
20080201,ACE,59.32000000
20080201,ACF,13.43000000
20080201,ACN,35.04000000
20080201,ACS,48.87000000
20080201,ADBE,34.48000000
20080201,ADCT,14.81000000
20080201,ADI,29.10000000
20080201,ADM,45.50000000
20080201,ADP,39.97000000
20080201,ADPT,3.08000000
20080201,ADS,53.90000000
20080201,ADSK,41.96000000
20080201,AEE,45.54000000
20080201,AEP,43.96000000
20080201,AES,19.46000000
20080201,AET,53.22000000
20080201,AFL,60.70000000
20080201,AGN,67.64000000
20080201,AIG,55.73000000
20080201,AIV,40.69000000
20080201,AIZ,65.83000000
20080201,AJG,25.96000000
20080201,AKAM,31.04000000
20080201,AKS,47.93000000
20080201,ALB,37.38000000
20080201,ALGN,12.06000000
20080201,ALK,26.93000000
20080201,ALL,49.42000000
20080201,ALXN,68.84000000
20080201,AMAT,18.88000000
20080201,AMB,52.40000000
20080201,AMCC,8.32000000
20080201,AMD,8.00000000
20080201,AME,44.49000000
20080201,AMG,103.45000000
20080201,AMGN,47.36000000
20080201,AMP,57.12000000
20080201,AMR,15.09000000
20080201,AMSG,25.87000000
20080201,AMT,38.65000000
20080201,AMZN,74.63000000
20080201,AN,16.59000000
20080201,ANF,82.06000000
20080201,ANSS,36.11000000
20080201,AOC,44.83000000
20080201,AOS,36.28000000
20080201,APA,98.47000000
20080201,APC,60.04000000
20080201,APD,92.34000000
20080201,APH,39.80000000
20080201,APOL,80.64000000
20080201,APY,1.20000000
20080201,ARE,100.53000000
20080201,ARG,47.44000000
20080201,ASH,47.09000000
20080201,ATI,74.02000000
20080201,ATVI,26.43000000
20080201,AVB,99.20000000
20080201,AVP,35.87000000
20080201,AVY,52.73000000
20080201,AW,9.92000000
20080201,AXP,49.60000000
20080201,AYE,56.22000000
20080201,AYI,47.09000000
20080201,AZO,121.59000000
20080201,BA,82.76000000
20080201,BAC,45.03000000
20080201,BAX,61.51000000
20080201,BBBY,32.38000000
20080201,BBT,36.80000000
20080201,BBY,48.47000000
20080201,BC,19.28000000
20080201,BCR,96.92000000
20080201,BDK,73.09000000
20080201,BDX,87.17000000
20080201,BEN,106.65000000
20080201,BGG,22.28000000
20080201,BHI,64.22000000
20080201,BIG,17.51000000
20080201,BIIB,61.76000000
20080201,BK,47.74000000
