date,ticker,gicsIndustry
20150701,AAL,2030
20150701,PNW,5510
20150701,ABT,3510
20150701,AMD,4530
20150701,AET,3510
20150701,APD,1510
20150701,ALK,2030
20150701,HON,2010
20150701,SWKS,4530
20150701,AA.3,1510
20150701,AA.P,1510
20150701,AA.PB,1510
20150701,HES,1010
20150701,AEP,5510
20150701,AXP,4020
20150701,AFL,4030
20150701,AIG,4030
20150701,AIG.WS,4030
20150701,AME,2010
20150701,AMGN,3520
20150701,ADI,4530
20150701,NBR,1010
20150701,APA,1010
20150701,AAPL,4520
20150701,AMAT,4530
20150701,ADM,3020
20150701,ASH,1510
20150701,GAS,5510
20150701,ADSK,4510
20150701,ADP,4510
20150701,AVY,1510
20150701,AVP,3030
20150701,BHI,1010
20150701,BLL,1510
20150701,BK,4020
20150701,BK.PC,4020
20150701,BCR,3510
20150701,GOLD,1510
20150701,BAX,3510
20150701,BDX,3510
20150701,VZ,5010
20150701,BMS,1510
20150701,BRK.A,4020
20150701,BRK.B,4020
20150701,BBY,2550
20150701,HRB,2530
20150701,ESV,1010
20150701,BA,2010
20150701,RHI,2020
20150701,BGG,2010
20150701,BMY,3520
20150701,BMYMP,3520
20150701,BF.B,3020
20150701,BF.A,3020
20150701,BC,2520
20150701,UIS,4510
20150701,CI,3510
20150701,CSX,2030
20150701,CPB,3020
20150701,STZ.B,3020
20150701,STZ,3020
20150701,CAH,3510
20150701,CAT,2010
20150701,CTL,5010
20150701,JPM,4010
20150701,JPM.PF,4010
20150701,JPM.WS,4010
20150701,JPM.PD.1,4010
20150701,JPM.PG,4010
20150701,JPM.PA,4010
20150701,JPM.PB,4010
20150701,JPM.PE,4010
20150701,CVX,1010
20150701,CB.1,4030
20150701,CHD,3030
20150701,CTAS,2020
20150701,IHRTQ,5020
20150701,CLF,1510
20150701,CLV,1510
20150701,CLX,3030
20150701,KO,3020
20150701,CL,3030
20150701,AON,4030
20150701,CMCSA,5020
20150701,CMCSK,5020
20150701,CCZ,5020
20150701,CMA,4010
20150701,CMA.WS,4010
20150701,C,4010
20150701,C.PP,4010
20150701,CGBBW,4010
20150701,C.WA,4010
20150701,C.PC,4010
20150701,C.PJ,4010
20150701,C.PK,4010
20150701,C.PL,4010
20150701,CAR,2030
20150701,CA,4510
20150701,DXC,4510
20150701,CAG,3020
20150701,ED,5510
20150701,CMS,5510
20150701,CTB,2510
20150701,COO,3510
20150701,TAP,3020
20150701,TAP.A,3020
20150701,GLW,4520
20150701,CR,2010
20150701,CMI,2010
20150701,DAN,2510
20150701,DHR,3510
20150701,TGT,2550
20150701,DE,2010
20150701,DAL,2030
