date,ticker,gicsIndustry
20110303,AAMRQ,2030
20110303,AAR,2030
20110303,PNW,5510
20110303,ABT,3510
20110303,AMD,4530
20110303,AET,3510
20110303,APD,1510
20110303,ALK,2030
20110303,ACV.1,3030
20110303,HON,2010
20110303,SWKS,4530
20110303,AA.3,1510
20110303,AA.P,1510
20110303,HES,1010
20110303,BEAM,3020
20110303,BEAM.PA,3020
20110303,AEP,5510
20110303,AEP.PA,5510
20110303,AXP,4020
20110303,AFL,4030
20110303,AM.1,2520
20110303,AIG,4030
20110303,AIG.PA,4030
20110303,AIG.WS,4030
20110303,AME,2010
20110303,AMGN,3520
20110303,ADI,4530
20110303,NBR,1010
20110303,APA,1010
20110303,APA.PD,1010
20110303,AAPL,4520
20110303,AMAT,4530
20110303,ADM,3020
20110303,ADM.PA,3020
20110303,ASH,1510
20110303,GAS,5510
20110303,ADSK,4510
20110303,ADP,4510
20110303,AVY,1510
20110303,AVP,3030
20110303,BHI,1010
20110303,BLL,1510
20110303,CEG,5510
20110303,CEG.PA,5510
20110303,BK,4020
20110303,BCR,3510
20110303,GOLD,1510
20110303,ABX.,1510
20110303,BAX,3510
20110303,BDX,3510
20110303,VZ,5010
20110303,BMS,1510
20110303,BRK.A,4020
20110303,BRK.B,4020
20110303,BBY,2550
20110303,HRB,2530
20110303,ESV,1010
20110303,BA,2010
20110303,OMX,2550
20110303,RHI,2020
20110303,BGG,2010
20110303,BMY,3520
20110303,BMYMP,3520
20110303,BF.B,3020
20110303,BF.A,3020
20110303,BC,2520
20110303,UIS,4510
20110303,UIS.PA,4510
20110303,CI,3510
20110303,CSX,2030
20110303,CPB,3020
20110303,STZ.B,3020
20110303,STZ,3020
20110303,CAH,3510
20110303,PGN.1,5510
20110303,CAT,2010
20110303,CTL,5010
20110303,JPM,4010
20110303,JPM.PI,4010
20110303,JPM.WS,4010
20110303,CVX,1010
20110303,CB.1,4030
20110303,CHD,3030
20110303,CCTYQ,2550
20110303,CTAS,2020
20110303,IHRTQ,5020
20110303,CLF,1510
20110303,CLX,3030
20110303,KO,3020
20110303,CL,3030
20110303,AON,4030
20110303,CMCSA,5020
20110303,CMCSK,5020
20110303,CCZ,5020
20110303,CMA,4010
20110303,CMA.WS,4010
20110303,C,4010
20110303,C.PI,4010
20110303,C.PP,4010
20110303,C.PM,4010
20110303,C.PH,4010
20110303,CGBBW,4010
20110303,C.WA,4010
20110303,CAR,2030
20110303,CA,4510
20110303,DXC,4510
20110303,CAG,3020
20110303,ED,5510
20110303,CMS,5510
20110303,CBE,2010
20110303,CTB,2510
20110303,COO,3510
20110303,TAP,3020
20110303,TAP.A,3020
20110303,GLW,4520
20110303,CR,2010
20110303,CMI,2010
20110303,DAN,2510
20110303,DHR,3510
20110303,TGT,2550
20110303,DE,2010
20110303,DAL,2030
20110303,DLX,2020
20110303,DTE,5510
20110303,ATGE,2530
20110303,DDS,2550
20110303,DIS,5020
20110303,DG,2550
20110303,D,5510
20110303,RRD,2020
20110303,DOV,2010
20110303,DWDP,1510
20110303,OMC,5020
20110303,DD,1510
20110303,DD.PA,1510
20110303,DD.PB,1510
20110303,DUK,5510
20110303,DNB,2020
20110303,FLS,2010
20110303,PKI,3520
20110303,EKDKQ,4520
20110303,ETN,2010
20110303,ECL,1510
20110303,EP,1010
20110303,EMR,2010
20110303,WFT,1010
20110303,EFX,2020
20110303,EQT,1010
20110303,EXPD,2030
20110303,XOM,1010
20110303,FMC,1510
20110303,NEE,5510
20110303,FDO,2550
20110303,FDX,2030
20110303,FNMA,4010
20110303,FNMAP,4010
20110303,FNMAO,4010
20110303,FNMAM,4010
20110303,FNMAG,4010
