date,ticker,gicsIndustry
20060704,AL.Z,1510
20060704,ABX.,1510
20060704,TAP.Z.,3020
20060704,TAP.Z,3020
20060704,RRD.2,2020
20060704,N.1,1510
20060704,NT.,4520
