date,ticker,gicsIndustry
20160209,AAL,2030
20160209,PNW,5510
20160209,ABT,3510
20160209,AMD,4530
20160209,AET,3510
20160209,APD,1510
20160209,ALK,2030
20160209,HON,2010
20160209,SWKS,4530
20160209,AA.3,1510
20160209,AA.P,1510
20160209,AA.PB,1510
20160209,HES,1010
20160209,HES.PA,1010
20160209,AEP,5510
20160209,AXP,4020
20160209,AFL,4030
20160209,AIG,4030
20160209,AIG.WS,4030
20160209,AME,2010
20160209,AMGN,3520
20160209,ADI,4530
20160209,NBR,1010
20160209,APA,1010
20160209,AAPL,4520
20160209,AMAT,4530
20160209,ADM,3020
20160209,ASH,1510
20160209,GAS,5510
20160209,ADSK,4510
20160209,ADP,4510
20160209,AVY,1510
20160209,AVP,3030
20160209,BHI,1010
20160209,BLL,1510
20160209,BK,4020
20160209,BK.PC,4020
20160209,BCR,3510
20160209,GOLD,1510
20160209,ABX.,1510
20160209,BAX,3510
20160209,BDX,3510
20160209,VZ,5010
20160209,BMS,1510
20160209,BRK.A,4020
20160209,BRK.B,4020
20160209,BBY,2550
20160209,HRB,2530
20160209,ESV,1010
20160209,BA,2010
20160209,RHI,2020
20160209,BGG,2010
20160209,BMY,3520
20160209,BMYMP,3520
20160209,BF.B,3020
20160209,BF.A,3020
20160209,BC,2520
20160209,UIS,4510
20160209,CI,3510
20160209,CSX,2030
20160209,CPB,3020
20160209,STZ.B,3020
20160209,STZ,3020
20160209,CAH,3510
20160209,CAT,2010
20160209,CTL,5010
20160209,JPM,4010
20160209,JPM.PF,4010
20160209,JPM.WS,4010
20160209,JPM.PD.1,4010
20160209,JPM.PG,4010
20160209,JPM.PA,4010
20160209,JPM.PH,4010
20160209,JPM.PB,4010
20160209,JPM.PE,4010
20160209,CVX,1010
20160209,CHD,3030
20160209,CTAS,2020
20160209,IHRTQ,5020
20160209,CLF,1510
20160209,CLX,3030
20160209,KO,3020
20160209,CL,3030
20160209,AON,4030
20160209,CMCSA,5020
20160209,CCZ,5020
20160209,CMA,4010
