date,ticker,gicsIndustry
20070102,AL.Z,1510
20070102,ABX.,1510
20070102,TAP.Z.,3020
20070102,TAP.Z,3020
20070102,RRD.2,2020
20070102,N.1,1510
20070102,NT.,4520
