date,ticker,gicsIndustry
20070216,ADCT,4520
20070216,AAMRQ,2030
20070216,AAR,2030
20070216,PNW,5510
20070216,ABT,3510
20070216,AMD,4530
20070216,AET,3510
20070216,APD,1510
20070216,ALK,2030
20070216,ACV.1,3030
20070216,AL.1,1510
20070216,AL.Z,1510
20070216,AYE,5510
20070216,HON,2010
20070216,AT.2,5010
20070216,AT.P,5010
20070216,SWKS,4530
20070216,AA.3,1510
20070216,AA.P,1510
20070216,HES,1010
20070216,BEAM,3020
20070216,BEAM.PA,3020
20070216,AEP,5510
20070216,AXP,4020
20070216,AFL,4030
20070216,AM.1,2520
20070216,WYE,3520
20070216,WYE.P,3520
20070216,AIG,4030
20070216,TT.2,2010
20070216,AME,2010
20070216,AMGN,3520
20070216,ADI,4530
20070216,ANDW,4520
20070216,NBR,1010
20070216,BUD.2,3020
20070216,APA,1010
20070216,AAPL,4520
20070216,AMAT,4530
20070216,ADM,3020
20070216,ASH,1510
20070216,GAS,5510
20070216,ADSK,4510
20070216,ADP,4510
20070216,AVY,1510
20070216,AVP,3030
20070216,BHI,1010
20070216,BLL,1510
20070216,CEG,5510
20070216,BK,4020
20070216,BCR,3510
20070216,GOLD,1510
20070216,ABX.,1510
20070216,BOL,3510
20070216,BAX,3510
20070216,BDX,3510
20070216,VZ,5010
20070216,BMS,1510
20070216,BRK.A,4020
20070216,BRK.B,4020
20070216,BKHT50,4020
20070216,BBY,2550
20070216,BMET,3510
20070216,BDK,2520
20070216,HRB,2530
20070216,ESV,1010
20070216,BA,2010
20070216,OMX,2550
20070216,RHI,2020
20070216,BGG,2010
20070216,BMY,3520
20070216,BMYMP,3520
20070216,BF.B,3020
20070216,BF.A,3020
20070216,BC,2520
20070216,BNI,2030
20070216,UIS,4510
20070216,CI,3510
20070216,CSX,2030
20070216,CPB,3020
20070216,STZ.B,3020
20070216,STZ,3020
20070216,CAH,3510
20070216,PGN.1,5510
20070216,CAT,2010
20070216,CTX.2,2520
20070216,CBSS,4010
20070216,CTL,5010
20070216,JPM,4010
20070216,JPM.PF.,4010
20070216,CVX,1010
20070216,CB.1,4030
20070216,CHD,3030
20070216,CCTYQ,2550
20070216,CTAS,2020
20070216,CCU.1,5020
20070216,CLF,1510
20070216,CLX,3030
20070216,KO,3020
20070216,CL,3030
20070216,AON,4030
20070216,CMCSA,5020
20070216,CMCSK,5020
20070216,CCZ,5020
20070216,CMA,4010
20070216,C,4010
20070216,C.PF.,4010
20070216,CPM.1,4010
20070216,C.PH.1,4010
20070216,C.PG.,4010
20070216,CAR,2030
20070216,CA,4510
20070216,DXC,4510
20070216,CAG,3020
20070216,ED,5510
20070216,EPB.2,5510
20070216,CMS,5510
20070216,CEN.2,4510
20070216,CBE,2010
20070216,CTB,2510
20070216,COO,3510
20070216,TAP,3020
20070216,TAP.Z.,3020
20070216,TAP.A,3020
20070216,TAP.Z,3020
20070216,GLW,4520
20070216,CFC.3,4010
20070216,CR,2010
20070216,CMI,2010
20070216,DCNAQ,2510
20070216,DHR,3510
20070216,TGT,2550
20070216,DE,2010
20070216,DALRQ,2030
20070216,DLX,2020
20070216,DTE,5510
20070216,ATGE,2530
20070216,DDS,2550
20070216,DIS,5020
20070216,DG.1,2550
20070216,D,5510
20070216,RRD,2020
20070216,RRD.2,2020
20070216,DOV,2010
20070216,DWDP,1510
20070216,DJ,2540
20070216,DOWJB,2540
20070216,OMC,5020
20070216,DD,1510
20070216,DD.PA,1510
20070216,DD.PB,1510
20070216,DUK,5510
20070216,DNB,2020
20070216,FLS,2010
20070216,PKI,3520
20070216,EKDKQ,4520
20070216,ETN,2010
20070216,ECL,1510
20070216,EP,1010
20070216,EMR,2010
20070216,WFT,1010
20070216,EFX,2020
20070216,EQT,1010
20070216,EXPD,2030
20070216,XOM,1010
20070216,FMC,1510
20070216,NEE,5510
20070216,FDO,2550
20070216,FDX,2030
20070216,FNMA,4010
20070216,FNMAP,4010
20070216,FNMAO,4010
20070216,FNMAM,4010
20070216,FNMAG,4010
20070216,FNM.PJ,4010
20070216,FNM.PK,4010
20070216,FNMAN,4010
20070216,FNMAL,4010
20070216,FNMAK,4010
20070216,FRT,6010
20070216,M,2550
20070216,FITB,4010
20070216,RF,4010
20070216,MTB,4010
20070216,USB,4010
20070216,USB.PH,4010
20070216,FHN,4010
20070216,WB.3,4010
20070216,FLR,2010
20070216,F,2510
20070216,F.PA,2510
20070216,FRX,3520
20070216,BEN,4020
20070216,AJG,4030
20070216,TGNA,5020
20070216,GPS,2550
20070216,GD,2010
20070216,GE,2010
20070216,GIS,3020
20070216,MTLQQ,2510
20070216,XGM,2510
20070216,HGM,2510
20070216,BGM.1,2510
20070216,GMS.1,2510
20070216,EDS.,4510
20070216,GPC,2550
20070216,GR,2010
20070216,GT,2510
20070216,GWW,2010
20070216,HAL,1010
20070216,HRS,2010
20070216,HAS,2520
20070216,WELL,6010
20070216,HCN.PD,6010
20070216,HCN.PF,6010
20070216,HCN.PG,6010
20070216,HNZ,3020
20070216,HNZPP,3020
20070216,HP,1010
20070216,HPC,1510
20070216,HSY,3020
20070216,HPQ,4520
20070216,HLT.1,2530
20070216,HLNQ,2530
20070216,HFC,1010
20070216,HD,2550
20070216,HRL,3020
20070216,HOT,2530
20070216,CNP,5510
20070216,JBHT,2030
20070216,HBAN,4010
20070216,ITT,2010
20070216,ITW,2010
20070216,IR,2010
20070216,INTC,4530
20070216,IBM,4510
20070216,IFF,1510
20070216,NAV,2010
20070216,NAV.PD,2010
20070216,IGT.1,2530
