date,ticker,gicsIndustry
20180913,AAL,2030
20180913,PNW,5510
20180913,ABT,3510
20180913,AMD,4530
20180913,AET,3510
20180913,APD,1510
20180913,ALK,2030
20180913,HON,2010
20180913,SWKS,4530
20180913,HES,1010
20180913,HES.PA,1010
20180913,AEP,5510
20180913,AXP,4020
20180913,AFL,4030
20180913,AIG,4030
20180913,AIG.WS,4030
20180913,AME,2010
20180913,AMGN,3520
20180913,ADI,4530
20180913,NBR,1010
20180913,NBR.PA,1010
20180913,APA,1010
20180913,AAPL,4520
20180913,AMAT,4530
20180913,ADM,3020
20180913,ASH,1510
20180913,ADSK,4510
20180913,ADP,4510
20180913,AVY,1510
20180913,AVP,3030
20180913,BLL,1510
20180913,BK,4020
20180913,BK.PC,4020
20180913,GOLD,1510
20180913,ABX.,1510
20180913,BAX,3510
20180913,BDX,3510
20180913,BDXA,3510
20180913,VZ,5010
20180913,BMS,1510
20180913,BRK.A,4020
20180913,BRK.B,4020
20180913,BBY,2550
20180913,HRB,2530
20180913,ESV,1010
20180913,BA,2010
20180913,RHI,2020
20180913,BGG,2010
20180913,BMY,3520
20180913,BMYMP,3520
20180913,BF.B,3020
20180913,BF.A,3020
20180913,BC,2520
20180913,UIS,4510
20180913,CI,3510
20180913,CSX,2030
20180913,CPB,3020
20180913,STZ.B,3020
20180913,STZ,3020
20180913,CAH,3510
20180913,CAT,2010
20180913,CTL,5010
20180913,JPM,4010
20180913,JPM.PF,4010
20180913,JPM.WS,4010
20180913,JPM.PG,4010
20180913,JPM.PA,4010
20180913,JPM.PH,4010
20180913,JPM.PB,4010
20180913,JPM.PE,4010
20180913,CVX,1010
20180913,CHD,3030
20180913,CTAS,2020
20180913,IHRTQ,5020
20180913,CLF,1510
20180913,CLX,3030
20180913,KO,3020
20180913,CL,3030
20180913,AON,4030
20180913,CMCSA,5020
20180913,CCZ,5020
20180913,CMA,4010
20180913,CMA.WS,4010
20180913,C,4010
20180913,CGBBW,4010
20180913,C.WA,4010
20180913,C.PC,4010
20180913,C.PJ,4010
20180913,C.PK,4010
20180913,C.PL,4010
20180913,C.PS,4010
20180913,CAR,2030
20180913,CA,4510
20180913,DXC,4510
20180913,CAG,3020
20180913,ED,5510
20180913,CMS,5510
20180913,CTB,2510
20180913,COO,3510
20180913,TAP,3020
20180913,TAP.A,3020
20180913,GLW,4520
20180913,CR,2010
20180913,CMI,2010
20180913,DAN,2510
20180913,DHR,3510
20180913,TGT,2550
20180913,DE,2010
20180913,DAL,2030
20180913,DLX,2020
20180913,DTE,5510
20180913,DTV,5510
20180913,ATGE,2530
20180913,DDS,2550
20180913,DIS,5020
20180913,DG,2550
20180913,D,5510
20180913,DCUD,5510
20180913,RRD,2020
20180913,DOV,2010
20180913,DWDP,1510
20180913,OMC,5020
20180913,DD.PA,1510
20180913,DD.PB,1510
20180913,DUK,5510
20180913,DNB,2020
20180913,FLS,2010
20180913,PKI,3520
20180913,KODK,4520
20180913,ETN,2010
20180913,ECL,1510
20180913,EMR,2010
20180913,WFT,1010
20180913,EFX,2020
20180913,EQT,1010
20180913,EXPD,2030
20180913,XOM,1010
20180913,FMC,1510
20180913,NEE,5510
20180913,NEE.PR,5510
20180913,FDX,2030
20180913,FNMA,4010
20180913,FNMAP,4010
20180913,FNMAO,4010
20180913,FNMAM,4010
20180913,FNMAG,4010
20180913,FNMAN,4010
20180913,FNMAL,4010
20180913,FNMAK,4010
20180913,FNMAH,4010
20180913,FNMAI,4010
20180913,FNMAJ,4010
20180913,FNMAS,4010
20180913,FNMAT,4010
20180913,FRT,6010
20180913,FRT.PC,6010
20180913,M,2550
20180913,FITB,4010
20180913,FITBI,4010
20180913,RF,4010
20180913,RF.PA,4010
20180913,RF.PB,4010
20180913,MTB,4010
20180913,MTB.PC,4010
20180913,MTB.P,4010
20180913,MTB.WS,4010
20180913,USB,4010
20180913,USB.PH,4010
