date,ticker,gicsIndustry
20010914,AL.Z,1510
20010914,ABX.,1510
20010914,ECL,1510
20010914,N.1,1510
20010914,NYTAB,5020
20010914,NT.,4520
20010914,PDG.2,1510
20010914,3WWYWB,3020
20010914,HOG,2510
20010914,CCEP,3020
20010914,DNR.1,1010
20010914,3CCIKO,6010
20010914,GBXLQ,5010
