date,ticker,gicsSector
20090708,ADCT,45
20090708,AAMRQ,20
20090708,AAR,20
20090708,PNW,55
20090708,ABT,35
20090708,AMD,45
20090708,AET,35
20090708,APD,15
20090708,ALK,20
20090708,ACV.1,30
20090708,AYE,55
20090708,HON,20
20090708,SWKS,45
20090708,AA.3,15
20090708,AA.P,15
20090708,HES,10
20090708,BEAM,30
20090708,BEAM.PA,30
20090708,AEP,55
20090708,AEP.PA,55
20090708,AXP,40
20090708,AFL,40
20090708,AM.1,25
20090708,WYE,35
20090708,WYE.P,35
20090708,AIG,40
20090708,AIG.PA,40
20090708,AME,20
20090708,AMGN,35
20090708,ADI,45
20090708,NBR,10
20090708,APA,10
20090708,AAPL,45
20090708,AMAT,45
20090708,ADM,30
20090708,ADM.PA,30
20090708,ASH,15
20090708,GAS,55
20090708,ADSK,45
20090708,ADP,45
20090708,AVY,15
20090708,AVP,30
20090708,BHI,10
20090708,BLL,15
20090708,CEG,55
20090708,CEG.PA,55
20090708,BK,40
20090708,BCR,35
20090708,GOLD,15
20090708,ABX.,15
20090708,BAX,35
20090708,BDX,35
20090708,VZ,50
20090708,BMS,15
20090708,BRK.A,40
20090708,BRK.B,40
20090708,BBY,25
20090708,BDK,25
20090708,HRB,25
20090708,ESV,10
20090708,BA,20
20090708,OMX,25
20090708,RHI,20
20090708,BGG,20
20090708,BMY,35
20090708,BMYMP,35
20090708,BF.B,30
20090708,BF.A,30
20090708,BC,25
20090708,BNI,20
20090708,UIS,45
20090708,CI,35
20090708,CSX,20
20090708,CPB,30
20090708,STZ.B,30
20090708,STZ,30
20090708,CAH,35
20090708,PGN.1,55
20090708,CAT,20
20090708,CTX.2,25
20090708,CTL,50
20090708,JPM,40
20090708,JPM.PI,40
20090708,JPM.PG.1,40
20090708,JPM.PF.,40
20090708,JPM.PE.,40
20090708,CVX,10
20090708,CB.1,40
20090708,CHD,30
20090708,CCTYQ,25
20090708,CTAS,20
20090708,IHRTQ,50
20090708,CLF,15
20090708,CLX,30
20090708,KO,30
20090708,CL,30
20090708,AON,40
20090708,CMCSA,50
20090708,CMCSK,50
20090708,CCZ,50
20090708,CMA,40
20090708,C,40
20090708,C.PI,40
20090708,C.PP,40
20090708,C.PM,40
20090708,CAR,20
20090708,CA,45
20090708,DXC,45
20090708,CAG,30
20090708,ED,55
20090708,CMS,55
20090708,CBE,20
20090708,CTB,25
20090708,COO,35
20090708,TAP,30
20090708,TAP.A,30
20090708,GLW,45
20090708,CR,20
20090708,CMI,20
20090708,DAN,25
20090708,DHR,35
20090708,TGT,25
20090708,DE,20
20090708,DAL,20
20090708,DLX,20
20090708,DTE,55
20090708,ATGE,25
20090708,DDS,25
20090708,DIS,50
20090708,D,55
20090708,RRD,20
20090708,DOV,20
20090708,DWDP,15
20090708,OMC,50
20090708,DD,15
20090708,DD.PA,15
20090708,DD.PB,15
20090708,DUK,55
20090708,DNB,20
20090708,FLS,20
20090708,PKI,35
20090708,EKDKQ,45
20090708,ETN,20
20090708,ECL,15
20090708,EP,10
20090708,EMR,20
20090708,WFT,10
20090708,EFX,20
20090708,EQT,10
20090708,EXPD,20
20090708,XOM,10
20090708,FMC,15
20090708,NEE,55
20090708,FDO,25
20090708,FDX,20
20090708,FNMA,40
20090708,FNMAP,40
20090708,FNMAO,40
20090708,FNMAM,40
20090708,FNMAG,40
20090708,FNMAN,40
20090708,FNMAL,40
20090708,FNMAK,40
20090708,FNMAH,40
20090708,FNMAI,40
20090708,FNMAJ,40
20090708,FNMAS,40
20090708,3FANIP,40
20090708,FNMAT,40
20090708,FRT,60
20090708,M,25
20090708,FITB,40
20090708,FITBP,40
20090708,RF,40
20090708,MTB,40
20090708,USB,40
20090708,USB.PH,40
20090708,USB.PL,40
20090708,FHN,40
20090708,FLR,20
20090708,F,25
20090708,F.PA,25
20090708,FRX,35
20090708,BEN,40
20090708,AJG,40
20090708,TGNA,50
20090708,GPS,25
20090708,GD,20
20090708,GE,20
20090708,GIS,30
20090708,MTLQQ,25
20090708,XGM,25
20090708,HGM,25
20090708,BGM.1,25
20090708,GMS.1,25
20090708,GPC,25
20090708,GR,20
20090708,GT,25
20090708,GWW,20
20090708,HAL,10
20090708,HRS,20
20090708,HAS,25
20090708,WELL,60
20090708,HCN.PD,60
20090708,HCN.PF,60
20090708,HCN.PG,60
20090708,HNZ,30
20090708,HNZPP,30
20090708,HP,10
20090708,HSY,30
20090708,HPQ,45
20090708,HLNQ,25
20090708,HFC,10
20090708,HD,25
20090708,HRL,30
20090708,HOT,25
