date,ticker,gicsIndustry
20061213,ADCT,4520
20061213,AAMRQ,2030
20061213,AAR,2030
20061213,PNW,5510
20061213,ABT,3510
20061213,AMD,4530
20061213,AET,3510
20061213,APD,1510
20061213,ALK,2030
20061213,ACV.1,3030
20061213,AL.1,1510
20061213,AL.Z,1510
20061213,AYE,5510
20061213,HON,2010
20061213,AT.2,5010
20061213,AT.P,5010
20061213,SWKS,4530
20061213,AA.3,1510
20061213,AA.P,1510
20061213,HES,1010
20061213,BEAM,3020
20061213,BEAM.PA,3020
20061213,AEP,5510
20061213,AXP,4020
20061213,AFL,4030
20061213,AM.1,2520
20061213,WYE,3520
20061213,WYE.P,3520
20061213,AIG,4030
20061213,TT.2,2010
20061213,AME,2010
20061213,AMGN,3520
20061213,ADI,4530
20061213,ANDW,4520
20061213,NBR,1010
20061213,BUD.2,3020
20061213,APA,1010
20061213,AAPL,4520
20061213,AMAT,4530
20061213,ADM,3020
20061213,ASH,1510
20061213,GAS,5510
20061213,ADSK,4510
20061213,ADP,4510
20061213,AVY,1510
20061213,AVP,3030
20061213,BHI,1010
20061213,BLL,1510
20061213,CEG,5510
20061213,BK,4020
20061213,BCR,3510
20061213,GOLD,1510
20061213,ABX.,1510
20061213,BOL,3510
20061213,BAX,3510
20061213,BDX,3510
20061213,VZ,5010
20061213,BLS,5010
20061213,BMS,1510
20061213,BRK.A,4020
20061213,BRK.B,4020
20061213,BKHT50,4020
20061213,BBY,2550
20061213,BMET,3510
20061213,BDK,2520
20061213,HRB,2530
20061213,ESV,1010
20061213,BA,2010
20061213,OMX,2550
20061213,RHI,2020
20061213,BGG,2010
20061213,BMY,3520
20061213,BMYMP,3520
20061213,BF.B,3020
20061213,BF.A,3020
20061213,BC,2520
20061213,BNI,2030
20061213,UIS,4510
20061213,CI,3510
20061213,CSX,2030
20061213,CPB,3020
20061213,STZ.B,3020
20061213,STZ,3020
20061213,CAH,3510
20061213,PGN.1,5510
20061213,CAT,2010
20061213,CTX.2,2520
20061213,CBSS,4010
20061213,CTL,5010
20061213,JPM,4010
20061213,JPM.PF.,4010
20061213,CVX,1010
20061213,CB.1,4030
20061213,CHD,3030
20061213,CCTYQ,2550
20061213,CTAS,2020
20061213,CCU.1,5020
20061213,CLF,1510
20061213,CLX,3030
20061213,KO,3020
20061213,CL,3030
20061213,AON,4030
20061213,CMCSA,5020
20061213,CMCSK,5020
20061213,CCZ,5020
20061213,CMA,4010
20061213,C,4010
20061213,C.PF.,4010
20061213,CPM.1,4010
20061213,C.PH.1,4010
20061213,C.PG.,4010
20061213,CAR,2030
20061213,CA,4510
20061213,DXC,4510
20061213,CAG,3020
20061213,ED,5510
20061213,EPB.2,5510
20061213,CMS,5510
20061213,CEN.2,4510
20061213,CBE,2010
20061213,CTB,2510
20061213,COO,3510
20061213,TAP,3020
20061213,TAP.Z.,3020
20061213,TAP.A,3020
20061213,TAP.Z,3020
20061213,GLW,4520
20061213,CFC.3,4010
20061213,CR,2010
20061213,CMI,2010
20061213,DCNAQ,2510
20061213,DHR,3510
20061213,TGT,2550
20061213,DE,2010
20061213,DALRQ,2030
20061213,DLX,2020
20061213,DTE,5510
20061213,ATGE,2530
20061213,DDS,2550
20061213,DIS,5020
20061213,DG.1,2550
20061213,D,5510
20061213,RRD,2020
20061213,RRD.2,2020
20061213,DOV,2010
20061213,DWDP,1510
20061213,DJ,2540
20061213,DOWJB,2540
20061213,OMC,5020
20061213,DD,1510
20061213,DD.PA,1510
20061213,DD.PB,1510
20061213,DUK,5510
20061213,DNB,2020
20061213,FLS,2010
20061213,PKI,3520
20061213,EKDKQ,4520
20061213,ETN,2010
20061213,ECL,1510
20061213,EP,1010
20061213,EMR,2010
20061213,WFT,1010
20061213,EFX,2020
20061213,EQT,1010
20061213,EXPD,2030
20061213,XOM,1010
20061213,FMC,1510
20061213,NEE,5510
20061213,FDO,2550
20061213,FDX,2030
20061213,FNMA,4010
20061213,FNMAP,4010
20061213,FNMAO,4010
20061213,FNMAM,4010
20061213,FNMAG,4010
20061213,FNM.PJ,4010
20061213,FNM.PK,4010
20061213,FNMAN,4010
20061213,FNMAL,4010
20061213,FNMAK,4010
20061213,FRT,6010
20061213,M,2550
20061213,FITB,4010
20061213,RF,4010
20061213,MTB,4010
20061213,USB,4010
20061213,USB.PH,4010
20061213,FHN,4010
20061213,WB.3,4010
20061213,FLR,2010
20061213,F,2510
20061213,F.PA,2510
20061213,FRX,3520
20061213,BEN,4020
20061213,AJG,4030
20061213,TGNA,5020
20061213,GPS,2550
20061213,GD,2010
20061213,GE,2010
20061213,GIS,3020
20061213,MTLQQ,2510
20061213,XGM,2510
20061213,HGM,2510
20061213,BGM.1,2510
20061213,GMS.1,2510
20061213,EDS.,4510
20061213,GPC,2550
20061213,GR,2010
20061213,GT,2510
20061213,GWW,2010
20061213,HAL,1010
20061213,HRS,2010
20061213,HAS,2520
20061213,WELL,6010
20061213,HCN.PD,6010
20061213,HCN.PF,6010
20061213,HNZ,3020
20061213,HNZPP,3020
20061213,HP,1010
20061213,HPC,1510
20061213,HSY,3020
20061213,HPQ,4520
20061213,HLT.1,2530
20061213,HLNQ,2530
20061213,HFC,1010
20061213,HD,2550
20061213,HRL,3020
20061213,HOT,2530
20061213,CNP,5510
20061213,JBHT,2030
20061213,HBAN,4010
20061213,ITT,2010
20061213,ITW,2010
20061213,INCLF,1510
20061213,N.1,1510
20061213,IR,2010
20061213,INTC,4530
20061213,IBM,4510
20061213,IFF,1510
20061213,NAV,2010
20061213,NAV.PD,2010
20061213,IGT.1,2530
20061213,IP,1510
20061213,IPG,5020
20061213,JEC,2010
20061213,JNJ,3520
20061213,JCI,2010
20061213,KLAC,4530
20061213,SHLDQ,2550
20061213,KMI.1,1010
20061213,KSU,2030
20061213,KSU.P,2030
20061213,EVRG,5510
20061213,K,3020
20061213,KMB,3030
20061213,KR,3010
20061213,LSI.1,4530
20061213,LRCX,4530
20061213,LEG,2520
20061213,LM,4020
20061213,LEN,2520
20061213,LEN.B,2520
20061213,JEF,4020
20061213,LLY,3520
20061213,LB,2550
20061213,LNC,4030
20061213,LNC.P,4030
20061213,LNC.PG,4030
20061213,KATE,2520
20061213,LMT,2010
20061213,L,4030
20061213,RRC,1010
20061213,KSE,5510
20061213,LDG,3010
20061213,LPX,1510
20061213,LOW,2550
20061213,MTW,2010
20061213,MRO,1010
20061213,HST,6010
20061213,HST.PE,6010
20061213,MMC,4030
20061213,MI.1,4010
20061213,MAS,2010
20061213,MAT,2520
20061213,MKC,3020
20061213,MKC.V,3020
20061213,MDR,1010
20061213,MCD,2530
20061213,SPGI,4020
20061213,MCK,3510
20061213,MHS,3510
20061213,MDT,3510
20061213,MEL.3,4020
20061213,CVS,3510
20061213,MRK,3520
20061213,MDP,5020
20061213,MDPEB,5020
20061213,MER,4020
20061213,IEM,4020
20061213,IHM,4020
20061213,MLJ,4020
20061213,BHM,4020
20061213,MNM.1,4020
20061213,BDM.,4020
20061213,MU,4530
20061213,ETR,5510
20061213,ETR.PA,5510
20061213,MIL.2,3520
20061213,MMM,2010
20061213,MOLX,4520
20061213,MOLXA,4520
20061213,MSI,4520
20061213,MUR,1010
20061213,MYL,3520
20061213,BAC,4010
20061213,IKR,4010
20061213,BAC.PD,4010
20061213,BAC.PE,4010
20061213,BML.PG,4010
20061213,BML.PH,4010
20061213,BML.PI,4010
20061213,BML.PJ,4010
20061213,BML.PN,4010
20061213,NCR,4520
20061213,NCC,4010
20061213,THC,3510
20061213,NSM.2,4530
20061213,NYT,5020
20061213,NYTAB,5020
20061213,NWL,2520
20061213,NEM,1510
20061213,GAS.2,5510
20061213,NKE,2520
20061213,NBL,1010
20061213,JWN,2550
20061213,NSC,2030
20061213,ES,5510
20061213,NI,5510
20061213,XEL,5510
20061213,XEL.PA,5510
20061213,XEL.PB,5510
20061213,XEL.PC,5510
20061213,XEL.PD,5510
20061213,XEL.PE,5510
20061213,XEL.PG,5510
20061213,NRTLQ,4520
20061213,NT.,4520
20061213,NTRS,4020
20061213,NOC,2010
20061213,TEX,2010
20061213,WFC,4010
20061213,NUE,1510
20061213,OXY,1010
20061213,FE,5510
20061213,OKE,1010
20061213,OI,1510
20061213,OI.PA,1510
20061213,PNC,4010
20061213,PNC.PC,4010
20061213,PNC.PD,4010
20061213,PPG,1510
20061213,PCAR,2010
20061213,PCG,5510
20061213,SRE,5510
20061213,PLL.1,2010
20061213,PH,2010
20061213,PAYX,4510
20061213,JCP,2550
20061213,PPL,5510
20061213,PNR,2010
20061213,PGL.1,5510
20061213,PEP,3020
20061213,ABI.3,3520
20061213,PFE,3520
20061213,PD,1510
20061213,EXC,5510
20061213,PE.PA,5510
20061213,PE.PB,5510
20061213,PE.PC,5510
20061213,PE.PD,5510
20061213,MO,3020
20061213,COP,1010
20061213,PVH,2520
20061213,PBI,2020
20061213,PBOWN,2020
20061213,PCH,6010
20061213,POM,5510
20061213,PCP,2010
20061213,PG,3030
20061213,ASN.1,4040
20061213,PEG,5510
20061213,PHM,2520
20061213,STR,5510
20061213,RJF,4020
20061213,RTN,2010
20061213,RTN.WS,2010
20061213,AN,2550
20061213,ROK,2010
20061213,ROH,1510
20061213,ROL,2020
20061213,ROST,2550
20061213,RDC,1010
20061213,R,2030
20061213,SAF,4030
20061213,SWY,3010
20061213,STJ,3510
20061213,HSH,3020
20061213,SCG,5510
20061213,SGP,3520
20061213,SLB,1010
20061213,SEE,1510
20061213,SHW,1510
20061213,SIAL,1510
20061213,5050B,2010
20061213,AOS,2010
20061213,SII,1010
20061213,SJM,3020
20061213,SNA,2010
20061213,KEY,4010
20061213,EIX,5510
20061213,SO,5510
20061213,LUV,2030
20061213,T,5010
20061213,SBT.1,5010
20061213,SWN,1010
20061213,SWK,2010
20061213,STT,4020
20061213,PSA,6010
20061213,PSA.A,6010
20061213,PSA.PT.1,6010
20061213,PSA.PU.1,6010
20061213,PSA.PV.1,6010
20061213,PSA.PW.1,6010
20061213,PSA.PX.1,6010
20061213,PSA.PZ.1,6010
20061213,PSA.PA.1,6010
20061213,PSA.PB.1,6010
20061213,PSA.PC.1,6010
20061213,PSA.PD.1,6010
20061213,PSA.PE.1,6010
20061213,PSA.PF.2,6010
20061213,PSA.PG.1,6010
20061213,PSA.PH,6010
20061213,PSA.PI,6010
20061213,PSA.PK,6010
20061213,PSA.PL.,6010
20061213,SYK,3510
20061213,NAVI,4020
20061213,7127B,4020
20061213,JSM,4020
20061213,7128B,4020
20061213,SUN.1,1010
20061213,STI,4010
20061213,STI.PA,4010
20061213,SVU,3010
20061213,SBL.2,4520
20061213,SYY,3010
20061213,TE,5510
20061213,RSHCQ,2550
20061213,TEK.1,4520
20061213,ATI,1510
20061213,TFX,3510
20061213,TLAB,4520
20061213,TIN,1510
20061213,TER,4530
20061213,ANDV,1010
20061213,TXN,4530
20061213,TXU,5510
20061213,TXT,2010
20061213,TXT.PA,2010
20061213,TXT.PB,2010
20061213,TMO,3520
20061213,TNB,2010
20061213,TKR,2010
