date,ticker,gicsSector
20060825,ADCT,45
20060825,AAMRQ,20
20060825,AAR,20
20060825,PNW,55
20060825,ABT,35
20060825,AMD,45
20060825,AET,35
20060825,APD,15
20060825,ALK,20
20060825,ACV.1,30
20060825,AL.1,15
20060825,AL.Z,15
20060825,AYE,55
20060825,HON,20
20060825,AT.2,50
20060825,AT.P,50
20060825,SWKS,45
20060825,AA.3,15
20060825,AA.P,15
20060825,HES,10
20060825,BEAM,30
20060825,BEAM.PA,30
20060825,AEP,55
20060825,AXP,40
20060825,AFL,40
20060825,AM.1,25
20060825,WYE,35
20060825,WYE.P,35
20060825,AIG,40
20060825,TT.2,20
20060825,AME,20
20060825,AMGN,35
20060825,ASO.1,40
20060825,ADI,45
20060825,ANDW,45
20060825,NBR,10
20060825,BUD.2,30
20060825,APA,10
20060825,AAPL,45
20060825,AMAT,45
20060825,ADM,30
20060825,ASH,15
20060825,GAS,55
20060825,ADSK,45
20060825,ADP,45
20060825,AVY,15
20060825,AVP,30
20060825,BHI,10
20060825,BLL,15
20060825,CEG,55
20060825,BK,40
20060825,BCR,35
20060825,GOLD,15
20060825,ABX.,15
20060825,BOL,35
20060825,BAX,35
20060825,BDX,35
20060825,VZ,50
20060825,BLS,50
20060825,BMS,15
20060825,BRK.A,40
20060825,BRK.B,40
20060825,BKHT50,40
20060825,BBY,25
20060825,BMET,35
20060825,BDK,25
20060825,HRB,25
20060825,ESV,10
20060825,BA,20
20060825,OMX,25
20060825,RHI,20
20060825,BGG,20
20060825,BMY,35
20060825,BMYMP,35
20060825,BF.B,30
20060825,BF.A,30
20060825,BC,25
20060825,BNI,20
20060825,UIS,45
20060825,CI,35
20060825,CSX,20
20060825,CPB,30
20060825,STZ.B,30
20060825,STZ,30
20060825,CAH,35
20060825,PGN.1,55
20060825,CAT,20
20060825,CTX.2,25
20060825,CBSS,40
20060825,CTL,50
20060825,JPM,40
20060825,JPM.PF.,40
20060825,CVX,10
20060825,CB.1,40
20060825,CHD,30
20060825,CCTYQ,25
20060825,CTAS,20
20060825,CCU.1,50
20060825,CLF,15
20060825,CLX,30
20060825,KO,30
20060825,CL,30
20060825,AON,40
20060825,CMCSA,50
20060825,CMCSK,50
20060825,CCZ,50
20060825,CMA,40
20060825,C,40
20060825,C.PF.,40
20060825,CPM.1,40
20060825,C.PH.1,40
20060825,C.PG.,40
20060825,CAR,20
20060825,CA,45
20060825,DXC,45
20060825,CAG,30
20060825,ED,55
20060825,EPB.2,55
20060825,CMS,55
20060825,CEN.2,45
20060825,CBE,20
20060825,CTB,25
20060825,COO,35
20060825,TAP,30
20060825,TAP.Z.,30
20060825,TAP.A,30
20060825,TAP.Z,30
20060825,GLW,45
20060825,CFC.3,40
20060825,CR,20
20060825,CMI,20
20060825,DCNAQ,25
20060825,DHR,35
20060825,TGT,25
20060825,DE,20
20060825,DALRQ,20
20060825,DLX,20
20060825,DTE,55
20060825,ATGE,25
20060825,DDS,25
20060825,DIS,50
20060825,DG.1,25
20060825,D,55
20060825,RRD,20
20060825,RRD.2,20
20060825,DOV,20
20060825,DWDP,15
20060825,DJ,25
20060825,DOWJB,25
20060825,OMC,50
20060825,DD,15
20060825,DD.PA,15
20060825,DD.PB,15
20060825,DUK,55
20060825,DNB,20
20060825,FLS,20
20060825,PKI,35
20060825,EKDKQ,45
20060825,ETN,20
20060825,ECL,15
20060825,EP,10
20060825,EMR,20
20060825,WFT,10
20060825,EFX,20
20060825,EQT,10
20060825,EXPD,20
20060825,XOM,10
20060825,FMC,15
20060825,NEE,55
20060825,FDO,25
20060825,FDX,20
20060825,FNMA,40
20060825,FNMAP,40
20060825,FNMAO,40
20060825,FNMAM,40
20060825,FNM.PJ,40
20060825,FNM.PK,40
20060825,FNMAN,40
20060825,FNMAL,40
20060825,FNMAK,40
20060825,FRT,60
20060825,FRT.PB,60
20060825,M,25
20060825,FITB,40
20060825,RF,40
20060825,MTB,40
20060825,USB,40
20060825,USB.PH,40
20060825,FHN,40
20060825,WB.3,40
20060825,FLR,20
20060825,F,25
20060825,F.PA,25
20060825,FRX,35
20060825,BEN,40
20060825,AJG,40
20060825,TGNA,50
20060825,GPS,25
20060825,GD,20
20060825,GE,20
20060825,GIS,30
20060825,MTLQQ,25
20060825,XGM,25
20060825,HGM,25
20060825,BGM.1,25
20060825,GMS.1,25
20060825,EDS.,45
20060825,GPC,25
20060825,GDW,40
20060825,GR,20
20060825,GT,25
20060825,GWW,20
20060825,HAL,10
20060825,HRS,20
20060825,HAS,25
20060825,WELL,60
20060825,HCN.PD,60
20060825,HCN.PF,60
20060825,HNZ,30
20060825,HNZPP,30
20060825,HP,10
20060825,HPC,15
20060825,HSY,30
20060825,HPQ,45
20060825,HLT.1,25
20060825,HLNQ,25
20060825,HFC,10
20060825,HD,25
20060825,HRL,30
20060825,HOT,25
20060825,CNP,55
20060825,JBHT,20
20060825,HBAN,40
20060825,ITT,20
20060825,ITW,20
20060825,INCLF,15
20060825,N.1,15
20060825,IR,20
20060825,INTC,45
20060825,IBM,45
20060825,IFF,15
20060825,NAV,20
20060825,NAV.PD,20
20060825,IGT.1,25
20060825,IP,15
20060825,IPG,50
20060825,JEC,20
20060825,JNJ,35
20060825,JCI,20
20060825,KLAC,45
20060825,SHLDQ,25
20060825,KMI.1,10
20060825,KSU,20
20060825,KSU.P,20
20060825,EVRG,55
20060825,K,30
20060825,KMB,30
20060825,KR,30
20060825,LSI.1,45
20060825,LRCX,45
20060825,LEG,25
20060825,LM,40
20060825,LEN,25
20060825,LEN.B,25
