date,ticker,gicsSector
20170126,AAL,20
20170126,PNW,55
20170126,ABT,35
20170126,AMD,45
20170126,AET,35
20170126,APD,15
20170126,ALK,20
20170126,HON,20
20170126,SWKS,45
20170126,HES,10
20170126,HES.PA,10
20170126,AEP,55
20170126,AXP,40
20170126,AFL,40
20170126,AIG,40
20170126,AIG.WS,40
20170126,AME,20
20170126,AMGN,35
20170126,ADI,45
20170126,NBR,10
20170126,APA,10
20170126,AAPL,45
20170126,AMAT,45
20170126,ADM,30
20170126,ASH,15
20170126,ADSK,45
20170126,ADP,45
20170126,AVY,15
20170126,AVP,30
20170126,BHI,10
20170126,BLL,15
20170126,BK,40
20170126,BK.PC,40
20170126,BCR,35
20170126,GOLD,15
20170126,ABX.,15
20170126,BAX,35
20170126,BDX,35
20170126,VZ,50
20170126,BMS,15
20170126,BRK.A,40
20170126,BRK.B,40
20170126,BBY,25
20170126,HRB,25
20170126,ESV,10
20170126,BA,20
20170126,RHI,20
20170126,BGG,20
20170126,BMY,35
20170126,BMYMP,35
20170126,BF.B,30
20170126,BF.A,30
20170126,BC,25
20170126,UIS,45
20170126,CI,35
20170126,CSX,20
20170126,CPB,30
20170126,STZ.B,30
20170126,STZ,30
20170126,CAH,35
20170126,CAT,20
20170126,CTL,50
20170126,JPM,40
20170126,JPM.PF,40
20170126,JPM.WS,40
20170126,JPM.PD.1,40
20170126,JPM.PG,40
20170126,JPM.PA,40
20170126,JPM.PH,40
20170126,JPM.PB,40
20170126,JPM.PE,40
20170126,CVX,10
20170126,CHD,30
20170126,CTAS,20
20170126,IHRTQ,50
20170126,CLF,15
20170126,CLX,30
20170126,KO,30
20170126,CL,30
20170126,AON,40
20170126,CMCSA,50
20170126,CCZ,50
20170126,CMA,40
20170126,CMA.WS,40
20170126,C,40
20170126,C.PP,40
20170126,CGBBW,40
20170126,C.WA,40
20170126,C.PC,40
20170126,C.PJ,40
20170126,C.PK,40
20170126,C.PL,40
20170126,C.PS,40
20170126,CAR,20
20170126,CA,45
20170126,DXC,45
20170126,CAG,30
20170126,ED,55
20170126,CMS,55
20170126,CTB,25
20170126,COO,35
20170126,TAP,30
20170126,TAP.A,30
20170126,GLW,45
20170126,CR,20
20170126,CMI,20
20170126,DAN,25
20170126,DHR,35
20170126,TGT,25
20170126,DE,20
20170126,DAL,20
20170126,DLX,20
20170126,DTE,55
20170126,DTV,55
20170126,ATGE,25
20170126,DDS,25
20170126,DIS,50
20170126,DG,25
20170126,D,55
20170126,DCUD,55
20170126,RRD,20
20170126,DOV,20
20170126,DWDP,15
20170126,OMC,50
20170126,DD,15
20170126,DD.PA,15
20170126,DD.PB,15
20170126,DUK,55
20170126,DNB,20
20170126,FLS,20
20170126,PKI,35
20170126,KODK,45
20170126,KODK.WA,45
20170126,KODK.WS,45
20170126,ETN,20
20170126,ECL,15
20170126,EMR,20
20170126,WFT,10
20170126,EFX,20
20170126,EQT,10
20170126,EXPD,20
20170126,XOM,10
20170126,FMC,15
20170126,NEE,55
20170126,NEE.PQ,55
20170126,NEE.PR,55
20170126,FDX,20
20170126,FNMA,40
20170126,FNMAP,40
20170126,FNMAO,40
20170126,FNMAM,40
20170126,FNMAG,40
20170126,FNMAN,40
20170126,FNMAL,40
20170126,FNMAK,40
20170126,FNMAH,40
20170126,FNMAI,40
20170126,FNMAJ,40
20170126,FNMAS,40
20170126,FNMAT,40
20170126,FRT,60
20170126,M,25
20170126,FITB,40
20170126,FITBI,40
20170126,RF,40
20170126,RF.PA,40
20170126,RF.PB,40
20170126,MTB,40
20170126,MTB.PC,40
20170126,MTB.P,40
20170126,MTB.WS,40
20170126,USB,40
20170126,USB.PH,40
20170126,USB.PA,40
20170126,USB.PM,40
20170126,USB.PN,40
20170126,USB.PO,40
20170126,FHN,40
20170126,FHN.PA,40
20170126,FLR,20
20170126,F,25
20170126,BEN,40
20170126,AJG,40
20170126,TGNA,50
20170126,GPS,25
20170126,GD,20
20170126,GE,20
20170126,GIS,30
20170126,GM,25
20170126,GM.WB,25
20170126,GPC,25
20170126,GT,25
20170126,GWW,20
20170126,HAL,10
20170126,HRS,20
20170126,HAS,25
20170126,WELL,60
20170126,WELL.PI,60
20170126,HCN.PJ,60
20170126,KHC,30
20170126,HP,10
20170126,HSY,30
20170126,HPQ,45
20170126,HLT,25
20170126,HFC,10
20170126,HD,25
20170126,HRL,30
20170126,CNP,55
20170126,JBHT,20
20170126,HBAN,40
20170126,HUBSP,40
20170126,HBANO,40
20170126,HBANN,40
20170126,ITT,20
20170126,ITW,20
20170126,IR,20
20170126,INTC,45
20170126,IBM,45
20170126,IFF,15
20170126,NAV,20
20170126,NAV.PD,20
20170126,IP,15
20170126,IPG,50
20170126,JEC,20
20170126,JNJ,35
20170126,JCI,20
20170126,KLAC,45
20170126,SHLDQ,25
20170126,SHLWQ,25
20170126,KMI,10
