date,ticker,gicsIndustry
20060505,ADCT,4520
20060505,AAMRQ,2030
20060505,AAR,2030
20060505,PNW,5510
20060505,ABT,3510
20060505,AMD,4530
20060505,AET,3510
20060505,AEF.3,3510
20060505,APD,1510
20060505,ALK,2030
20060505,ACV.1,3030
20060505,ABS.1,3010
20060505,AL.1,1510
20060505,AL.Z,1510
20060505,AYE,5510
20060505,HON,2010
20060505,AT.2,5010
20060505,AT.P,5010
20060505,SWKS,4530
20060505,AA.3,1510
20060505,AA.P,1510
20060505,HES,1010
20060505,BEAM,3020
20060505,BEAM.PA,3020
20060505,AEP,5510
20060505,AXP,4020
20060505,AFL,4030
20060505,AM.1,2520
20060505,WYE,3520
20060505,WYE.P,3520
20060505,AIG,4030
20060505,TT.2,2010
20060505,AME,2010
20060505,AMGN,3520
20060505,ASO.1,4010
20060505,ADI,4530
20060505,ANDW,4520
20060505,NBR,1010
20060505,BUD.2,3020
20060505,APA,1010
20060505,AAPL,4520
20060505,AMAT,4530
20060505,ADM,3020
20060505,ASH,1510
20060505,GAS,5510
20060505,ADSK,4510
20060505,ADP,4510
20060505,AVY,1510
20060505,AVP,3030
20060505,BHI,1010
20060505,BLL,1510
20060505,CEG,5510
20060505,BK,4020
20060505,BCR,3510
20060505,GOLD,1510
20060505,ABX.,1510
20060505,BOL,3510
20060505,BAX,3510
20060505,BDX,3510
20060505,VZ,5010
20060505,BLS,5010
20060505,BMS,1510
20060505,BRK.A,4020
20060505,BRK.B,4020
20060505,BKHT50,4020
20060505,BBY,2550
20060505,BMET,3510
20060505,BDK,2520
20060505,HRB,2530
20060505,ESV,1010
20060505,BA,2010
20060505,OMX,2550
20060505,RHI,2020
20060505,BGG,2010
20060505,BMY,3520
20060505,BMYMP,3520
20060505,BF.B,3020
20060505,BF.A,3020
20060505,BC,2520
20060505,BNI,2030
20060505,UIS,4510
20060505,CI,3510
20060505,CSX,2030
20060505,CPB,3020
20060505,STZ.B,3020
20060505,STZ,3020
20060505,CAH,3510
20060505,PGN.1,5510
20060505,CAT,2010
20060505,CTX.2,2520
20060505,CBSS,4010
20060505,CTL,5010
20060505,JPM,4010
20060505,JPM.PF.,4010
20060505,CVX,1010
20060505,CB.1,4030
20060505,CB.PB,4030
20060505,CHD,3030
20060505,CCTYQ,2550
20060505,CTAS,2020
20060505,CCU.1,5020
20060505,CLF,1510
20060505,CLX,3030
20060505,KO,3020
20060505,CL,3030
20060505,AON,4030
20060505,CMCSA,5020
20060505,CMCSK,5020
20060505,CCZ,5020
20060505,CMA,4010
20060505,C,4010
20060505,C.PF.,4010
20060505,CPM.1,4010
20060505,C.PH.1,4010
20060505,C.PG.,4010
20060505,CAR,2030
20060505,CA,4510
20060505,DXC,4510
20060505,CAG,3020
20060505,ED,5510
20060505,EPB.2,5510
20060505,CMS,5510
20060505,CEN.2,4510
20060505,CBE,2010
20060505,CTB,2510
20060505,COO,3510
20060505,TAP,3020
20060505,TAP.Z.,3020
20060505,TAP.A,3020
20060505,TAP.Z,3020
20060505,GLW,4520
20060505,CFC.3,4010
