date,ticker,gicsSector
20051014,ADCT,45
20051014,AAMRQ,20
20051014,AAR,20
20051014,PNW,55
20051014,ABT,35
20051014,AMD,45
20051014,MCIP,50
20051014,AET,35
20051014,AEF.3,35
20051014,APD,15
20051014,ALK,20
20051014,ACV.1,30
20051014,ABS.1,30
20051014,AL.1,15
20051014,AL.Z,15
20051014,AYE,55
20051014,HON,20
20051014,AT.2,50
20051014,AT.P,50
20051014,SWKS,45
20051014,AA.3,15
20051014,AA.P,15
20051014,HES,10
20051014,BEAM,30
20051014,BEAM.PA,30
20051014,AEP,55
20051014,AXP,40
20051014,AFL,40
20051014,AM.1,25
20051014,WYE,35
20051014,WYE.P,35
20051014,AIG,40
20051014,TT.2,20
20051014,T.2,50
20051014,AME,20
20051014,AMGN,35
20051014,ASO.1,40
20051014,ADI,45
20051014,ANDW,45
20051014,NBR,10
20051014,BUD.2,30
20051014,APA,10
20051014,AAPL,45
20051014,AMAT,45
20051014,ADM,30
20051014,ASH,15
20051014,GAS,55
20051014,ADSK,45
20051014,ADP,45
20051014,AVY,15
20051014,AVP,30
20051014,BHI,10
20051014,BLL,15
20051014,CEG,55
20051014,BK,40
20051014,BCR,35
20051014,GOLD,15
20051014,ABX.,15
20051014,BOL,35
20051014,BAX,35
20051014,BDX,35
20051014,VZ,50
20051014,BLS,50
20051014,BMS,15
20051014,BRK.A,40
20051014,BRK.B,40
20051014,BKHT50,40
20051014,BBY,25
20051014,BMET,35
20051014,BDK,25
20051014,HRB,25
20051014,ESV,10
20051014,BA,20
20051014,OMX,25
20051014,RHI,20
20051014,BGG,20
20051014,BMY,35
20051014,BMYMP,35
20051014,BF.B,30
20051014,BF.A,30
20051014,BC,25
20051014,BNI,20
20051014,UIS,45
20051014,CI,35
20051014,CSX,20
20051014,CPB,30
20051014,STZ.B,30
20051014,STZ,30
20051014,CAH,35
20051014,PGN.1,55
20051014,CAT,20
20051014,CTX.2,25
20051014,CBSS,40
20051014,CTL,50
20051014,JPM,40
20051014,JPM.PH.,40
20051014,JPM.PF.,40
20051014,CVX,10
20051014,CHIR.1,35
20051014,CB.1,40
20051014,CB.PB,40
20051014,CHD,30
20051014,CCTYQ,25
20051014,CTAS,20
20051014,CCU.1,50
20051014,CLF,15
20051014,CLX,30
20051014,KO,30
20051014,CL,30
20051014,AON,40
20051014,CMCSA,50
20051014,CMCSK,50
20051014,CCZ,50
20051014,CMA,40
20051014,C,40
20051014,C.PF.,40
20051014,CPM.1,40
20051014,C.PH.1,40
20051014,C.PG.,40
20051014,CAR,20
20051014,CA,45
20051014,DXC,45
20051014,CAG,30
20051014,ED,55
20051014,EPB.2,55
20051014,CMS,55
20051014,CEN.2,45
20051014,CBE,20
20051014,CTB,25
20051014,COO,35
20051014,TAP,30
20051014,TAP.Z.,30
20051014,TAP.A,30
20051014,TAP.Z,30
20051014,GLW,45
20051014,CFC.3,40
20051014,CR,20
20051014,CMI,20
20051014,DCNAQ,25
20051014,DHR,35
20051014,TGT,25
20051014,DE,20
20051014,DALRQ,20
20051014,DLX,20
20051014,DTE,55
20051014,ATGE,25
20051014,DDS,25
20051014,DIS,50
20051014,DG.1,25
20051014,D,55
20051014,RRD,20
20051014,RRD.2,20
20051014,DOV,20
20051014,DWDP,15
20051014,DJ,25
20051014,DOWJB,25
20051014,OMC,50
20051014,DD,15
20051014,DD.PA,15
20051014,DD.PB,15
20051014,DUK,55
20051014,DUK.PA,55
20051014,DNB,20
20051014,FLS,20
20051014,PKI,35
20051014,EKDKQ,45
20051014,ETN,20
20051014,ECL,15
20051014,EP,10
20051014,EMR,20
20051014,WFT,10
20051014,EC.2,15
20051014,EFX,20
20051014,EQT,10
20051014,EXPD,20
20051014,XOM,10
20051014,FMC,15
20051014,NEE,55
20051014,FDO,25
20051014,FDX,20
20051014,FNMA,40
20051014,FNMAP,40
20051014,FNMAO,40
20051014,FNMAM,40
20051014,FNMAG,40
20051014,FNM.PJ,40
20051014,FNM.PK,40
20051014,FNMAN,40
20051014,FNMAL,40
20051014,FNMAK,40
20051014,FRT,60
20051014,FRT.PB,60
20051014,M,25
20051014,FITB,40
20051014,RF,40
20051014,MTB,40
20051014,USB,40
20051014,FHN,40
20051014,WB.3,40
20051014,FLR,20
20051014,F,25
20051014,F.PA,25
20051014,FRX,35
20051014,BEN,40
20051014,AJG,40
20051014,TGNA,50
20051014,GPS,25
20051014,GD,20
20051014,GE,20
20051014,GIS,30
20051014,MTLQQ,25
20051014,XGM,25
20051014,HGM,25
20051014,BGM.1,25
20051014,GMS.1,25
20051014,EDS.,45
20051014,GPC,25
20051014,GP.1,15
20051014,GDW,40
20051014,GR,20
20051014,GT,25
20051014,GWW,20
20051014,HAL,10
20051014,HRS,20
20051014,HAS,25
20051014,WELL,60
20051014,HCN.PD,60
20051014,HCN.PF,60
20051014,HNZ,30
20051014,HNZPP,30
20051014,HP,10
20051014,HPC,15
20051014,HSY,30
20051014,HPQ,45
20051014,HLT.1,25
20051014,HLNQ,25
20051014,HFC,10
20051014,HD,25
20051014,HRL,30
20051014,HOT,25
20051014,CNP,55
20051014,JBHT,20
20051014,HBAN,40
20051014,ITT,20
20051014,ITW,20
20051014,INCLF,15
20051014,N.1,15
20051014,NWG.1,15
20051014,IR,20
20051014,INTC,45
20051014,IBM,45
20051014,IFF,15
20051014,NAV,20
20051014,NAV.PD,20
20051014,IGT.1,25
20051014,IP,15
20051014,IPG,50
20051014,JEC,20
20051014,JP.1,40
20051014,JNJ,35
20051014,JCI,20
20051014,KLAC,45
20051014,SHLDQ,25
20051014,KMI.1,10
20051014,KSU,20
20051014,KSU.P,20
20051014,EVRG,55
20051014,K,30
20051014,KMG.1,10
20051014,KMB,30
20051014,KRI,25
20051014,KR,30
20051014,LSI.1,45
20051014,LRCX,45
20051014,LEG,25
20051014,LM,40
20051014,LEN,25
20051014,LEN.B,25
20051014,JEF,40
20051014,LLY,35
20051014,LB,25
20051014,LNC,40
20051014,LNC.P,40
20051014,KATE,25
20051014,LMT,20
20051014,L,40
20051014,RRC,10
20051014,KSE,55
20051014,LDG,30
20051014,LPX,15
20051014,LOW,25
20051014,MTW,20
20051014,MRO,10
20051014,HST,60
20051014,HST.PC,60
20051014,HST.PE,60
20051014,MMC,40
20051014,MI.1,40
20051014,MAS,20
20051014,MAT,25
20051014,MYG.1,25
20051014,MPY,25
20051014,MKC,30
20051014,MKC.V,30
20051014,MDR,10
20051014,MCD,25
20051014,SPGI,40
20051014,MCK,35
20051014,MHS,35
20051014,MDT,35
20051014,MEL.3,40
20051014,CVS,35
20051014,MRK,35
20051014,MDP,50
20051014,MDPEB,50
20051014,MER,40
20051014,IEM,40
20051014,MTT..,40
20051014,EFM.1,40
20051014,ESM.4,40
20051014,CSM.2,40
20051014,FML..,40
20051014,EUM.1,40
20051014,GWM,40
20051014,MDJ.,40
20051014,RSM.1,40
20051014,MPF.,40
20051014,NKM.1,40
20051014,ESY.,40
20051014,IHM,40
20051014,MLJ,40
20051014,BHM,40
20051014,MNM.1,40
20051014,BDM.,40
20051014,MU,45
20051014,ETR,55
20051014,MIL.2,35
20051014,MMM,20
20051014,MOLX,45
20051014,MOLXA,45
20051014,MSI,45
20051014,MUR,10
20051014,MYL,35
20051014,BAC,40
20051014,IKR,40
20051014,BML.PG,40
20051014,BML.PH,40
20051014,BML.PN,40
20051014,NCR,45
20051014,NCC,40
20051014,THC,35
20051014,NSM.2,45
20051014,NYT,50
20051014,NYTAB,50
20051014,NWL,25
20051014,NEM,15
20051014,GAS.2,55
20051014,NKE,25
20051014,NBL,10
20051014,JWN,25
20051014,NSC,20
20051014,ES,55
20051014,NI,55
20051014,XEL,55
20051014,XEL.PA,55
20051014,XEL.PB,55
20051014,XEL.PC,55
20051014,XEL.PD,55
20051014,XEL.PE,55
20051014,XEL.PG,55
20051014,NRTLQ,45
20051014,NT.,45
20051014,NTRS,40
20051014,NOC,20
20051014,TEX,20
20051014,WFC,40
20051014,NUE,15
20051014,OXY,10
20051014,FE,55
20051014,OKE,10
20051014,OKE.PA,10
20051014,OI,15
20051014,OI.PA,15
20051014,PNC,40
20051014,PNC.PC,40
20051014,PNC.PD,40
20051014,PPG,15
20051014,PCAR,20
20051014,PCG,55
20051014,SRE,55
20051014,PLL.1,20
20051014,PH,20
20051014,PAYX,45
20051014,JCP,25
20051014,PPL,55
20051014,PNR,20
20051014,PGL.1,55
20051014,PEP,30
20051014,ABI.3,35
20051014,PFE,35
20051014,PD,15
20051014,EXC,55
20051014,PE.PA,55
20051014,PE.PB,55
20051014,PE.PC,55
20051014,PE.PD,55
20051014,MO,30
20051014,COP,10
20051014,PVH,25
20051014,PBI,20
20051014,PBOWN,20
20051014,PDG,15
20051014,PDG.2,15
20051014,PCH,60
20051014,POM,55
20051014,PCP,20
20051014,PG,30
20051014,ASN.1,40
20051014,PEG,55
20051014,PHM,25
20051014,STR,55
20051014,RJF,40
20051014,RTN,20
20051014,RBK,25
20051014,AN,25
20051014,ROK,20
20051014,ROH,15
20051014,ROL,20
20051014,ROST,25
20051014,RDC,10
20051014,R,20
20051014,SAF,40
20051014,SWY,30
20051014,STJ,35
20051014,HSH,30
20051014,SCG,55
20051014,SGP,35
20051014,SLB,10
20051014,SFA.1,45
20051014,SEE,15
20051014,SHW,15
20051014,SIAL,15
20051014,5050B,20
20051014,AOS,20
20051014,SII,10
20051014,SJM,30
20051014,SNA,20
20051014,KEY,40
20051014,EIX,55
20051014,SO,55
20051014,LUV,20
20051014,T,50
20051014,SWN,10
20051014,SWK,20
20051014,STT,40
20051014,PSA,60
20051014,PSA.A,60
20051014,PSA.PQ.1,60
20051014,PSA.PR.1,60
20051014,PSA.PS.1,60
20051014,PSA.PT.1,60
