date,ticker,gicsIndustry
20130719,AAMRQ,2030
20130719,PNW,5510
20130719,ABT,3510
20130719,AMD,4530
20130719,AET,3510
20130719,APD,1510
20130719,ALK,2030
20130719,HON,2010
20130719,SWKS,4530
20130719,AA.3,1510
20130719,AA.P,1510
20130719,HES,1010
20130719,BEAM,3020
20130719,AEP,5510
20130719,AXP,4020
20130719,AFL,4030
20130719,AM.1,2520
20130719,AIG,4030
20130719,AIG.WS,4030
20130719,AME,2010
20130719,AMGN,3520
20130719,ADI,4530
20130719,NBR,1010
20130719,APA,1010
20130719,APA.PD,1010
20130719,AAPL,4520
20130719,AMAT,4530
20130719,ADM,3020
20130719,ASH,1510
20130719,GAS,5510
20130719,ADSK,4510
20130719,ADP,4510
20130719,AVY,1510
20130719,AVP,3030
20130719,BHI,1010
20130719,BLL,1510
20130719,BK,4020
20130719,BK.PC,4020
20130719,BCR,3510
20130719,GOLD,1510
20130719,ABX.,1510
20130719,BAX,3510
20130719,BDX,3510
20130719,VZ,5010
20130719,BMS,1510
20130719,BRK.A,4020
20130719,BRK.B,4020
20130719,BBY,2550
20130719,HRB,2530
20130719,ESV,1010
20130719,BA,2010
20130719,OMX,2550
20130719,RHI,2020
20130719,BGG,2010
20130719,BMY,3520
20130719,BMYMP,3520
20130719,BF.B,3020
20130719,BF.A,3020
20130719,BC,2520
20130719,UIS,4510
20130719,UIS.PA,4510
20130719,CI,3510
20130719,CSX,2030
20130719,CPB,3020
20130719,STZ.B,3020
20130719,STZ,3020
20130719,CAH,3510
20130719,CAT,2010
20130719,CTL,5010
20130719,JPM,4010
20130719,JPM.PI,4010
20130719,JPM.WS,4010
20130719,JPM.PD.1,4010
20130719,JPM.PA,4010
20130719,CVX,1010
20130719,CB.1,4030
20130719,CHD,3030
20130719,CTAS,2020
20130719,IHRTQ,5020
20130719,CLF,1510
20130719,CLV,1510
20130719,CLX,3030
20130719,KO,3020
20130719,CL,3030
20130719,AON,4030
20130719,CMCSA,5020
20130719,CMCSK,5020
20130719,CCZ,5020
20130719,CMA,4010
20130719,CMA.WS,4010
20130719,C,4010
20130719,C.PP,4010
20130719,CGBBW,4010
20130719,C.WA,4010
20130719,C.PC,4010
20130719,CAR,2030
20130719,CA,4510
20130719,DXC,4510
20130719,CAG,3020
20130719,ED,5510
20130719,CMS,5510
20130719,CTB,2510
20130719,COO,3510
20130719,TAP,3020
20130719,TAP.A,3020
20130719,GLW,4520
20130719,CR,2010
20130719,CMI,2010
20130719,DAN,2510
20130719,DHR,3510
20130719,TGT,2550
20130719,DE,2010
20130719,DAL,2030
20130719,DLX,2020
20130719,DTE,5510
20130719,ATGE,2530
20130719,DDS,2550
20130719,DIS,5020
20130719,DG,2550
20130719,D,5510
20130719,DCUA,5510
20130719,DCUB,5510
20130719,RRD,2020
20130719,DOV,2010
20130719,DWDP,1510
20130719,OMC,5020
20130719,DD,1510
20130719,DD.PA,1510
20130719,DD.PB,1510
20130719,DUK,5510
20130719,DNB,2020
20130719,FLS,2010
20130719,PKI,3520
20130719,EKDKQ,4520
20130719,ETN,2010
20130719,ECL,1510
20130719,EMR,2010
20130719,WFT,1010
20130719,EFX,2020
20130719,EQT,1010
20130719,EXPD,2030
20130719,XOM,1010
20130719,FMC,1510
20130719,NEE,5510
20130719,NEE.PO,5510
20130719,FDO,2550
20130719,FDX,2030
20130719,FNMA,4010
20130719,FNMAP,4010
20130719,FNMAO,4010
20130719,FNMAM,4010
20130719,FNMAG,4010
20130719,FNMAN,4010
20130719,FNMAL,4010
20130719,FNMAK,4010
20130719,FNMAH,4010
20130719,FNMAI,4010
20130719,FNMAJ,4010
20130719,FNMAS,4010
20130719,FNMAT,4010
20130719,FRT,6010
20130719,M,2550
20130719,FITB,4010
20130719,RF,4010
20130719,RF.PA,4010
20130719,MTB,4010
20130719,MTB.PC,4010
20130719,MTB.P,4010
20130719,MTB.WS,4010
20130719,USB,4010
20130719,USB.PH,4010
20130719,USB.PA,4010
20130719,USB.PM,4010
20130719,USB.PN,4010
20130719,USB.PO,4010
20130719,FHN,4010
20130719,FHN.PA,4010
20130719,FLR,2010
20130719,F,2510
20130719,FRX,3520
20130719,BEN,4020
20130719,AJG,4030
20130719,TGNA,5020
20130719,GPS,2550
20130719,GD,2010
20130719,GE,2010
20130719,GIS,3020
20130719,GM,2510
20130719,GM.PB,2510
20130719,GM.WB,2510
20130719,GM.WA,2510
20130719,GPC,2550
20130719,GT,2510
20130719,GTPPP,2510
20130719,GWW,2010
20130719,HAL,1010
20130719,HRS,2010
20130719,HAS,2520
20130719,WELL,6010
20130719,WELL.PI,6010
20130719,HCN.PJ,6010
20130719,HP,1010
20130719,HSY,3020
20130719,HPQ,4520
20130719,HLNQ,2530
20130719,HFC,1010
20130719,HD,2550
20130719,HRL,3020
20130719,HOT,2530
20130719,CNP,5510
20130719,JBHT,2030
20130719,HBAN,4010
20130719,HUBSP,4010
20130719,ITT,2010
20130719,ITW,2010
20130719,IR,2010
20130719,INTC,4530
20130719,IBM,4510
20130719,IFF,1510
20130719,NAV,2010
20130719,NAV.PD,2010
20130719,IGT.1,2530
20130719,IP,1510
20130719,IPG,5020
20130719,JEC,2010
20130719,JNJ,3520
20130719,JCI,2010
20130719,KLAC,4530
20130719,SHLDQ,2550
20130719,KMI,1010
20130719,KMI.WS,1010
20130719,KSU,2030
20130719,KSU.P,2030
20130719,EVRG,5510
20130719,K,3020
20130719,KMB,3030
20130719,KR,3010
20130719,LSI.1,4530
20130719,LRCX,4530
20130719,LEG,2520
