date,ticker,gicsSector
20080521,ADCT,45
20080521,AAMRQ,20
20080521,AAR,20
20080521,PNW,55
20080521,ABT,35
20080521,AMD,45
20080521,AET,35
20080521,APD,15
20080521,ALK,20
20080521,ACV.1,30
20080521,AYE,55
20080521,HON,20
20080521,SWKS,45
20080521,AA.3,15
20080521,AA.P,15
20080521,HES,10
20080521,BEAM,30
20080521,BEAM.PA,30
20080521,AEP,55
20080521,AEP.PA,55
20080521,AXP,40
20080521,AFL,40
20080521,AM.1,25
20080521,WYE,35
20080521,WYE.P,35
20080521,AIG,40
20080521,AIG.PA,40
20080521,TT.2,20
20080521,AME,20
20080521,AMGN,35
20080521,ADI,45
20080521,NBR,10
20080521,BUD.2,30
20080521,APA,10
20080521,AAPL,45
20080521,AMAT,45
20080521,ADM,30
20080521,ASH,15
20080521,GAS,55
20080521,ADSK,45
20080521,ADP,45
20080521,AVY,15
20080521,AVP,30
20080521,BHI,10
20080521,BLL,15
20080521,CEG,55
20080521,BK,40
20080521,BCR,35
20080521,GOLD,15
20080521,ABX.,15
20080521,BAX,35
20080521,BDX,35
20080521,VZ,50
20080521,BMS,15
20080521,BRK.A,40
20080521,BRK.B,40
20080521,BBY,25
20080521,BDK,25
20080521,HRB,25
20080521,ESV,10
20080521,BA,20
20080521,OMX,25
20080521,RHI,20
20080521,BGG,20
20080521,BMY,35
20080521,BMYMP,35
20080521,BF.B,30
20080521,BF.A,30
20080521,BC,25
20080521,BNI,20
20080521,UIS,45
20080521,CI,35
20080521,CSX,20
20080521,CPB,30
20080521,STZ.B,30
20080521,STZ,30
20080521,CAH,35
20080521,PGN.1,55
20080521,CAT,20
20080521,CTX.2,25
20080521,CTL,50
20080521,JPM,40
20080521,JPM.PF.,40
20080521,CVX,10
20080521,CB.1,40
20080521,CHD,30
20080521,CCTYQ,25
20080521,CTAS,20
20080521,CCU.1,50
20080521,CLF,15
20080521,CLX,30
20080521,KO,30
20080521,CL,30
20080521,AON,40
20080521,CMCSA,50
20080521,CMCSK,50
20080521,CCZ,50
20080521,CMA,40
20080521,C,40
20080521,C.PI,40
20080521,C.PP,40
20080521,C.PM,40
20080521,CAR,20
20080521,CA,45
20080521,DXC,45
20080521,CAG,30
20080521,ED,55
20080521,CMS,55
20080521,CBE,20
20080521,CTB,25
20080521,COO,35
20080521,TAP,30
20080521,TAP.Z.,30
20080521,TAP.A,30
20080521,TAP.Z,30
20080521,GLW,45
20080521,CFC.3,40
20080521,CR,20
20080521,CMI,20
20080521,DAN,25
20080521,DHR,35
20080521,TGT,25
20080521,DE,20
20080521,DAL,20
20080521,DLX,20
20080521,DTE,55
20080521,ATGE,25
20080521,DDS,25
20080521,DIS,50
20080521,D,55
20080521,RRD,20
20080521,DOV,20
20080521,DWDP,15
20080521,OMC,50
20080521,DD,15
20080521,DD.PA,15
20080521,DD.PB,15
20080521,DUK,55
20080521,DNB,20
20080521,FLS,20
20080521,PKI,35
20080521,EKDKQ,45
20080521,ETN,20
20080521,ECL,15
20080521,EP,10
20080521,EMR,20
20080521,WFT,10
20080521,EFX,20
20080521,EQT,10
20080521,EXPD,20
20080521,XOM,10
20080521,FMC,15
20080521,NEE,55
20080521,FDO,25
20080521,FDX,20
20080521,FNMA,40
20080521,FNMAP,40
20080521,FNMAO,40
20080521,FNMAM,40
20080521,FNMAG,40
20080521,FNMAN,40
20080521,FNMAL,40
20080521,FNMAK,40
20080521,FNMAH,40
20080521,FNMAI,40
20080521,FNMAJ,40
20080521,FNMAS,40
20080521,3FANIP,40
20080521,FNMAT,40
20080521,FRT,60
20080521,M,25
20080521,FITB,40
20080521,RF,40
20080521,MTB,40
20080521,USB,40
20080521,USB.PH,40
20080521,USB.PL,40
20080521,FHN,40
20080521,WB.3,40
20080521,FLR,20
20080521,F,25
20080521,F.PA,25
20080521,FRX,35
20080521,BEN,40
20080521,AJG,40
20080521,TGNA,50
20080521,GPS,25
20080521,GD,20
20080521,GE,20
20080521,GIS,30
20080521,MTLQQ,25
20080521,XGM,25
20080521,HGM,25
20080521,BGM.1,25
20080521,GMS.1,25
20080521,EDS.,45
20080521,GPC,25
20080521,GR,20
20080521,GT,25
20080521,GWW,20
20080521,HAL,10
20080521,HRS,20
20080521,HAS,25
20080521,WELL,60
20080521,HCN.PD,60
20080521,HCN.PF,60
20080521,HCN.PG,60
20080521,HNZ,30
20080521,HNZPP,30
20080521,HP,10
20080521,HPC,15
20080521,HSY,30
20080521,4741B,30
20080521,HPQ,45
20080521,HFC,10
20080521,HD,25
20080521,HRL,30
20080521,HOT,25
20080521,CNP,55
20080521,JBHT,20
20080521,HBAN,40
20080521,HUBSP,40
20080521,ITT,20
20080521,ITW,20
20080521,IR,20
20080521,INTC,45
20080521,IBM,45
20080521,IFF,15
20080521,NAV,20
20080521,NAV.PD,20
20080521,IGT.1,25
20080521,IP,15
20080521,IPG,50
20080521,JEC,20
20080521,JNJ,35
20080521,JCI,20
20080521,KLAC,45
20080521,SHLDQ,25
20080521,KSU,20
20080521,KSU.P,20
20080521,EVRG,55
20080521,K,30
20080521,KMB,30
20080521,KR,30
20080521,LSI.1,45
20080521,LRCX,45
20080521,LEG,25
20080521,LM,40
20080521,LEN,25
20080521,LEN.B,25
20080521,JEF,40
20080521,LLY,35
20080521,LB,25
20080521,LNC,40
20080521,LNC.P,40
20080521,LNC.PG,40
20080521,KATE,25
20080521,LMT,20
20080521,L,40
20080521,RRC,10
20080521,LDG,30
20080521,LPX,15
20080521,LOW,25
20080521,MTW,20
20080521,MRO,10
20080521,HST,60
20080521,HST.PE,60
20080521,MMC,40
20080521,MI.1,40
20080521,MAS,20
20080521,MAT,25
20080521,MKC,30
20080521,MKC.V,30
20080521,MDR,10
20080521,MCD,25
20080521,SPGI,40
20080521,MCK,35
20080521,MHS,35
20080521,MDT,35
20080521,CVS,35
20080521,MRK,35
20080521,MDP,50
20080521,MDPEB,50
20080521,MER,40
20080521,MU,45
20080521,ETR,55
20080521,ETR.PA,55
20080521,MIL.2,35
20080521,MMM,20
20080521,MOLX,45
20080521,MOLXA,45
20080521,MSI,45
20080521,MUR,10
20080521,MYL,35
20080521,BAC,40
20080521,IKR,40
20080521,BAC.PD,40
20080521,BAC.PE,40
20080521,BAC.PI,40
20080521,BAC.PJ,40
20080521,BAC.PL,40
20080521,BML.PG,40
20080521,BML.PH,40
20080521,BML.PI,40
20080521,BML.PJ,40
20080521,BML.PL,40
20080521,BML.PN,40
20080521,BML.PO,40
20080521,BML.PQ,40
20080521,NCR,45
20080521,NCC,40
20080521,THC,35
20080521,NSM.2,45
20080521,NYT,50
20080521,NYTAB,50
20080521,NWL,25
20080521,NEM,15
20080521,GAS.2,55
20080521,NKE,25
20080521,NBL,10
20080521,JWN,25
20080521,NSC,20
20080521,ES,55
20080521,NI,55
20080521,XEL,55
20080521,XEL.PA,55
20080521,XEL.PB,55
20080521,XEL.PC,55
20080521,XEL.PD,55
20080521,XEL.PE,55
20080521,XEL.PG,55
20080521,XCJ,55
