date,ticker,gicsIndustry
20070716,ADCT,4520
20070716,AAMRQ,2030
20070716,AAR,2030
20070716,PNW,5510
20070716,ABT,3510
20070716,AMD,4530
20070716,AET,3510
20070716,APD,1510
20070716,ALK,2030
20070716,ACV.1,3030
20070716,AL.1,1510
20070716,AL.Z,1510
20070716,AYE,5510
20070716,HON,2010
20070716,AT.2,5010
20070716,AT.P,5010
20070716,SWKS,4530
20070716,AA.3,1510
20070716,AA.P,1510
20070716,HES,1010
20070716,BEAM,3020
20070716,BEAM.PA,3020
20070716,AEP,5510
20070716,AXP,4020
20070716,AFL,4030
20070716,AM.1,2520
20070716,WYE,3520
20070716,WYE.P,3520
20070716,AIG,4030
20070716,TT.2,2010
20070716,AME,2010
20070716,AMGN,3520
20070716,ADI,4530
20070716,ANDW,4520
20070716,NBR,1010
20070716,BUD.2,3020
20070716,APA,1010
20070716,AAPL,4520
20070716,AMAT,4530
20070716,ADM,3020
20070716,ASH,1510
20070716,GAS,5510
20070716,ADSK,4510
20070716,ADP,4510
20070716,AVY,1510
20070716,AVP,3030
20070716,BHI,1010
20070716,BLL,1510
20070716,CEG,5510
20070716,BK,4020
20070716,BCR,3510
20070716,GOLD,1510
20070716,ABX.,1510
20070716,BOL,3510
20070716,BAX,3510
20070716,BDX,3510
20070716,VZ,5010
20070716,BMS,1510
20070716,BRK.A,4020
20070716,BRK.B,4020
20070716,BBY,2550
20070716,BMET,3510
20070716,BDK,2520
20070716,HRB,2530
20070716,ESV,1010
20070716,BA,2010
20070716,OMX,2550
20070716,RHI,2020
20070716,BGG,2010
20070716,BMY,3520
20070716,BMYMP,3520
20070716,BF.B,3020
20070716,BF.A,3020
20070716,BC,2520
20070716,BNI,2030
20070716,UIS,4510
20070716,CI,3510
20070716,CSX,2030
20070716,CPB,3020
20070716,STZ.B,3020
20070716,STZ,3020
20070716,CAH,3510
20070716,PGN.1,5510
20070716,CAT,2010
20070716,CTX.2,2520
20070716,CBSS,4010
20070716,CTL,5010
20070716,JPM,4010
20070716,JPM.PF.,4010
20070716,CVX,1010
20070716,CB.1,4030
20070716,CHD,3030
20070716,CCTYQ,2550
20070716,CTAS,2020
20070716,CCU.1,5020
20070716,CLF,1510
20070716,CLX,3030
20070716,KO,3020
20070716,CL,3030
20070716,AON,4030
20070716,CMCSA,5020
20070716,CMCSK,5020
20070716,CCZ,5020
20070716,CMA,4010
20070716,C,4010
20070716,CPM.1,4010
20070716,C.PH.1,4010
20070716,CAR,2030
20070716,CA,4510
20070716,DXC,4510
20070716,CAG,3020
20070716,ED,5510
20070716,CMS,5510
20070716,CEN.2,4510
20070716,CBE,2010
20070716,CTB,2510
20070716,COO,3510
20070716,TAP,3020
20070716,TAP.Z.,3020
20070716,TAP.A,3020
20070716,TAP.Z,3020
20070716,GLW,4520
20070716,CFC.3,4010
20070716,CR,2010
20070716,CMI,2010
20070716,DCNAQ,2510
20070716,DHR,3510
20070716,TGT,2550
20070716,DE,2010
20070716,DAL,2030
20070716,DLX,2020
20070716,DTE,5510
20070716,ATGE,2530
20070716,DDS,2550
20070716,DIS,5020
20070716,D,5510
20070716,RRD,2020
20070716,DOV,2010
20070716,DWDP,1510
20070716,DJ,2540
20070716,DOWJB,2540
20070716,OMC,5020
20070716,DD,1510
20070716,DD.PA,1510
20070716,DD.PB,1510
20070716,DUK,5510
20070716,DNB,2020
20070716,FLS,2010
20070716,PKI,3520
20070716,EKDKQ,4520
20070716,ETN,2010
20070716,ECL,1510
20070716,EP,1010
20070716,EMR,2010
20070716,WFT,1010
20070716,EFX,2020
20070716,EQT,1010
20070716,EXPD,2030
20070716,XOM,1010
20070716,FMC,1510
20070716,NEE,5510
20070716,FDO,2550
20070716,FDX,2030
20070716,FNMA,4010
20070716,FNMAP,4010
20070716,FNMAO,4010
20070716,FNMAM,4010
20070716,FNMAG,4010
20070716,FNMAN,4010
20070716,FNMAL,4010
