date,ticker,gicsSector
20180712,AAL,20
20180712,PNW,55
20180712,ABT,35
20180712,AMD,45
20180712,AET,35
20180712,APD,15
20180712,ALK,20
20180712,HON,20
20180712,SWKS,45
20180712,HES,10
20180712,HES.PA,10
20180712,AEP,55
20180712,AXP,40
20180712,AFL,40
20180712,AIG,40
20180712,AIG.WS,40
20180712,AME,20
20180712,AMGN,35
20180712,ADI,45
20180712,NBR,10
20180712,NBR.PA,10
20180712,APA,10
20180712,AAPL,45
20180712,AMAT,45
20180712,ADM,30
20180712,ASH,15
20180712,ADSK,45
20180712,ADP,45
20180712,AVY,15
20180712,AVP,30
20180712,BLL,15
20180712,BK,40
20180712,BK.PC,40
20180712,GOLD,15
20180712,ABX.,15
20180712,BAX,35
20180712,BDX,35
20180712,BDXA,35
20180712,VZ,50
20180712,BMS,15
20180712,BRK.A,40
20180712,BRK.B,40
20180712,BBY,25
20180712,HRB,25
20180712,ESV,10
20180712,BA,20
20180712,RHI,20
20180712,BGG,20
20180712,BMY,35
20180712,BMYMP,35
20180712,BF.B,30
20180712,BF.A,30
20180712,BC,25
20180712,UIS,45
20180712,CI,35
20180712,CSX,20
20180712,CPB,30
20180712,STZ.B,30
20180712,STZ,30
20180712,CAH,35
20180712,CAT,20
20180712,CTL,50
20180712,JPM,40
20180712,JPM.PF,40
20180712,JPM.WS,40
20180712,JPM.PG,40
20180712,JPM.PA,40
20180712,JPM.PH,40
20180712,JPM.PB,40
20180712,JPM.PE,40
20180712,CVX,10
20180712,CHD,30
20180712,CTAS,20
20180712,IHRTQ,50
20180712,CLF,15
20180712,CLX,30
20180712,KO,30
20180712,CL,30
20180712,AON,40
20180712,CMCSA,50
20180712,CCZ,50
20180712,CMA,40
20180712,CMA.WS,40
20180712,C,40
20180712,CGBBW,40
20180712,C.WA,40
20180712,C.PC,40
20180712,C.PJ,40
20180712,C.PK,40
20180712,C.PL,40
20180712,C.PS,40
20180712,CAR,20
20180712,CA,45
20180712,DXC,45
20180712,CAG,30
20180712,ED,55
20180712,CMS,55
20180712,CTB,25
20180712,COO,35
20180712,TAP,30
20180712,TAP.A,30
20180712,GLW,45
20180712,CR,20
20180712,CMI,20
20180712,DAN,25
20180712,DHR,35
20180712,TGT,25
20180712,DE,20
20180712,DAL,20
20180712,DLX,20
20180712,DTE,55
20180712,DTV,55
20180712,ATGE,25
20180712,DDS,25
20180712,DIS,50
20180712,DG,25
20180712,D,55
20180712,DCUD,55
20180712,RRD,20
20180712,DOV,20
20180712,DWDP,15
20180712,OMC,50
20180712,DD.PA,15
20180712,DD.PB,15
20180712,DUK,55
20180712,DNB,20
20180712,FLS,20
20180712,PKI,35
20180712,KODK,45
20180712,KODK.WA,45
20180712,KODK.WS,45
20180712,ETN,20
20180712,ECL,15
20180712,EMR,20
20180712,WFT,10
20180712,EFX,20
20180712,EQT,10
20180712,EXPD,20
20180712,XOM,10
20180712,FMC,15
20180712,NEE,55
20180712,NEE.PQ,55
20180712,NEE.PR,55
20180712,FDX,20
20180712,FNMA,40
