date,ticker,gicsIndustry
20061123,AL.Z,1510
20061123,ABX.,1510
20061123,TAP.Z.,3020
20061123,TAP.Z,3020
20061123,RRD.2,2020
20061123,N.1,1510
20061123,NT.,4520
