date,ticker,gicsIndustry
20010202,ADCT,4520
20010202,AAMRQ,2030
20010202,AAR,2030
20010202,PNW,5510
20010202,ABT,3510
20010202,AMD,4530
20010202,WCOEQ,5010
20010202,AET,3510
20010202,APD,1510
20010202,ALK,2030
20010202,ACV.1,3030
20010202,ACV.A,3030
20010202,ABS.1,3010
20010202,AL.1,1510
20010202,AL.Z,1510
20010202,AYE,5510
20010202,HON,2010
20010202,AT.2,5010
20010202,AT.P,5010
20010202,SWKS,4530
20010202,AA.3,1510
20010202,AA.P,1510
20010202,AZA.1,3520
20010202,HES,1010
20010202,BEAM,3020
20010202,BEAM.PA,3020
20010202,AEP,5510
20010202,AXP,4020
20010202,AFL,4030
20010202,AGC.1,4030
20010202,AM.1,2520
20010202,WYE,3520
20010202,WYE.P,3520
20010202,AIG,4030
20010202,TT.2,2010
20010202,T.2,5010
20010202,AME,2010
20010202,AMGN,3520
20010202,ASO.1,4010
20010202,ADI,4530
20010202,ANDW,4520
20010202,NBR,1010
20010202,BUD.2,3020
20010202,APA,1010
20010202,AAPL,4520
20010202,AMAT,4530
20010202,ADM,3020
20010202,ASH,1510
20010202,GAS,5510
20010202,ADSK,4510
20010202,ADP,4510
20010202,AVY,1510
20010202,AVP,3030
20010202,BHI,1010
20010202,BLL,1510
20010202,CEG,5510
20010202,ONE.1,4010
20010202,BK,4020
20010202,BCR,3510
20010202,GOLD,1510
20010202,ABX.,1510
20010202,BOL,3510
20010202,BAX,3510
20010202,BDX,3510
20010202,VZ,5010
20010202,BLS,5010
20010202,BMS,1510
20010202,BRK.A,4020
20010202,BRK.B,4020
20010202,BBY,2550
20010202,BGEN,3520
20010202,BMET,3510
20010202,BDK,2520
20010202,HRB,2530
20010202,ESV,1010
20010202,BA,2010
20010202,OMX,2550
20010202,RHI,2020
20010202,BGG,2010
20010202,BMY,3520
20010202,BMYMP,3520
20010202,BF.B,3020
20010202,BF.A,3020
20010202,BC,2520
20010202,BNI,2030
20010202,UIS,4510
20010202,CI,3510
20010202,CIT.1,4020
20010202,CSX,2030
20010202,CPB,3020
20010202,STZ.B,3020
20010202,STZ,3020
20010202,PVN,4020
20010202,CAH,3510
20010202,PGN.1,5510
20010202,CAT,2010
20010202,CTX.2,2520
20010202,CBSS,4010
20010202,CTL,5010
20010202,JPM,4010
20010202,JPM.PF.,4010
20010202,CVX,1010
20010202,CHIR.1,3520
20010202,CB.1,4030
20010202,CHD,3030
20010202,CCTYQ,2550
20010202,CTAS,2020
20010202,CCU.1,5020
20010202,CLF,1510
20010202,CLX,3030
20010202,KO,3020
20010202,CL,3030
20010202,AON,4030
20010202,CMCSA,5020
20010202,CMCSK,5020
20010202,CCZ,5020
20010202,CMA,4010
20010202,C,4010
20010202,C.PF.,4010
20010202,CPM.1,4010
20010202,C.PH.1,4010
20010202,C.PG.,4010
20010202,CAR,2030
20010202,CPQ.2,4520
20010202,CA,4510
20010202,DXC,4510
20010202,CAG,3020
20010202,CE.2,4510
20010202,ED,5510
20010202,CMS,5510
20010202,CEN.2,4510
20010202,CBE,2010
20010202,CTB,2510
20010202,COO,3510
20010202,TAP,3020
20010202,GLW,4520
20010202,CFC.3,4010
20010202,CR,2010
20010202,CMI,2010
20010202,DCNAQ,2510
20010202,DHR,3510
20010202,TGT,2550
20010202,DE,2010
20010202,DALRQ,2030
20010202,DLX,2020
20010202,DTE,5510
20010202,ATGE,2530
20010202,DDS,2550
20010202,DIS,5020
20010202,DG.1,2550
20010202,D,5510
20010202,RRD,2020
20010202,DOV,2010
20010202,DWDP,1510
20010202,DJ,2540
20010202,DOWJB,2540
