date,ticker,gicsIndustry
20010419,ADCT,4520
20010419,AAMRQ,2030
20010419,AAR,2030
20010419,PNW,5510
20010419,ABT,3510
20010419,AMD,4530
20010419,WCOEQ,5010
20010419,AET,3510
20010419,APD,1510
20010419,ALK,2030
20010419,ACV.1,3030
20010419,ACV.A,3030
20010419,ABS.1,3010
20010419,AL.1,1510
20010419,AL.Z,1510
20010419,AYE,5510
20010419,HON,2010
20010419,AT.2,5010
20010419,AT.P,5010
20010419,SWKS,4530
20010419,AA.3,1510
20010419,AA.P,1510
20010419,AZA.1,3520
20010419,HES,1010
20010419,BEAM,3020
20010419,BEAM.PA,3020
20010419,AEP,5510
20010419,AXP,4020
20010419,AFL,4030
20010419,AGC.1,4030
20010419,AM.1,2520
20010419,WYE,3520
20010419,WYE.P,3520
20010419,AIG,4030
20010419,TT.2,2010
20010419,T.2,5010
20010419,AME,2010
20010419,AMGN,3520
20010419,ASO.1,4010
20010419,ADI,4530
20010419,ANDW,4520
20010419,NBR,1010
20010419,BUD.2,3020
20010419,APA,1010
20010419,AAPL,4520
20010419,AMAT,4530
20010419,ADM,3020
20010419,ASH,1510
20010419,GAS,5510
20010419,ADSK,4510
20010419,ADP,4510
20010419,AVY,1510
20010419,AVP,3030
20010419,BHI,1010
20010419,BLL,1510
20010419,CEG,5510
20010419,ONE.1,4010
20010419,BK,4020
20010419,BCR,3510
20010419,GOLD,1510
20010419,ABX.,1510
20010419,BOL,3510
20010419,BAX,3510
20010419,BDX,3510
20010419,VZ,5010
20010419,BLS,5010
20010419,BMS,1510
20010419,BRK.A,4020
20010419,BRK.B,4020
20010419,BBY,2550
20010419,BGEN,3520
20010419,BMET,3510
20010419,BDK,2520
20010419,HRB,2530
20010419,ESV,1010
20010419,BA,2010
20010419,OMX,2550
20010419,RHI,2020
20010419,BGG,2010
20010419,BMY,3520
20010419,BMYMP,3520
20010419,BF.B,3020
20010419,BF.A,3020
20010419,BC,2520
20010419,BNI,2030
20010419,UIS,4510
20010419,CI,3510
20010419,CIT.1,4020
20010419,CSX,2030
20010419,CPB,3020
20010419,STZ.B,3020
20010419,STZ,3020
20010419,PVN,4020
20010419,CAH,3510
20010419,PGN.1,5510
20010419,CAT,2010
20010419,CTX.2,2520
20010419,CBSS,4010
20010419,CTL,5010
20010419,JPM,4010
20010419,JPM.PF.,4010
20010419,CVX,1010
20010419,CHIR.1,3520
20010419,CB.1,4030
20010419,CHD,3030
20010419,CCTYQ,2550
20010419,CTAS,2020
20010419,CCU.1,5020
20010419,CLF,1510
20010419,CLX,3030
20010419,KO,3020
20010419,CL,3030
20010419,AON,4030
20010419,CMCSA,5020
20010419,CMCSK,5020
20010419,CCZ,5020
20010419,CMA,4010
20010419,C,4010
20010419,C.PF.,4010
20010419,CPM.1,4010
20010419,C.PH.1,4010
20010419,C.PG.,4010
20010419,CAR,2030
20010419,CPQ.2,4520
20010419,CA,4510
20010419,DXC,4510
20010419,CAG,3020
20010419,CE.2,4510
20010419,ED,5510
20010419,CMS,5510
20010419,CEN.2,4510
20010419,CBE,2010
20010419,CTB,2510
20010419,COO,3510
20010419,TAP,3020
20010419,GLW,4520
20010419,CFC.3,4010
20010419,CR,2010
20010419,CMI,2010
20010419,DCNAQ,2510
20010419,DHR,3510
20010419,TGT,2550
20010419,DE,2010
20010419,DALRQ,2030
20010419,DLX,2020
20010419,DTE,5510
20010419,ATGE,2530
20010419,DDS,2550
20010419,DIS,5020
20010419,DG.1,2550
20010419,D,5510
20010419,RRD,2020
20010419,DOV,2010
20010419,DWDP,1510
20010419,DJ,2540
20010419,DOWJB,2540
20010419,OMC,5020
20010419,DD,1510
20010419,DD.PA,1510
20010419,DD.PB,1510
20010419,DUK,5510
20010419,DUK.PA,5510
20010419,DNB,2020
20010419,FLS,2010
20010419,PKI,3520
20010419,EKDKQ,4520
20010419,ETN,2010
20010419,ECL,1510
20010419,EP,1010
20010419,EMR,2010
20010419,WFT,1010
20010419,EC.2,1510
20010419,EFX,2020
20010419,EQT,1010
20010419,EXPD,2030
20010419,XOM,1010
20010419,FMC,1510
20010419,NEE,5510
20010419,FDO,2550
20010419,FDX,2030
20010419,FNMA,4010
20010419,FNMAP,4010
20010419,FNMAO,4010
20010419,FRT,6010
20010419,M,2550
20010419,FITB,4010
20010419,RF,4010
20010419,MTB,4010
20010419,USB,4010
20010419,FHN,4010
20010419,WB.3,4010
20010419,FBF,4010
20010419,FLR,2010
20010419,F,2510
20010419,FRX,3520
20010419,BEN,4020
20010419,AJG,4030
20010419,TGNA,5020
20010419,GPS,2550
20010419,H.2,2540
20010419,GD,2010
20010419,GE,2010
20010419,GIS,3020
20010419,MTLQQ,2510
20010419,GM.1,2510
20010419,EDS.,4510
20010419,GPU.,5510
20010419,GPC,2550
20010419,GP.1,1510
20010419,G.1,3030
20010419,GDW,4010
20010419,GR,2010
20010419,GT,2510
20010419,GWW,2010
20010419,GLK.1,1510
20010419,HAL,1010
20010419,HRS,2010
20010419,HAS,2520
20010419,WELL,6010
20010419,HNZ,3020
20010419,HNZPP,3020
20010419,HP,1010
20010419,HPC,1510
20010419,HSY,3020
20010419,HPQ,4520
20010419,HLT.1,2530
20010419,HFC,1010
20010419,HD,2550
20010419,HM,1510
20010419,HRL,3020
20010419,HOT,2530
20010419,HI.2,4020
20010419,CNP,5510
20010419,JBHT,2030
20010419,HBAN,4010
20010419,ITT,2010
20010419,ITW,2010
20010419,IMNX,3520
20010419,INCLF,1510
20010419,N.1,1510
20010419,IR,2010
20010419,INTC,4530
20010419,IBM,4510
20010419,IFF,1510
20010419,NAV,2010
20010419,NAV.PD,2010
20010419,IGT.1,2530
20010419,IP,1510
20010419,ENRNQ,5510
20010419,IPG,5020
20010419,JEC,2010
20010419,JP.1,4030
20010419,JNJ,3520
20010419,JCI,2010
20010419,KLAC,4530
20010419,KMRTQ,2550
20010419,KMI.1,1010
20010419,KSU,2030
20010419,KSU.P,2030
20010419,EVRG,5510
20010419,K,3020
20010419,KMG.1,1010
20010419,KMB,3030
20010419,KRI,2540
20010419,KR,3010
20010419,LSI.1,4530
20010419,LRCX,4530
20010419,LEG,2520
20010419,LM,4020
20010419,LEN,2520
20010419,JEF,4020
20010419,LLY,3520
20010419,LB,2550
20010419,LNC,4030
20010419,LNC.P,4030
20010419,KATE,2520
20010419,LMT,2010
20010419,L,4030
20010419,RRC,1010
20010419,KSE,5510
20010419,LDG,3010
20010419,LPX,1510
20010419,LOW,2550
20010419,MTW,2010
20010419,MRO,1010
20010419,HST,6010
20010419,HST.PC,6010
20010419,MMC,4030
20010419,MI.1,4010
20010419,MAS,2010
20010419,MAT,2520
20010419,MAY.2,2550
20010419,MYG.1,2520
20010419,MKC,3020
20010419,MDR,1010
20010419,MCD,2530
20010419,SPGI,4020
20010419,MCK,3510
20010419,MEA.1,1510
20010419,MDT,3510
20010419,MEL.3,4020
20010419,CVS,3510
20010419,MRK,3520
20010419,MDP,5020
20010419,MDPEB,5020
20010419,MER,4020
20010419,IEM,4020
20010419,MTT..,4020
20010419,EFM.1,4020
20010419,ESM.4,4020
20010419,CSM.2,4020
20010419,FML..,4020
20010419,EUM.1,4020
20010419,GWM,4020
20010419,MDJ.,4020
