date,ticker,gicsIndustry
20091130,ADCT,4520
20091130,AAMRQ,2030
20091130,AAR,2030
20091130,PNW,5510
20091130,ABT,3510
20091130,AMD,4530
20091130,AET,3510
20091130,APD,1510
20091130,ALK,2030
20091130,ACV.1,3030
20091130,AYE,5510
20091130,HON,2010
20091130,SWKS,4530
20091130,AA.3,1510
20091130,AA.P,1510
20091130,HES,1010
20091130,BEAM,3020
20091130,BEAM.PA,3020
20091130,AEP,5510
20091130,AEP.PA,5510
20091130,AXP,4020
20091130,AFL,4030
20091130,AM.1,2520
20091130,AIG,4030
20091130,AIG.PA,4030
20091130,AME,2010
20091130,AMGN,3520
20091130,ADI,4530
20091130,NBR,1010
20091130,APA,1010
20091130,AAPL,4520
20091130,AMAT,4530
20091130,ADM,3020
20091130,ADM.PA,3020
20091130,ASH,1510
20091130,GAS,5510
20091130,ADSK,4510
20091130,ADP,4510
20091130,AVY,1510
20091130,AVP,3030
20091130,BHI,1010
20091130,BLL,1510
20091130,CEG,5510
20091130,CEG.PA,5510
20091130,BK,4020
20091130,BCR,3510
20091130,GOLD,1510
20091130,ABX.,1510
20091130,BAX,3510
20091130,BDX,3510
20091130,VZ,5010
20091130,BMS,1510
20091130,BRK.A,4020
20091130,BRK.B,4020
20091130,BBY,2550
20091130,BDK,2520
20091130,HRB,2530
20091130,ESV,1010
20091130,BA,2010
20091130,OMX,2550
20091130,RHI,2020
20091130,BGG,2010
20091130,BMY,3520
20091130,BMYMP,3520
20091130,BF.B,3020
20091130,BF.A,3020
20091130,BC,2520
20091130,BNI,2030
20091130,UIS,4510
20091130,CI,3510
20091130,CSX,2030
20091130,CPB,3020
20091130,STZ.B,3020
20091130,STZ,3020
20091130,CAH,3510
20091130,PGN.1,5510
20091130,CAT,2010
20091130,CTL,5010
20091130,JPM,4010
20091130,JPM.PI,4010
20091130,JPM.PG.1,4010
20091130,JPM.PF.,4010
20091130,JPM.PE.,4010
20091130,CVX,1010
20091130,CB.1,4030
20091130,CHD,3030
20091130,CCTYQ,2550
20091130,CTAS,2020
20091130,IHRTQ,5020
20091130,CLF,1510
20091130,CLX,3030
20091130,KO,3020
20091130,CL,3030
20091130,AON,4030
20091130,CMCSA,5020
20091130,CMCSK,5020
20091130,CCZ,5020
20091130,CMA,4010
20091130,C,4010
20091130,C.PI,4010
20091130,C.PP,4010
20091130,C.PM,4010
20091130,CAR,2030
20091130,CA,4510
20091130,DXC,4510
20091130,CAG,3020
20091130,ED,5510
20091130,CMS,5510
20091130,CBE,2010
20091130,CTB,2510
20091130,COO,3510
20091130,TAP,3020
20091130,TAP.A,3020
20091130,GLW,4520
20091130,CR,2010
20091130,CMI,2010
20091130,DAN,2510
20091130,DHR,3510
20091130,TGT,2550
20091130,DE,2010
20091130,DAL,2030
20091130,DLX,2020
20091130,DTE,5510
20091130,ATGE,2530
20091130,DDS,2550
20091130,DIS,5020
20091130,DG,2550
20091130,D,5510
20091130,RRD,2020
20091130,DOV,2010
20091130,DWDP,1510
20091130,OMC,5020
20091130,DD,1510
20091130,DD.PA,1510
20091130,DD.PB,1510
20091130,DUK,5510
20091130,DNB,2020
20091130,FLS,2010
20091130,PKI,3520
20091130,EKDKQ,4520
20091130,ETN,2010
20091130,ECL,1510
20091130,EP,1010
20091130,EMR,2010
20091130,WFT,1010
20091130,EFX,2020
20091130,EQT,1010
20091130,EXPD,2030
20091130,XOM,1010
20091130,FMC,1510
20091130,NEE,5510
20091130,FDO,2550
20091130,FDX,2030
20091130,FNMA,4010
20091130,FNMAP,4010
20091130,FNMAO,4010
20091130,FNMAM,4010
20091130,FNMAG,4010
20091130,FNMAN,4010
20091130,FNMAL,4010
20091130,FNMAK,4010
20091130,FNMAH,4010
20091130,FNMAI,4010
20091130,FNMAJ,4010
20091130,FNMAS,4010
20091130,3FANIP,4010
20091130,FNMAT,4010
20091130,FRT,6010
20091130,M,2550
20091130,FITB,4010
20091130,FITBP,4010
20091130,RF,4010
20091130,MTB,4010
20091130,USB,4010
20091130,USB.PH,4010
20091130,USB.PL,4010
20091130,FHN,4010
20091130,FLR,2010
20091130,F,2510
20091130,F.PA,2510
20091130,FRX,3520
20091130,BEN,4020
20091130,AJG,4030
20091130,TGNA,5020
20091130,GPS,2550
20091130,GD,2010
20091130,GE,2010
20091130,GIS,3020
20091130,MTLQQ,2510
20091130,XGM,2510
20091130,HGM,2510
20091130,BGM.1,2510
20091130,GMS.1,2510
20091130,GPC,2550
20091130,GR,2010
20091130,GT,2510
20091130,GWW,2010
20091130,HAL,1010
20091130,HRS,2010
20091130,HAS,2520
20091130,WELL,6010
20091130,HCN.PD,6010
20091130,HCN.PF,6010
20091130,HCN.PG,6010
20091130,HNZ,3020
20091130,HNZPP,3020
20091130,HP,1010
20091130,HSY,3020
20091130,HPQ,4520
20091130,HLNQ,2530
20091130,HFC,1010
20091130,HD,2550
20091130,HRL,3020
20091130,HOT,2530
20091130,CNP,5510
20091130,JBHT,2030
20091130,HBAN,4010
20091130,HUBSP,4010
20091130,ITT,2010
20091130,ITW,2010
20091130,IR,2010
20091130,INTC,4530
20091130,IBM,4510
20091130,IFF,1510
20091130,NAV,2010
20091130,NAV.PD,2010
20091130,IGT.1,2530
20091130,IP,1510
20091130,IPG,5020
20091130,JEC,2010
20091130,JNJ,3520
20091130,JCI,2010
20091130,JCI.PZ,2010
20091130,KLAC,4530
20091130,SHLDQ,2550
20091130,KSU,2030
20091130,KSU.P,2030
20091130,EVRG,5510
20091130,K,3020
20091130,KMB,3030
20091130,KR,3010
20091130,LSI.1,4530
20091130,LRCX,4530
20091130,LEG,2520
20091130,LM,4020
20091130,LMI,4020
20091130,LEN,2520
20091130,LEN.B,2520
20091130,JEF,4020
20091130,LLY,3520
20091130,LB,2550
20091130,LNC,4030
20091130,LNC.P,4030
20091130,LNC.PG,4030
20091130,KATE,2520
20091130,LMT,2010
20091130,L,4030
20091130,RRC,1010
20091130,LPX,1510
20091130,LOW,2550
20091130,MTW,2010
20091130,MRO,1010
20091130,HST,6010
20091130,HST.PE,6010
20091130,MMC,4030
20091130,MI.1,4010
20091130,MAS,2010
20091130,MAT,2520
20091130,MKC,3020
