date,ticker,avgSpread30Days
20050412,UN,0.00097874
20050412,NBR,
20050412,RSG,0.00058747
20050412,SRCL,
20050412,PLMO,
20050412,FL,
20050412,MDT,0.00049250
20050412,MKC,0.00070369
20050412,RDC,0.00104761
20050412,DRI,
20050412,TIE,0.00175704
20050412,WDC,0.00185961
20050412,MYL,0.00118114
20050412,PSA,0.00177238
20050412,SBC,0.00057479
20050412,FO,0.00068920
20050412,CPB,0.00086333
20050412,COST,
20050412,SAF,0.00459543
20050412,PDCO,
20050412,ANDW,
20050412,DLTR,
20050412,AMZN,
20050412,WFC,0.00046322
20050412,CLX,0.00091387
20050412,CMS,0.00143601
20050412,NSC,0.00069647
20050412,JDSU,0.00360095
20050412,PEG,
20050412,CVX,0.00047919
20050412,ENDP,
20050412,ESV,0.00082585
20050412,MTB,0.00038588
20050412,SLR,0.00360702
20050412,JCP,0.00080705
20050412,ABMD,
20050412,HIG,0.00068905
20050412,HON,0.00088824
20050412,AGN,0.00040416
20050412,HCA,0.00038454
20050412,CNX,0.00065979
20050412,RFMD,0.00123711
20050412,MXM,0.00586114
20050412,MDP,0.00046182
20050412,WEC,0.00064447
20050412,PLL,0.00100384
20050412,MWP,0.00374223
20050412,MAY,0.00080712
20050412,GWW,0.00036877
20050412,WAT,0.00074161
20050412,WMB,0.00134650
20050412,GPC,0.00074594
20050412,GPN,0.00155442
20050412,CTXS,
20050412,ISRG,
20050412,MNST,
20050412,DUK,0.00055335
20050412,BLI,0.00263482
20050412,FD,0.00057445
20050412,TE,0.00163756
20050412,CHRW,
20050412,ANF,0.00043318
20050412,NAV,0.00127581
20050412,AMAT,
20050412,STX,0.00124880
20050412,MOS,0.00130462
20050412,BSX,0.00070048
20050412,HAL,0.00052629
20050412,HPQ,0.00077913
20050412,MRK,
20050412,CSX,0.00089626
20050412,IR,0.00057214
20050412,MAT,0.00114861
20050412,ETN,0.00070274
20050412,PBI,0.00112809
20050412,DLX,0.00108675
20050412,LEN,0.00094306
20050412,VC,0.00216578
20050412,MSFT,
20050412,EBAY,
20050412,OKE,0.00061078
20050412,GNW,0.00105872
20050412,RRC,0.00227078
20050412,LNC,0.00094616
20050412,ASH,0.00076130
20050412,AMD,0.00090898
20050412,ZION,
20050412,INTC,
20050412,CSC,0.00073785
20050412,CCI,0.00153236
20050412,VZ,0.00077660
20050412,FMC,
20050412,BK,
20050412,LUK,0.00174420
20050412,MON,0.00117755
20050412,AMB,0.00183467
20050412,WY,0.00056352
20050412,AMSG,
20050412,ROST,
20050412,GCI,0.00043305
20050412,ODP,0.00144787
20050412,CTL,0.00051616
20050412,JBHT,
20050412,WPI,0.00054161
20050412,BAC,0.00072722
20050412,ABT,0.00070839
20050412,AJG,0.00146140
20050412,GLBC,0.00238098
20050412,LVLT,
20050412,PG,0.00051097
20050412,CEPH,
20050412,NKE,0.00066831
20050412,STR,0.00117198
20050412,KSE,0.00062617
20050412,UNH,0.00057399
20050412,TXT,0.00068923
20050412,WFMI,
20050412,TJX,0.00083109
20050412,AZO,0.00056977
20050412,HRB,0.00053855
20050412,DIS,0.00070490
20050412,CTB,0.00101478
20050412,ADBE,
20050412,SUNW,
20050412,PMTC,
20050412,SSP,0.00044493
20050412,VRSN,
20050412,AIH,
20050412,SLB,0.00080985
20050412,AET,0.00069238
20050412,BBBY,
20050412,GFI,0.00374071
20050412,IBM,0.00040813
20050412,CL,
20050412,SIVB,
20050412,TWX,0.00084466
20050412,TTWO,
20050412,SWY,0.00106848
20050412,HAR,0.00158267
20050412,MTD,0.00145472
20050412,LLTC,
20050412,APD,0.00068009
20050412,KIM,0.00111963
20050412,COP,0.00052939
20050412,AFL,0.00106357
20050412,WYNN,
20050412,GR,0.00080900
20050412,LOW,0.00040597
20050412,JOYG,0.00095536
20050412,TSN,0.00097944
20050412,AXP,0.00058914
20050412,MHP,0.00093604
20050412,PFG,0.00102122
