date,ticker,dailySpread
20170331,A,0.00018916
20170331,AA,0.00029074
20170331,AAL,0.00070897
20170331,AAP,0.00033730
20170331,AAPL,0.00013920
20170331,ABBV,0.00015343
20170331,ABC,0.00011299
20170331,ABMD,0.00031949
20170331,ABT,0.00022510
20170331,ACN,0.00008341
20170331,ADBE,0.00015368
20170331,ADI,0.00012202
20170331,ADM,0.00021718
20170331,ADNT,0.00013762
20170331,ADP,0.00019535
20170331,ADS,0.00016066
20170331,ADSK,0.00046243
20170331,AEE,0.00018313
20170331,AEP,0.00014895
20170331,AES,0.00089405
20170331,AET,0.00007840
20170331,AFL,0.00013809
20170331,AGN,0.00004183
20170331,AIG,0.00016017
20170331,AIV,0.00022550
20170331,AIZ,0.00010451
20170331,AJG,0.00017685
20170331,AKAM,0.00016755
20170331,AKS,0.00139179
20170331,ALB,0.00009466
20170331,ALGN,0.00017434
20170331,ALK,0.00010843
20170331,ALL,0.00012274
20170331,ALLE,0.00013209
20170331,ALXN,0.00008248
20170331,AMAT,0.00025710
20170331,AMBC,0.00105988
20170331,AMD,0.00068705
20170331,AME,0.00018489
20170331,AMG,0.00042697
20170331,AMGN,0.00024377
20170331,AMP,0.00015420
20170331,AMT,0.00016454
20170331,AMZN,0.00060892
20170331,AN,0.00023638
20170331,ANET,0.00030246
20170331,ANF,0.00083857
20170331,ANSS,0.00009358
20170331,ANTM,0.00018137
20170331,AON,0.00008426
20170331,AOS,0.00019548
20170331,APA,0.00019461
20170331,APC,0.00016125
20170331,APD,0.00007391
20170331,APH,0.00014054
20170331,ARE,0.00018100
20170331,ARNC,0.00037972
20170331,ASH,0.00040393
20170331,ASIX,0.00036583
20170331,ATI,0.00055695
20170331,ATVI,0.00020058
20170331,AVB,0.00005448
20170331,AVGO,0.00036531
20170331,AVP,0.00227531
20170331,AVY,0.00012406
20170331,AWK,0.00012859
20170331,AXP,0.00012645
20170331,AYI,0.00019610
20170331,AZO,0.00051188
20170331,BA,0.00005654
20170331,BAC,0.00042382
20170331,BAX,0.00019285
20170331,BBBY,0.00025339
20170331,BBT,0.00022369
20170331,BBY,0.00020344
20170331,BC,0.00032690
20170331,BCR,0.00016095
20170331,BDX,0.00032714
20170331,BEN,0.00023739
20170331,BGG,0.00044553
20170331,BH,0.00906614
20170331,BHI,0.00016718
20170331,BIG,0.00020544
20170331,BIIB,0.00018285
20170331,BIVV,0.00036731
20170331,BK,0.00021175
20170331,BLK,0.00002608
20170331,BLL,0.00013467
20170331,BMS,0.00020469
20170331,BMY,0.00018387
20170331,BR,0.00014718
20170331,BSX,0.00040217
20170331,BVSN,0.05025126
20170331,BWA,0.00023926
20170331,BXP,0.00007553
20170331,C,0.00016715
20170331,CA,0.00031521
20170331,CAG,0.00024786
20170331,CAH,0.00012263
20170331,CAR,0.00033801
20170331,CAT,0.00010780
20170331,CB,0.00036688
20170331,CBG,0.00028748
20170331,CBOE,0.00024673
20170331,CBS,0.00014421
20170331,CCE,0.00026529
20170331,CCI,0.00021173
20170331,CCL,0.00016979
20170331,CDNS,0.00031852
20170331,CE,0.00011130
20170331,CELG,0.00024107
20170331,CERN,0.00016991
20170331,CF,0.00034066
20170331,CFG,0.00028948
20170331,CHD,0.00020050
20170331,CHK,0.00168492
20170331,CHRW,0.00012937
20170331,CHTR,0.00003055
20170331,CI,0.00040947
20170331,CIEN,0.00042364
20170331,CIK,0.00302572
20170331,CINF,0.00041502
20170331,CIT,0.00023296
20170331,CL,0.00013662
