date,ticker,dailySpread
20131114,A,0.00019788
20131114,AA,0.00111421
20131114,AAP,0.00020224
20131114,AAPL,0.00001893
20131114,ABBV,0.00020818
20131114,ABC,0.00014448
20131114,ABMD,0.00036637
20131114,ABT,0.00026473
20131114,ACAS,0.00069808
20131114,ACE,0.00010173
20131114,ACN,0.00025957
20131114,ACT,0.00006119
20131114,ADBE,0.00017493
20131114,ADI,0.00019855
20131114,ADM,0.00023807
20131114,ADP,0.00025984
20131114,ADS,0.00011941
20131114,ADSK,0.00022658
20131114,AEE,0.00027274
20131114,AEP,0.00021006
20131114,AES,0.00065811
20131114,AET,0.00015388
20131114,AFL,0.00014823
20131114,AGN,0.00010483
20131114,AIG,0.00020274
20131114,AIV,0.00038030
20131114,AIZ,0.00016238
20131114,AJG,0.00020788
20131114,AKAM,0.00021661
20131114,AKS,0.00191022
20131114,ALB,0.00014805
20131114,ALGN,0.00036570
20131114,ALK,0.00013148
20131114,ALL,0.00018360
20131114,ALXN,0.00033339
20131114,AMAT,0.00056964
20131114,AMBC,0.00046221
20131114,AMCC,0.00183318
20131114,AMD,0.00284495
20131114,AME,0.00020365
20131114,AMG,0.00009914
20131114,AMGN,0.00017321
20131114,AMP,0.00019011
20131114,AMSG,0.00135349
20131114,AMT,0.00012641
20131114,AMZN,0.00043558
20131114,AN,0.00020245
20131114,ANF,0.00028454
20131114,ANSS,0.00023773
20131114,AON,0.00012372
20131114,AOS,0.00036691
20131114,APA,0.00010854
20131114,APC,0.00021961
20131114,APD,0.00009203
20131114,APH,0.00012084
20131114,APOL,0.00038499
20131114,ARE,0.00015563
20131114,ARG,0.00027349
20131114,ASH,0.00010997
20131114,ATI,0.00029820
20131114,ATVI,0.00056481
20131114,AVB,0.00016393
20131114,AVGO,0.00023291
20131114,AVP,0.00057654
20131114,AVY,0.00020849
20131114,AWK,0.00023329
20131114,AXP,0.00012212
20131114,AYI,0.00009540
20131114,AZO,0.00037083
20131114,BA,0.00007402
20131114,BAC,0.00067590
20131114,BAX,0.00014796
20131114,BBBY,0.00012803
20131114,BBT,0.00029802
20131114,BBY,0.00023081
20131114,BC,0.00022205
20131114,BCR,0.00007224
20131114,BDX,0.00009203
20131114,BEAM,0.00014651
20131114,BEN,0.00018428
20131114,BGG,0.00104822
20131114,BH,0.00345506
20131114,BHI,0.00017157
20131114,BIG,0.00026849
20131114,BIIB,0.00050497
20131114,BK,0.00030189
20131114,BLK,0.00019833
20131114,BLL,0.00020184
20131114,BMS,0.00025618
20131114,BMY,0.00018963
20131114,BR,0.00027514
20131114,BRCM,0.00037126
20131114,BSX,0.00083647
20131114,BTU,0.00050697
20131114,BVSN,0.00101781
20131114,BWA,0.00009794
20131114,BXP,0.00049210
20131114,C,0.00019922
20131114,CA,0.00030604
20131114,CAG,0.00030253
20131114,CAH,0.00015503
20131114,CAM,0.00018154
20131114,CAR,0.00028814
20131114,CAT,0.00011938
20131114,CB,0.00010551
20131114,CBG,0.00043697
20131114,CBOE,0.00019784
20131114,CBS,0.00016438
20131114,CCI,0.00013244
20131114,CCL,0.00027689
20131114,CDNS,0.00078034
20131114,CE,0.00017210
20131114,CELG,0.00040008
20131114,CERN,0.00017515
20131114,CF,0.00004572
20131114,CFN,0.00025468
20131114,CHD,0.00015196
20131114,CHK,0.00038543
20131114,CHRW,0.00016688
20131114,CHTR,0.00054647
20131114,CI,0.00012045
20131114,CIEN,0.00045756
20131114,CIK,0.00275103
20131114,CINF,0.00019652
20131114,CIT,0.00020180
20131114,CL,0.00015245
20131114,CLF,0.00036921
20131114,CLX,0.00010759
20131114,CMA,0.00022384
20131114,CMCSA,0.00020971
20131114,CME,0.00012685
20131114,CMG,0.00018389
20131114,CMI,0.00015097
20131114,CMS,0.00036637
20131114,CMT,0.00182815
20131114,CNC,0.00017300
20131114,CNO,0.00060846
20131114,CNP,0.00040120
20131114,CNX,0.00028039
20131114,COF,0.00014147
20131114,COG,0.00030152
20131114,COH,0.00018645
20131114,COL,0.00014135
20131114,COO,0.00007876
20131114,COP,0.00013577
20131114,COST,0.00008081
20131114,COTY,0.00063959
20131114,COV,0.00015132
20131114,CPB,0.00023499
20131114,CPN,0.00051586
20131114,CPRT,0.00031235
20131114,CR,0.00062706
20131114,CRM,0.00017545
20131114,CSC,0.00018771
20131114,CSCO,0.00046762
20131114,CSX,0.00037044
20131114,CTAS,0.00055264
20131114,CTB,0.00041867
20131114,CTL,0.00031402
20131114,CTSH,0.00010701
20131114,CTXS,0.00018193
20131114,CVG,0.00049615
20131114,CVS,0.00015320
20131114,CVX,0.00008364
20131114,CXO,0.00008996
20131114,CZR,0.00051269
20131114,D,0.00014915
20131114,DAL,0.00035797
20131114,DAN,0.00051666
20131114,DD,0.00016185
20131114,DDR,0.00060551
20131114,DDS,0.00021768
20131114,DE,0.00012069
20131114,DF,0.00055051
20131114,DFS,0.00019337
20131114,DG,0.00016808
20131114,DGX,0.00015963
20131114,DHI,0.00051033
20131114,DHR,0.00013435
20131114,DIS,0.00014283
20131114,DISCA,0.00011652
20131114,DISH,0.00019583
20131114,DLPH,0.00017558
20131114,DLR,0.00021216
20131114,DLTR,0.00016718
20131114,DLX,0.00063512
20131114,DNB,0.00018060
20131114,DNR,0.00057323
20131114,DO,0.00016414
20131114,DOV,0.00010683
20131114,DPS,0.00020511
20131114,DRE,0.00062559
20131114,DRI,0.00018992
20131114,DTE,0.00014464
20131114,DUK,0.00013985
20131114,DV,0.00027851
20131114,DVA,0.00017040
20131114,DVN,0.00016441
20131114,DYN,0.00047630
20131114,EA,0.00038528
20131114,EBAY,0.00018913
20131114,EBIX,0.00149813
20131114,ECL,0.00009342
20131114,ED,0.00017378
20131114,EFX,0.00015102
20131114,EIX,0.00020582
20131114,EL,0.00013614
20131114,EMC,0.00042132
20131114,EMN,0.00012622
20131114,EMR,0.00014880
20131114,ENDP,0.00015222
20131114,EOG,0.00005895
20131114,EQIX,0.00036975
20131114,EQR,0.00019214
20131114,EQT,0.00011734
20131114,ESRX,0.00015050
20131114,ESS,0.00050028
20131114,ESV,0.00016175
20131114,ETFC,0.00056577
20131114,ETN,0.00013832
20131114,ETR,0.00015762
20131114,EVHC,0.00034971
20131114,EW,0.00015727
20131114,EXC,0.00035836
20131114,EXPD,0.00023129
20131114,EXPE,0.00016384
20131114,EXR,0.00023242
20131114,F,0.00058531
20131114,FANG,0.00056471
20131114,FAST,0.00021457
20131114,FB,0.00040825
20131114,FBHS,0.00023655
20131114,FCX,0.00027514
20131114,FDO,0.00014301
20131114,FDX,0.00007328
20131114,FE,0.00027859
20131114,FFIV,0.00047602
20131114,FHN,0.00088849
20131114,FII,0.00034874
20131114,FIS,0.00019859
20131114,FISV,0.00037320
20131114,FITB,0.00049938
20131114,FL,0.00026936
20131114,FLIR,0.00033893
20131114,FLR,0.00012605
20131114,FLS,0.00014024
20131114,FLT,0.00008512
20131114,FMC,0.00013540
20131114,FNP,0.00032589
20131114,FOSL,0.00007757
20131114,FOXA,0.00029295
20131114,FRC,0.00040201
20131114,FRT,0.00018634
20131114,FRX,0.00019529
20131114,FSLR,0.00015561
20131114,FTI,0.00020171
20131114,FTNT,0.00050213
20131114,FTR,0.00207254
20131114,GCI,0.00036556
20131114,GD,0.00011372
20131114,GE,0.00037058
20131114,GFI,0.00217155
20131114,GGP,0.00048065
20131114,GILD,0.00014500
20131114,GIS,0.00019408
20131114,GLW,0.00059542
20131114,GM,0.00025971
20131114,GME,0.00017414
20131114,GNW,0.00068611
20131114,GOLD,0.00081610
20131114,GOOG,0.00030915
20131114,GPC,0.00012104
20131114,GPN,0.00015862
20131114,GPS,0.00023778
20131114,GRMN,0.00021601
20131114,GS,0.00006127
