date,ticker,avgSpread30Days
20150813,TE,0.00053212
20150813,RIG,0.00076385
20150813,AVY,0.00018334
20150813,ALGN,0.00033990
20150813,MWW,0.00157610
20150813,GRMN,0.00029881
20150813,FRC,0.00027265
20150813,CAT,0.00012066
20150813,ADSK,0.00020961
20150813,FIS,0.00019698
20150813,BXP,0.00019952
20150813,TDG,0.00046741
20150813,ES,0.00021384
20150813,ITW,0.00012477
20150813,WHR,0.00018824
20150813,HPQ,0.00031931
20150813,ANET,0.00047005
20150813,BR,0.00022246
20150813,FANG,0.00045976
20150813,URI,0.00017088
20150813,JNS,0.00060477
20150813,ALLE,0.00025891
20150813,MCK,0.00015137
20150813,MSI,0.00018325
20150813,STX,0.00028526
20150813,XOM,0.00016177
20150813,BSX,0.00057114
20150813,SWK,0.00014442
20150813,PIR,0.00082361
20150813,SNA,0.00015922
20150813,XRAY,0.00026747
20150813,TSN,0.00023377
20150813,TMK,0.00018659
20150813,WM,0.00020288
20150813,RAI,0.00014268
20150813,MCHP,0.00034410
20150813,INTC,0.00035413
20150813,SWKS,0.00034001
20150813,WBA,0.00023377
20150813,L,0.00026066
20150813,BEN,0.00021298
20150813,RHT,0.00014865
20150813,HIG,0.00022287
20150813,MMC,0.00017286
20150813,UTX,0.00018579
20150813,AIG,0.00016323
20150813,AMD,0.00514389
20150813,AMBC,0.00093033
20150813,LVLT,0.00019560
20150813,SEE,0.00019027
20150813,DF,0.00057924
20150813,AES,0.00077447
20150813,NI,0.00058730
20150813,MRKT,0.00093472
20150813,TSCO,0.00038735
20150813,AVB,0.00022958
20150813,CCI,0.00017905
20150813,MBI,0.00169026
20150813,R,0.00017771
20150813,GME,0.00024635
20150813,NBR,0.00081433
20150813,IDXX,0.00034899
20150813,CHD,0.00018569
20150813,QLGC,0.00096710
20150813,JPM,0.00014646
20150813,ABC,0.00012974
20150813,NFLX,0.00026153
20150813,MLM,0.00020663
20150813,ROL,0.00041877
20150813,INCY,0.00034021
20150813,BCR,0.00018697
20150813,RHI,0.00018609
20150813,ACN,0.00012468
20150813,NTRS,0.00024221
20150813,TMO,0.00012035
20150813,AMGN,0.00033986
20150813,FOXA,0.00030535
20150813,MRK,0.00017180
20150813,VIAB,0.00033018
20150813,QRVO,0.00027596
20150813,CNP,0.00052410
20150813,OXY,0.00018679
20150813,TFX,0.00026247
20150813,VFC,0.00013503
20150813,UAL,0.00029038
20150813,SBUX,0.00021914
20150813,JNPR,0.00037032
20150813,PM,0.00013051
20150813,DVN,0.00024178
20150813,DNR,0.00232185
20150813,PLL,0.00016407
20150813,CERN,0.00022197
20150813,MXIM,0.00034236
20150813,WYNN,0.00019942
20150813,VRSK,0.00035235
20150813,SYY,0.00026533
20150813,PEP,0.00012376
20150813,PAYX,0.00023189
20150813,HP,0.00020218
20150813,CMI,0.00015299
20150813,IVZ,0.00025524
20150813,A,0.00025041
20150813,PCP,0.00013390
20150813,IMS,0.00037561
20150813,AMG,0.00026452
20150813,MON,0.00013055
20150813,NOC,0.00013439
20150813,WFT,0.00091695
20150813,ETN,0.00015850
20150813,VTR,0.00016317
20150813,AYI,0.00028382
20150813,DV,0.00036106
20150813,SYK,0.00015044
20150813,CDNS,0.00049670
20150813,FSLR,0.00033722
20150813,DUK,0.00013541
20150813,ROK,0.00013071
20150813,MTB,0.00013131
20150813,NDAQ,0.00029398
20150813,SCG,0.00021045
20150813,SLG,0.00019252
20150813,EFX,0.00016637
20150813,CMA,0.00020699
20150813,MCO,0.00013528
20150813,ODP,0.00126673
20150813,DHI,0.00035450
20150813,GOOGL,0.00047526
20150813,AAL,0.00029916
20150813,ICE,0.00020408
20150813,APH,0.00020971
20150813,HII,0.00030822
20150813,S,0.00271378
