date,ticker,avgSpread30Days
20170214,TSCO,0.00019621
20170214,EQR,0.00016563
20170214,DNR,0.00276824
20170214,MAS,0.00029493
20170214,WMIH,0.03456653
20170214,ZBH,0.00014017
20170214,AIV,0.00024642
20170214,NGVT,0.00043969
20170214,MRK,0.00016619
20170214,LPX,0.00050088
20170214,BMY,0.00019416
20170214,CNX,0.00055567
20170214,C,0.00017216
20170214,CMS,0.00023691
20170214,ASIX,0.00112556
20170214,AIG,0.00015234
20170214,ETR,0.00014903
20170214,PLD,0.00019539
20170214,BEN,0.00024688
20170214,VIAB,0.00025614
20170214,NEM,0.00027955
20170214,FHN,0.00050144
20170214,CSCO,0.00034738
20170214,FL,0.00016667
20170214,ALLE,0.00015966
20170214,MO,0.00014743
20170214,LM,0.00031585
20170214,SO,0.00020452
20170214,R,0.00022000
20170214,UAL,0.00016906
20170214,TTWO,0.00025208
20170214,ABT,0.00024223
20170214,CA,0.00029081
20170214,GILD,0.00018560
20170214,SVU,0.00241759
20170214,F,0.00079766
20170214,BC,0.00022131
20170214,LMT,0.00012766
20170214,PB,0.00025219
20170214,KMI,0.00044938
20170214,GM,0.00027353
20170214,JBHT,0.00019463
20170214,COL,0.00015003
20170214,RJF,0.00018835
20170214,SCHW,0.00024426
20170214,LB,0.00019252
20170214,COST,0.00012609
20170214,QEP,0.00056162
20170214,PAR,0.00548061
20170214,NOC,0.00015669
20170214,MPC,0.00022980
20170214,PRGO,0.00019191
20170214,MAC,0.00015361
20170214,BHI,0.00019201
20170214,SYF,0.00027504
20170214,TMUS,0.00029432
20170214,PEP,0.00010890
20170214,UNM,0.00023357
20170214,JNPR,0.00034961
20170214,UN,0.00024291
20170214,MAT,0.00041744
20170214,DISH,0.00029491
20170214,DD,0.00014671
20170214,NI,0.00044988
20170214,GGP,0.00039906
20170214,IBM,0.00009635
20170214,LLTC,0.00021197
20170214,XOM,0.00013311
20170214,ANSS,0.00026119
20170214,HRB,0.00044494
20170214,TSO,0.00013580
20170214,HPQ,0.00066381
20170214,COP,0.00020041
20170214,CPN,0.00085244
20170214,ANET,0.00025055
20170214,MAR,0.00016216
20170214,UIS,0.00369033
20170214,PG,0.00012770
20170214,SHW,0.00021183
20170214,AAL,0.00025074
20170214,NVDA,0.00025412
20170214,Q,0.00018483
20170214,PNC,0.00014458
20170214,EOG,0.00013296
20170214,JCI,0.00022572
20170214,RDC,0.00052882
20170214,AEE,0.00019103
20170214,XEC,0.00020245
20170214,UAA,0.00042472
20170214,EVHC,0.00017701
20170214,RMD,0.00017683
20170214,UNP,0.00012556
20170214,CTXS,0.00018177
20170214,MNK,0.00024347
20170214,MCHP,0.00018337
20170214,CELG,0.00020479
20170214,NUE,0.00017770
20170214,CHD,0.00021961
20170214,HPE,0.00043323
20170214,KMB,0.00011753
20170214,NE,0.00140828
20170214,BA,0.00011115
20170214,EIX,0.00015151
20170214,STI,0.00017716
20170214,WOR,0.00022349
20170214,GE,0.00032803
20170214,GOOGL,0.00028309
20170214,WPX,0.00071725
20170214,TIF,0.00013916
20170214,DLTR,0.00020837
20170214,JCP,0.00143229
20170214,MBI,0.00092707
20170214,TSN,0.00017410
20170214,ITW,0.00010337
20170214,DNB,0.00021411
20170214,PEG,0.00022923
20170214,GIS,0.00016117
20170214,ROL,0.00029955
20170214,MS,0.00022982
20170214,TGT,0.00015496
20170214,USB,0.00019151
20170214,WFT,0.00179005
20170214,EBIX,0.00116583
20170214,ESS,0.00016898
20170214,LDOS,0.00023376
20170214,PNR,0.00018217
20170214,EW,0.00014098
20170214,RAI,0.00017106
20170214,ANF,0.00084235
20170214,ZION,0.00031011
20170214,TXT,0.00020494
20170214,EXPD,0.00024405
20170214,MMM,0.00013157
20170214,LLY,0.00013513
20170214,GNW,0.00274210
20170214,TRIP,0.00029063
20170214,IVZ,0.00032587
20170214,RL,0.00018681
20170214,L,0.00022242
20170214,RCL,0.00013364
20170214,UPS,0.00009518
20170214,FIS,0.00017297
20170214,MNST,0.00027534
20170214,FAST,0.00022318
20170214,V,0.00013656
20170214,SEE,0.00020697
20170214,ENDP,0.00076129
20170214,MCD,
20170214,LEE,0.01636031
20170214,MON,0.00017276
20170214,EQIX,0.00021761
20170214,DDR,0.00066019
20170214,HRL,0.00027670
20170214,HUM,0.00022419
20170214,UHS,0.00017036
20170214,CXO,0.00014934
20170214,LVLT,0.00018184
20170214,ITT,0.00026639
20170214,FLR,0.00018333
20170214,SNV,0.00026378
20170214,EL,0.00014094
20170214,WM,0.00016690
20170214,LUV,0.00019288
20170214,AMBC,0.00067453
20170214,BGG,0.00045975
20170214,AVY,0.00014671
20170214,DVA,0.00017619
20170214,IAC,0.00033253
20170214,JBL,0.00041868
20170214,VRSK,0.00018185
20170214,NWL,0.00022148
20170214,HST,0.00054649
20170214,CAH,0.00016368
20170214,ADBE,0.00013340
20170214,HP,0.00016822
20170214,GOLD,0.00041522
20170214,MRO,0.00058474
20170214,DLPH,0.00016278
20170214,BDX,0.00013512
20170214,BMS,0.00022955
20170214,WHR,0.00015166
20170214,GHC,0.00231206
20170214,ASH,0.00023192
20170214,FANG,0.00032415
20170214,UTX,0.00012959
20170214,AWK,0.00015258
20170214,STZ,0.00012278
20170214,PTC,0.00031402
20170214,NEE,0.00011021
20170214,JNS,0.00077685
20170214,APA,0.00016500
20170214,NDAQ,0.00022356
20170214,CIK,0.00358236
20170214,BBBY,0.00030513
20170214,FII,0.00036987
20170214,TRCO,0.00039708
20170214,PAYX,0.00018840
20170214,CHRW,0.00023587
20170214,ITI,0.00516985
20170214,FISV,0.00014770
20170214,CE,0.00014618
20170214,SWN,0.00105271
20170214,CAG,0.00025592
20170214,VLO,0.00015953
20170214,HSY,0.00014507
20170214,RLGY,0.00038270
20170214,ARNC,0.00046654
20170214,XRAY,0.00025568
20170214,AON,0.00010577
20170214,DLR,0.00012983
20170214,AEP,0.00017409
20170214,SIG,0.00015843
20170214,FB,0.00017169
20170214,SYMC,0.00037315
20170214,GPC,0.00012983
20170214,DV,0.00152658
20170214,CMCSA,0.00019122
20170214,FLS,0.00020712
20170214,MOS,0.00031673
20170214,PHM,0.00049795
20170214,NTAP,0.00026939
20170214,NKE,0.00018704
20170214,GFI,0.00290685
20170214,NCR,0.00027122
20170214,NWSA,0.00081877
20170214,WLTW,0.00016772
20170214,KATE,0.00054611
20170214,ADI,0.00020668
20170214,CNO,0.00053285
20170214,KLAC,0.00018766
20170214,COH,0.00027594
20170214,DVN,0.00021644
20170214,ORLY,0.00018084
20170214,TEL,0.00014390
20170214,NKTR,0.00078215
20170214,AYI,0.00022505
20170214,AME,0.00019554
20170214,CHTR,0.00022455
20170214,HSIC,0.00021167
20170214,NOV,0.00027743
20170214,TDG,0.00019065
20170214,LYB,0.00012776
20170214,VFC,0.00019452
20170214,QRVO,0.00028219
20170214,MSCI,0.00018453
20170214,LRCX,0.00021476
20170214,COF,0.00016637
20170214,NFX,0.00024843
20170214,CBG,0.00030960
20170214,SJM,0.00010245
20170214,GME,0.00040880
20170214,THC,0.00059500
20170214,ALB,0.00013989
20170214,FLIR,0.00039252
20170214,DUK,0.00013331
20170214,NFLX,0.00018073
20170214,ADS,0.00017514
20170214,HRS,0.00012303
20170214,ABC,0.00016580
20170214,PBCT,0.00052541
20170214,TUP,0.00025607
20170214,WFC,0.00018569
20170214,WBA,0.00018169
20170214,K,0.00015072
20170214,CSC,0.00019374
20170214,XEL,0.00024343
20170214,KSU,0.00015330
20170214,AOS,0.00024049
20170214,AES,0.00086975
20170214,ROP,0.00015901
20170214,AKS,0.00110684
20170214,ADM,0.00023986
20170214,ADNT,0.00039006
20170214,CFG,0.00027641
20170214,EXC,0.00028215
20170214,ALL,0.00014130
20170214,OXY,0.00015517
20170214,TCX,0.00211145
20170214,FITB,0.00037567
20170214,AIZ,0.00016753
20170214,DLX,0.00019691
20170214,RLH,0.00759771
20170214,SIVB,0.00034973
20170214,ROK,0.00012217
20170214,TAP,0.00011998
20170214,DDS,0.00026959
20170214,GLW,0.00039073
20170214,JEC,0.00017742
20170214,CTL,0.00039532
20170214,OKE,0.00017867
20170214,RF,0.00069030
20170214,VSM,0.00047326
20170214,KODK,0.00356043
20170214,ETFC,0.00029335
20170214,VC,0.00022236
20170214,DTE,0.00011541
20170214,DRE,0.00038796
20170214,HBI,0.00045768
20170214,DHR,0.00012670
20170214,AVB,0.00014265
20170214,BAX,0.00021284
20170214,SPGI,0.00012396
20170214,AVP,0.00179017
20170214,AKAM,0.00021414
20170214,FE,0.00034062
20170214,DFS,0.00017122
20170214,NBL,0.00026556
20170214,NRG,0.00065047
20170214,MDLZ,0.00023901
20170214,FRT,0.00018889
20170214,FOXA,0.00034214
20170214,PXD,0.00015951
20170214,BXP,0.00014527
20170214,DHI,0.00034116
20170214,MET,0.00020482
20170214,FCPT,0.00050650
20170214,ISRG,0.00025349
20170214,REGN,0.00030007
20170214,KR,0.00029778
20170214,TRV,0.00014415
20170214,FTV,0.00022398
20170214,PCG,0.00017922
20170214,FOSL,0.00051057
20170214,MJN,0.00016816
20170214,AZO,0.00025637
20170214,CSX,0.00023945
