date,ticker,dailySpread
20050104,A,0.00043002
20050104,AA,0.00098636
20050104,AAP,0.00023119
20050104,AAPL,
20050104,ABC,0.00051962
20050104,ABMD,0.00335458
20050104,ABT,0.00021676
20050104,ACAS,0.00062383
20050104,ACE,0.00023666
20050104,ACF,0.00042364
20050104,ACN,0.00155400
20050104,ACS,0.00017154
20050104,ADBE,0.00033311
20050104,ADCT,0.00388350
20050104,ADI,0.00028261
20050104,ADM,0.00091996
20050104,ADP,0.00046350
20050104,ADPT,0.00140548
20050104,ADS,0.00064634
20050104,ADSK,0.00000000
20050104,AEE,0.00020502
20050104,AEP,0.00029503
20050104,AES,0.00076599
20050104,AET,0.00016574
20050104,AFL,0.00050518
20050104,AGN,0.00000000
20050104,AHC,0.00025192
20050104,AIG,0.00120736
20050104,AIH,0.02702703
20050104,AIV,0.00052924
20050104,AIZ,0.00099684
20050104,AJG,0.00031255
20050104,AKAM,
20050104,AKS,0.00749625
20050104,ALB,0.00027439
20050104,ALGN,0.00096108
20050104,ALK,0.00063939
20050104,ALL,0.00039177
20050104,ALXN,
20050104,AMAT,0.00000000
20050104,AMB,0.00049419
20050104,AMCC,0.00252845
20050104,AMD,0.00049444
20050104,AME,0.00230481
20050104,AMG,0.00015199
20050104,AMGN,
20050104,AMR,0.00099950
20050104,AMSG,0.00068493
20050104,AMT,0.00055819
20050104,AMZN,
20050104,AN,0.00052784
20050104,ANDW,0.00153022
20050104,ANF,0.00021157
20050104,ANSS,
20050104,AOC,0.00042799
20050104,AOS,0.00139665
20050104,APA,0.00041789
20050104,APC,0.00032589
20050104,APD,0.00035125
20050104,APH,0.00084878
20050104,APOL,0.00084926
20050104,ARE,0.00125270
20050104,ARG,0.00038528
20050104,ASH,0.00232537
20050104,ASN,0.00027304
20050104,ATI,0.00050671
20050104,ATVI,0.00104384
20050104,AVB,0.00040786
20050104,AVP,0.00026592
20050104,AVY,0.00017142
20050104,AVZ,0.00164474
20050104,AW,0.00110314
20050104,AXP,0.00018157
20050104,AYE,0.00210084
20050104,AYI,0.00200000
20050104,AZO,0.00044553
20050104,BA,0.00040024
20050104,BAC,0.00021817
20050104,BAX,0.00057904
20050104,BBBY,0.00025205
20050104,BBT,0.00023921
20050104,BBY,0.00017324
20050104,BC,0.00020749
20050104,BCR,0.00046450
20050104,BDK,0.00265727
20050104,BDX,0.00036095
20050104,BEN,0.00028969
20050104,BGG,0.00174542
20050104,BHI,0.00024134
20050104,BIIB,0.00015431
20050104,BK,0.00061444
20050104,BLI,0.00088222
20050104,BLK,0.00066203
20050104,BLL,0.00023044
20050104,BLS,0.00073421
20050104,BMC,0.00058599
20050104,BMS,0.00105764
20050104,BMY,0.00039754
20050104,BNK,0.00027431
20050104,BR,0.00048924
20050104,BRCM,
20050104,BRL,0.00684151
20050104,BSX,0.00029261
20050104,BTU,0.00026195
20050104,BUTL,0.01526718
20050104,BVSN,0.00772201
20050104,BWA,0.00153787
20050104,BXP,0.00015983
20050104,C,0.00020883
20050104,CA,0.00067227
20050104,CAG,0.00034323
20050104,CAH,0.00017997
20050104,CAM,0.00019079
20050104,CAP,0.01915185
20050104,CARS,0.00000000
20050104,CAT,0.00021268
20050104,CB,0.00053142
20050104,CBE,0.00015206
20050104,CBG,0.00061069
20050104,CCI,0.00062093
20050104,CCL,0.00052572
20050104,CD,0.00131205
20050104,CDN,0.00075160
20050104,CEG,0.00023167
20050104,CELG,0.00039534
20050104,CEPH,0.00020377
20050104,CERN,0.00077489
20050104,CEY,0.00286533
20050104,CFS,0.01801802
20050104,CHD,0.00274851
20050104,CHK,0.00130463
20050104,CHP,0.00060624
20050104,CHRW,0.00073059
20050104,CHTR,0.00000000
20050104,CI,0.00062952
20050104,CIEN,0.00000000
20050104,CIK,0.00454545
20050104,CINF,0.00000000
20050104,CIT,0.00201095
20050104,CL,0.00060380
20050104,CLF,0.04239781
20050104,CLX,0.00017300
20050104,CMA,0.00016665
20050104,CMCSA,0.00000000
20050104,CME,0.00163303
20050104,CMI,0.00000000
20050104,CMS,0.00097513
20050104,CMT,0.03676471
20050104,CMVT,0.00088028
20050104,CNC,0.00070547
20050104,CNO,0.00153965
20050104,CNP,0.00091366
20050104,CNX,0.00025897
20050104,COF,0.00012138
20050104,COG,0.00047326
20050104,COH,0.00055509
20050104,COL,0.00026230
20050104,COO,0.00042227
20050104,COP,0.00035969
20050104,COST,
20050104,CPB,0.00033462
20050104,CPN,0.00281294
20050104,CPRT,0.00124198
20050104,CR,0.00143369
20050104,CRM,0.00061106
20050104,CSC,0.00055011
20050104,CSCO,0.00053836
20050104,CSX,0.00077032
20050104,CTAS,0.00093941
20050104,CTB,0.00096108
20050104,CTL,0.00029150
20050104,CTSH,
20050104,CTXS,0.00042221
20050104,CVG,0.00138313
20050104,CVH,0.00251232
20050104,CVS,0.00022479
20050104,CVX,0.00019777
20050104,CZN,0.00075047
20050104,CZR,0.00102302
20050104,D,0.00014880
20050104,DAL,0.00137268
20050104,DD,0.00041693
20050104,DDR,0.00093392
20050104,DDS,0.00075988
20050104,DE,0.00042114
20050104,DELL,
20050104,DF,0.00123801
20050104,DFS,0.00122324
20050104,DG,0.00096200
20050104,DGX,0.00064075
20050104,DHI,0.00026592
20050104,DHR,0.00251934
20050104,DIS,0.00036265
20050104,DISH,
20050104,DJ,0.00069987
20050104,DLR,0.00659582
20050104,DLTR,0.00072202
20050104,DLX,0.00054245
