date,ticker,dailySpread
20051116,A,0.00058377
20051116,AA,0.00037987
20051116,AAP,0.00050904
20051116,AAPL,0.00015393
20051116,ABC,0.00077650
20051116,ABMD,0.00227531
20051116,ABT,0.00073955
20051116,ACAS,0.00052438
20051116,ACE,0.00127656
20051116,ACF,0.00086319
20051116,ACN,0.00073314
20051116,ACS,0.00035926
20051116,ADBE,
20051116,ADCT,0.00109349
20051116,ADI,0.00054945
20051116,ADM,0.00041399
20051116,ADP,0.00021055
20051116,ADPT,0.00224467
20051116,ADS,0.00055571
20051116,ADSK,
20051116,AEE,0.00098030
20051116,AEP,0.00082793
20051116,AES,0.00130208
20051116,AET,0.00021277
20051116,AFL,0.00020389
20051116,AGN,0.00010179
20051116,AHC,0.00116891
20051116,AIG,0.00030157
20051116,AIH,0.02304427
20051116,AIV,0.00078054
20051116,AIZ,0.00093305
20051116,AJG,0.00033306
20051116,AKAM,0.00059014
20051116,AKS,0.00142146
20051116,ALB,0.00054171
20051116,ALGN,0.00151630
20051116,ALK,0.00058789
20051116,ALL,0.00035467
20051116,ALXN,0.00070522
20051116,AMAT,0.00000000
20051116,AMB,0.00045537
20051116,AMCC,
20051116,AMD,0.00078339
20051116,AME,0.00023812
20051116,AMG,0.00025320
20051116,AMGN,0.00012283
20051116,AMP,0.00025078
20051116,AMR,0.00060078
20051116,AMSG,0.00172265
20051116,AMT,0.00118413
20051116,AMZN,0.00000000
20051116,AN,0.00249688
20051116,ANDW,0.00097895
20051116,ANF,0.00081136
20051116,ANSS,0.00215388
20051116,AOC,0.00081489
20051116,AOS,0.00146908
20051116,APA,0.00014982
20051116,APC,0.00100564
20051116,APD,0.00103306
20051116,APH,0.00025345
20051116,APOL,
20051116,ARE,0.00242601
20051116,ARG,0.00067751
20051116,ASH,0.00219419
20051116,ASN,0.00024393
20051116,ATI,0.00065232
20051116,ATVI,0.00059330
20051116,AVB,0.00011261
20051116,AVP,0.00078401
20051116,AVY,0.00017225
20051116,AVZ,0.00299177
20051116,AW,0.00117440
20051116,AXP,0.00019974
20051116,AYE,0.00037418
20051116,AYI,0.00200803
20051116,AZO,0.00011645
20051116,BA,0.00029656
20051116,BAC,0.00022240
20051116,BAX,0.00026209
20051116,BBBY,0.00024334
20051116,BBT,0.00023560
20051116,BBY,0.00200647
20051116,BC,0.00051086
20051116,BCR,0.00111120
20051116,BDK,0.00046948
20051116,BDX,0.00067602
20051116,BEN,0.00010664
20051116,BGG,0.00116178
20051116,BHI,0.00092328
20051116,BIIB,0.00114116
20051116,BK,0.00031080
20051116,BLI,0.00081466
20051116,BLK,0.00193868
20051116,BLL,0.00077932
20051116,BLS,0.00150886
20051116,BMC,0.00147023
20051116,BMS,0.00113058
20051116,BMY,0.00091575
20051116,BR,0.00142959
20051116,BRCM,
20051116,BRL,0.00036186
20051116,BSX,0.00079904
20051116,BTU,0.00013603
20051116,BUTL,0.00653595
20051116,BVSN,0.02298851
20051116,BWA,0.00051498
20051116,BXP,0.00109634
20051116,C,0.00020971
20051116,CA,0.00034874
20051116,CAG,0.00044395
20051116,CAH,0.00033069
20051116,CAM,0.00077912
20051116,CAP,0.01883239
20051116,CARS,0.00052043
20051116,CAT,0.00035261
20051116,CB,0.00249402
20051116,CBE,0.00027345
20051116,CBG,0.00018956
20051116,CCI,0.00074710
20051116,CCL,0.00038197
20051116,CD,0.00056164
20051116,CDNS,
20051116,CE,0.00293169
20051116,CEG,0.00038204
20051116,CELG,
20051116,CEPH,0.00061990
20051116,CERN,0.00302213
20051116,CEY,0.00050352
20051116,CF,0.00065941
20051116,CFS,0.01834862
20051116,CHD,0.00029981
20051116,CHK,0.00068097
20051116,CHP,0.00142959
20051116,CHRW,0.00026417
20051116,CHTR,0.00873362
20051116,CI,0.00008787
20051116,CIEN,0.00382409
20051116,CIK,0.00262812
20051116,CINF,0.00022834
20051116,CIT,0.00020022
20051116,CL,0.00055954
20051116,CLF,0.00033034
20051116,CLX,0.00055757
20051116,CMA,0.00085317
20051116,CMCSA,
20051116,CME,0.00002649
20051116,CMI,0.00011638
20051116,CMS,
20051116,CMT,0.00138026
20051116,CMVT,0.00076132
20051116,CNC,0.00044258
20051116,CNO,0.00049395
20051116,CNP,0.00229797
20051116,CNX,0.00034620
20051116,COF,0.00061181
20051116,COG,0.00117689
20051116,COH,0.00058997
20051116,COL,0.00066823
20051116,COO,0.00171013
20051116,COP,0.00077143
20051116,COST,0.00040659
20051116,CPB,0.00102898
20051116,CPN,0.00583090
20051116,CPRT,0.00081466
20051116,CR,0.00128824
20051116,CRM,0.00037154
20051116,CSC,0.00148948
20051116,CSCO,0.00057887
20051116,CSX,0.00064676
20051116,CTAS,0.00069533
20051116,CTB,0.00073828
20051116,CTL,0.00062500
20051116,CTSH,
20051116,CTXS,
20051116,CVG,0.00123686
20051116,CVH,0.00017926
20051116,CVS,0.00037900
20051116,CVX,0.00017484
20051116,CZN,0.00079968
20051116,D,0.00078813
20051116,DD,0.00023875
20051116,DDR,0.00069808
20051116,DDS,0.00096712
20051116,DE,0.00125608
20051116,DELL,0.00000000
20051116,DF,0.00026564
20051116,DFS,0.00081599
20051116,DG,0.00160557
20051116,DGX,0.00040942
20051116,DHI,0.00030308
20051116,DHR,0.00055112
20051116,DIS,0.00077399
20051116,DISCA,0.00066689
20051116,DISH,0.00000000
20051116,DJ,0.00029125
20051116,DLR,0.00289715
20051116,DLTR,0.00128949
20051116,DLX,0.00030035
20051116,DNB,0.00015651
20051116,DNR,0.00086881
20051116,DO,0.00035008
20051116,DOV,0.00049591
20051116,DRE,0.00240529
20051116,DRI,0.00235433
20051116,DTE,0.00046361
20051116,DUK,0.00113400
20051116,DV,0.00042872
20051116,DVA,0.00019419
20051116,DVN,0.00136101
20051116,DYN,0.00423729
20051116,EBAY,
20051116,EBIX,0.01104972
20051116,ECL,0.00090593
20051116,ED,0.00067002
20051116,EFX,0.00164294
20051116,EIX,0.00092894
20051116,EL,0.00092407
20051116,EMC,0.00147601
20051116,EMN,0.00037147
20051116,EMR,0.00083380
20051116,ENDP,0.00104621
20051116,EOG,0.00028682
20051116,EOP,0.00196528
20051116,EP,0.00089969
20051116,EQIX,0.00138639
20051116,EQR,0.00075595
20051116,EQT,0.00027053
20051116,ERTS,
20051116,ESRX,0.00064897
20051116,ESS,0.00076978
20051116,ESV,0.00021139
20051116,ET,0.00000000
20051116,ETN,0.00096978
20051116,ETR,0.00014711
20051116,ETS,0.00076017
20051116,EW,0.00023818
20051116,EXC,0.00058991
20051116,EXPD,
20051116,EXPE,0.00093371
20051116,EXR,0.00290487
20051116,F,0.00130634
20051116,FAST,0.00126887
20051116,FCX,0.00057898
20051116,FD,0.00044786
20051116,FDC,0.00024181
20051116,FDO,0.00043735
20051116,FDX,0.00032070
20051116,FE,0.00021554
20051116,FFIV,0.00036826
20051116,FHN,0.00051840
20051116,FII,0.00653502
20051116,FISV,
20051116,FITB,0.00075047
20051116,FL,0.00507357
20051116,FLIR,0.00175439
20051116,FLR,0.00100021
20051116,FLS,0.00081048
20051116,FLT,0.00394477
20051116,FMC,0.00081202
20051116,FO,0.00012682
20051116,FOSL,0.00104058
20051116,FPL,0.00024088
20051116,FRC,0.00423168
20051116,FRT,0.00094429
20051116,FRX,0.00079671
20051116,FTI,0.00025644
20051116,GCI,0.00015988
20051116,GD,0.00017210
20051116,GDT,0.00047927
20051116,GDW,0.00015999
20051116,GE,0.00028965
20051116,GENZ,0.00064520
20051116,GFI,0.00067137
20051116,GFR,0.00241604
20051116,GGP,0.00023060
20051116,GILD,0.00000000
20051116,GIS,0.00397199
20051116,GLBC,0.00249688
20051116,GLW,0.00098039
20051116,GM,0.00047026
20051116,GME,0.00056465
20051116,GNW,0.00092493
20051116,GOLD,0.00000000
20051116,GOOG,0.00022610
20051116,GPC,0.00022576
20051116,GPN,0.00091470
20051116,GPS,0.00109951
20051116,GR,0.00053923
20051116,GRMN,0.00051836
20051116,GS,0.00062480
20051116,GT,0.00064998
20051116,GTW,0.00335008
20051116,GWW,0.00101560
20051116,HAL,0.00016811
20051116,HANS,0.00042940
20051116,HAR,0.00101574
20051116,HAS,0.00101471
20051116,HBAN,0.00084034
20051116,HCA,0.00039456
20051116,HCBK,0.00086393
20051116,HCP,0.00114833
20051116,HCR,0.00025618
20051116,HD,0.00023671
20051116,HDI,0.00075543
20051116,HIG,0.00046582
20051116,HLT,0.00047248
20051116,HMA,0.00092807
20051116,HMT,0.00059684
20051116,HOC,0.00251741
20051116,HOLX,0.00155885
20051116,HON,0.00027252
20051116,HOT,0.00085624
20051116,HP,0.00036643
20051116,HPC,0.00183824
20051116,HPQ,0.00141844
20051116,HRB,0.00128123
20051116,HRL,0.00143823
20051116,HRS,0.00068847
20051116,HSIC,0.00070730
20051116,HSP,0.00250313
20051116,HSY,0.00018483
20051116,HUM,0.00045259
20051116,IACI,
20051116,IBM,0.00115580
20051116,ICE,0.00153965
20051116,IDNX,0.00454545
20051116,IDXX,0.00211491
20051116,IFF,0.00062461
20051116,IKN,0.00100251
20051116,ILMN,0.00124844
20051116,IMS,0.00219378
20051116,INCY,0.00209424
20051116,INFO,0.02409639
20051116,INTC,0.00000000
20051116,INTU,0.00040659
20051116,IP,0.00065509
20051116,IPG,0.00103573
20051116,IR,0.00152711
20051116,IRM,0.00022860
20051116,ISRG,0.00126000
20051116,IT,0.00078647
20051116,ITG,0.00028269
20051116,ITI,0.01646091
20051116,ITT,0.00086676
20051116,ITW,0.00034624
20051116,JBHT,0.00132363
20051116,JBL,0.00062716
20051116,JCI,0.00029846
20051116,JCP,0.00130804
20051116,JDSU,0.00459770
20051116,JEC,0.00016323
20051116,JEF,0.00087854
20051116,JKHY,0.00052729
20051116,JNJ,0.00158103
20051116,JNPR,0.00043488
20051116,JNS,0.00053376
20051116,JNY,0.00104987
20051116,JOYG,0.00153223
20051116,JPM,0.00026445
20051116,JWN,0.00026438
20051116,K,0.00022730
20051116,KBH,0.00045784
20051116,KEY,0.00091645
20051116,KEYS,0.00033619
20051116,KFT,0.00068871
20051116,KG,0.00125786
20051116,KIM,0.02074272
20051116,KLAC,0.00039393
20051116,KMB,0.00016856
20051116,KMI,0.00055689
20051116,KMX,0.00141894
20051116,KO,0.00118582
20051116,KR,0.00102881
20051116,KRB,0.00076453
20051116,KRI,0.00081493
20051116,KSE,0.00234742
20051116,KSS,0.00041374
20051116,KSU,0.00042854
20051116,L,0.00128452
20051116,LB,0.00293255
20051116,LDG,0.00200826
20051116,LEE,0.00024941
20051116,LEG,0.00045096
20051116,LEN,0.00108186
20051116,LH,0.00019926
20051116,LIN,0.00153492
20051116,LIZ,0.00028510
20051116,LKQX,0.00185644
20051116,LLL,0.00026649
20051116,LLTC,
20051116,LLY,0.00020062
20051116,LM,0.00120710
20051116,LMT,0.00033135
20051116,LNC,0.00039270
20051116,LNT,0.00109910
20051116,LOW,0.00015400
20051116,LPX,0.00037587
20051116,LRCX,0.00026734
20051116,LTBG,0.00114090
20051116,LTD,0.00047270
20051116,LTR,0.00041554
20051116,LU,0.00369686
20051116,LUK,0.00086975
20051116,LUV,0.00124224
20051116,LVLT,0.00276625
20051116,LXK,0.00090971
20051116,MAA,0.00083805
20051116,MAC,0.00045882
20051116,MAR,0.00015917
20051116,MAS,0.00034716
20051116,MAT,0.00199137
20051116,MBI,0.00016498
20051116,MCD,0.00091366
20051116,MCHP,0.00065338
20051116,MCIP,0.00050749
20051116,MCK,0.00063271
20051116,MCO,0.00017795
20051116,MDP,0.00020204
20051116,MDR,0.00026147
20051116,MDT,0.00070262
20051116,MEDI,0.00113895
20051116,MEE,0.00053291
20051116,MERQ,0.00176772
20051116,MET,0.00019883
20051116,MFE,0.00033439
20051116,MGM,0.00132363
20051116,MHK,0.00012046
20051116,MHP,0.00019326
20051116,MHS,0.00037258
20051116,MKC,0.00065509
20051116,MLM,0.00068395
20051116,MMC,0.00034716
20051116,MMM,0.00025988
20051116,MNST,0.00051989
20051116,MO,0.00027071
20051116,MOLX,0.00226843
20051116,MON,0.00111266
20051116,MOS,0.00078339
20051116,MOT,0.00043927
20051116,MRK,0.00100722
20051116,MRO,0.00034270
20051116,MS,0.02816901
20051116,MSFT,
20051116,MSI,0.04724409
20051116,MTB,0.00110426
20051116,MTD,0.00071276
