date,ticker,avgSpread30Days
20151005,AAPL,0.00027851
20151005,CTB,0.00034353
20151005,BXLT,0.00048842
20151005,UPS,0.00012954
20151005,GM,0.00033692
20151005,WRK,0.00023849
20151005,DLR,0.00019936
20151005,MTD,0.00061747
20151005,TTWO,0.00034392
20151005,LYB,0.00018633
20151005,CA,0.00039083
20151005,IP,0.00024590
20151005,MTB,0.00016284
20151005,COO,0.00034444
20151005,GNW,0.00205779
20151005,EMR,0.00022734
20151005,MYL,0.00049607
20151005,GPS,0.00031769
20151005,SYF,0.00044176
20151005,PKG,0.00017659
20151005,ABBV,0.00018033
20151005,WEC,0.00020456
20151005,QRVO,0.00029047
20151005,NVDA,0.00046677
20151005,MRK,0.00021899
20151005,CELG,0.00039055
20151005,LOW,0.00015985
20151005,TEX,0.00054828
20151005,EBAY,0.00039957
20151005,RHT,0.00014936
20151005,AVB,0.00022297
20151005,ACAS,0.00081548
20151005,CMI,0.00014041
20151005,UA,0.00018048
20151005,ULTA,0.00032453
20151005,HRB,0.00027493
20151005,HOG,0.00020076
20151005,ALB,0.00024988
20151005,CZR,0.00130981
20151005,KHC,0.00025743
20151005,ESV,0.00064359
20151005,SNV,0.00034738
20151005,LRCX,0.00027541
20151005,MNK,0.00022593
20151005,WYN,0.00016706
20151005,SANM,0.00068877
20151005,BGG,0.00050788
20151005,V,0.00023273
20151005,AON,0.00015028
20151005,CPGX,0.00047289
20151005,LKQ,0.00036138
20151005,MCD,0.00013856
20151005,HLS,0.00026969
20151005,JPM,0.00016688
20151005,NTRS,0.00033214
20151005,ASH,0.00026299
20151005,MS,0.00030307
20151005,PMCS,0.00162546
20151005,CTAS,0.00030886
20151005,IPGP,0.00047859
20151005,DAL,0.00022795
20151005,FRT,0.00034008
20151005,FITB,0.00051912
20151005,MSCI,0.00017765
20151005,CPRT,0.00060835
20151005,HSIC,0.00032927
20151005,CIK,0.00464589
20151005,CTSH,0.00032191
20151005,DO,0.00051535
20151005,ES,0.00020978
20151005,FCX,0.00098736
20151005,GILD,0.00034060
20151005,TMUS,0.00025580
20151005,WMIH,
20151005,MJN,0.00013821
20151005,APD,0.00018979
20151005,DOV,0.00018563
20151005,MCO,0.00015923
20151005,IVZ,0.00031663
20151005,XEC,0.00030008
20151005,KEYS,0.00035501
20151005,TCX,0.00226080
20151005,KSS,0.00021585
20151005,PDCO,0.00032341
20151005,UIS,0.00077242
20151005,CDNS,0.00048798
20151005,KODK,0.00107635
20151005,NBL,0.00032745
20151005,MKC,0.00014489
20151005,SPLS,0.00075808
20151005,FANG,0.00064000
20151005,AMT,0.00017399
20151005,CMT,0.00522377
20151005,ETFC,0.00038264
20151005,URI,0.00019939
20151005,VRTX,0.00035759
20151005,LH,0.00017167
20151005,R,0.00018053
20151005,ITT,0.00030302
20151005,DLTR,0.00024932
20151005,TDG,0.00038093
20151005,ABC,0.00013834
20151005,UDR,0.00030422
20151005,ARE,0.00029278
20151005,FMC,0.00026760
20151005,JNPR,0.00039054
20151005,IFF,0.00015937
20151005,DTE,0.00015050
20151005,CME,0.00027343
20151005,RDC,0.00059382
20151005,LB,0.00018493
20151005,XRAY,0.00024910
20151005,BRCM,0.00030212
20151005,IACI,0.00031218
20151005,STI,0.00025730
20151005,APC,0.00019753
20151005,MDLZ,0.00026755
20151005,GPN,0.00025928
20151005,SO,0.00023085
20151005,PSX,0.00018797
20151005,DVN,0.00026962
20151005,JWN,0.00015946
20151005,AME,0.00020864
20151005,SWKS,0.00021941
20151005,CSCO,0.00038835
20151005,BR,0.00021179
20151005,PHM,0.00049888
20151005,MLM,0.00021822
20151005,MA,0.00019314
20151005,T,0.00030643
20151005,ESRX,0.00026596
20151005,ATVI,0.00038553
20151005,EQR,0.00018567
20151005,REGN,0.00060675
20151005,IPG,0.00051719
20151005,NAV,0.00063122
20151005,CFG,0.00047319
20151005,MPC,0.00022809
20151005,NOV,0.00025767
20151005,NWSA,0.00076878
20151005,ESS,0.00037593
20151005,TRCO,0.00038123
20151005,GFI,0.00358777
20151005,ENDP,0.00021335
20151005,CPB,0.00020202
20151005,KO,0.00023893
20151005,JKHY,0.00041661
20151005,WY,0.00036241
20151005,EXC,0.00033143
20151005,TRV,0.00012388
20151005,AAP,0.00020173
20151005,TIF,0.00017828
20151005,CB,0.00024267
20151005,CCI,0.00015508
20151005,SRCL,0.00029912
20151005,CMG,0.00039519
20151005,SBAC,0.00039739
20151005,HAL,0.00028014
20151005,TJX,0.00016432
20151005,PLD,0.00026321
20151005,IDXX,0.00035366
20151005,BA,0.00015876
20151005,HBI,0.00033865
20151005,PEG,0.00024907
20151005,WSH,0.00026019
20151005,SNA,0.00019566
20151005,MAT,0.00044699
20151005,ABT,0.00024846
20151005,EMC,0.00041404
20151005,EQT,0.00017456
20151005,PXD,0.00020708
20151005,JEC,0.00026771
