date,ticker,avgSpread30Days
20050609,FLIR,
20050609,ADP,0.00066788
20050609,FMC,0.00117297
20050609,ROH,0.00061830
20050609,OMC,0.00053867
20050609,EFX,0.00099306
20050609,IPG,0.00135558
20050609,MXM,0.00869469
20050609,ROP,0.00087063
20050609,FOSL,
20050609,LTD,0.00102071
20050609,WM,0.00054282
20050609,PEG,0.00117492
20050609,SAPE,
20050609,CHP,0.00345293
20050609,HOC,0.00260030
20050609,KO,0.00054862
20050609,STZ,0.00175808
20050609,VC,0.00260327
20050609,UNM,0.00114779
20050609,EOP,0.00081839
20050609,LUK,0.00121334
20050609,HSY,0.00031338
20050609,AMGN,
20050609,PWR,
20050609,RF,
20050609,MWD,0.00068996
20050609,HOLX,
20050609,RRC,0.00251456
20050609,HSP,0.00163713
20050609,JKHY,
20050609,PDG,0.00174001
20050609,CELG,
20050609,TPR,0.00937602
20050609,VMC,0.00070022
20050609,GCI,0.00090934
20050609,ITT,0.00088814
20050609,HON,0.00069719
20050609,AIV,0.00094092
20050609,AKAM,
20050609,PH,0.00089122
20050609,IACI,
20050609,HPQ,0.00075792
20050609,APD,0.00121396
20050609,WEC,0.00094778
20050609,SZ,0.00392902
20050609,JBL,0.00093409
20050609,WMI,0.00120135
20050609,MU,0.00155783
20050609,RJF,0.00180054
20050609,NDAQ,
20050609,FITB,
20050609,ACE,0.00096001
20050609,WMT,
20050609,MMC,0.00123497
20050609,BLK,0.00113974
20050609,NAVI,0.06053611
20050609,RHAT,
20050609,PXD,0.00148712
20050609,THC,0.00118848
20050609,HDI,0.00061565
20050609,DV,0.00133082
20050609,L,0.00128803
20050609,PLMD,
20050609,WEH,
20050609,BDK,0.00058035
20050609,AOC,0.00214950
20050609,HCP,0.00116155
20050609,TER,0.00161804
20050609,NUE,0.00107826
20050609,IBM,0.00043572
20050609,PPG,0.00082373
20050609,TXT,0.00068390
20050609,AAPL,
20050609,ATI,0.00102552
20050609,FCX,0.00097529
20050609,PKG,0.00256207
20050609,C,
20050609,AEP,0.00048904
20050609,CCI,0.00135433
20050609,LLY,0.00042993
20050609,CEPH,
20050609,ABT,0.00059963
20050609,SWN,
20050609,HD,0.00056089
20050609,GR,0.00110704
20050609,INTC,
20050609,CHTR,
20050609,EXPD,
20050609,DDR,0.00194239
20050609,HBAN,
20050609,LIZ,0.00106325
20050609,KRB,
20050609,MOT,0.00106822
20050609,FON,0.00219038
20050609,NTRS,
20050609,PMCS,
20050609,RDC,0.00099713
20050609,SNV,0.00107829
20050609,MCD,0.00089392
20050609,WFC,0.00066702
20050609,CNX,0.00092764
20050609,RHI,0.00094558
20050609,MLM,0.00098392
20050609,NBL,0.00075472
20050609,SYK,0.00101835
20050609,AMAT,
20050609,GILD,
20050609,WWY,0.00060618
20050609,AW,0.00208436
20050609,FLT,0.01833291
20050609,CVG,0.00154908
20050609,NXL,0.00180169
20050609,AYE,0.00081012
20050609,CEG,
20050609,UIS,0.00247590
20050609,VIA,0.00090307
20050609,BDX,0.00055962
20050609,URBN,
20050609,A,0.00141112
20050609,GWW,0.00099202
20050609,FTI,0.00088563
20050609,LXK,
20050609,SLE,0.00105463
20050609,BBY,0.00064900
20050609,GDT,0.00050133
20050609,ETS,0.01407680
20050609,MCHP,
20050609,NXTL,
20050609,NU,0.00205884
20050609,ITI,0.02379266
20050609,OKE,0.00109382
20050609,SBAC,0.00162172
20050609,AXP,0.00069841
20050609,GPC,0.00082914
20050609,BIIB,
20050609,HSIC,
20050609,COST,
20050609,TGT,0.00062639
20050609,IR,
20050609,STT,
20050609,MET,0.00107667
20050609,MWV,0.00168673
20050609,EP,0.00128161
20050609,BR,0.00104706
20050609,BTU,
20050609,TKR,0.00114103
20050609,AMG,0.00058853
20050609,CBG,0.00134355
20050609,ABMD,
20050609,AES,0.00155196
20050609,DG,0.00088048
20050609,PCP,0.00100482
20050609,SHW,
20050609,UNP,0.00034403
20050609,BMS,0.00193928
20050609,MHK,0.00223795
20050609,HMT,0.00192692
20050609,MO,0.00034797
20050609,WPO,0.00232272
20050609,MOS,0.00153937
20050609,KSU,0.00153698
20050609,DO,0.00083678
20050609,AKS,0.00238441
20050609,CINF,
20050609,AMT,0.00168616
20050609,LEE,0.00106545
20050609,DRI,0.00107644
20050609,TSCO,
20050609,RMD,0.00080268
20050609,CAM,0.00075138
20050609,BHI,0.00063466
20050609,PNC,0.00061230
20050609,EL,0.00096096
20050609,MHS,
20050609,INFO,0.01408110
20050609,NTAP,
20050609,FLS,0.00114268
20050609,FISV,
20050609,TXN,
20050609,MDT,0.00051135
20050609,CMA,0.00083732
20050609,ETN,
20050609,BSX,0.00099724
20050609,NT,0.00384674
20050609,ERTS,
20050609,SNDK,
20050609,KMB,0.00050218
20050609,KFT,0.00066560
20050609,GOOG,
20050609,PNR,0.00055189
20050609,LMT,0.00046161
20050609,DD,
20050609,MON,0.00076549
20050609,SCG,0.00121485
20050609,MKC,0.00145612
20050609,BCR,0.00068937
20050609,JNPR,
20050609,UHS,0.00117735
20050609,CMI,0.00074711
20050609,ADPT,
20050609,HIG,0.00063149
20050609,DIS,0.00088415
20050609,SPG,0.00071868
20050609,PG,0.00051675
20050609,COG,0.00086316
20050609,PCG,
20050609,AHC,0.00064403
20050609,TMO,0.00064613
20050609,STJ,0.00092806
20050609,HPC,
20050609,CHD,0.00109935
20050609,CMT,0.00731829
20050609,CTAS,
20050609,PDCO,
20050609,PBG,0.00089590
20050609,SLG,0.00140266
20050609,CL,0.00055381
20050609,XL,
20050609,UN,0.00062275
20050609,GME,0.00121813
20050609,ADM,0.00122912
20050609,WFT,0.00084095
20050609,MTD,0.00148802
20050609,CR,0.00136280
20050609,USB,0.00108674
20050609,CNC,0.00141206
20050609,ECL,0.00164927
20050609,CRM,0.00153529
20050609,NSC,0.00055501
20050609,AMZN,
20050609,SIVB,
20050609,FFIV,
20050609,NAV,0.00088633
20050609,IRM,0.00100300
20050609,NBR,
20050609,ZMH,0.00057308
20050609,AFL,0.00105447
20050609,DNB,0.00118903
20050609,LKQX,
20050609,MOLX,
20050609,CNP,0.00233725
20050609,ANF,0.00053806
20050609,AA,0.00078167
20050609,DE,0.00073886
20050609,TIF,0.00222294
20050609,R,0.00079625
20050609,JNS,0.00109972
20050609,EXC,0.00057580
20050609,PMTC,
20050609,COO,0.00177760
20050609,ARG,0.00169828
20050609,DELL,
20050609,WYNN,
20050609,DISH,
20050609,CHRW,
20050609,MNST,
20050609,PCLN,
20050609,SNA,0.00137668
20050609,WDC,0.00116789
20050609,CTSH,
20050609,BRL,
20050609,MTW,0.00148910
20050609,PIR,0.00095583
20050609,MERQ,
20050609,CSCO,
20050609,FDC,0.00067935
20050609,SYY,0.00065056
20050609,BLI,0.00193362
20050609,WMB,0.00166595
20050609,RRD,0.00051210
20050609,URI,0.00130013
20050609,TUP,0.00079228
20050609,CDN,0.00199675
20050609,TMK,0.00087285
20050609,REG,0.00168322
20050609,KEYS,
20050609,SLR,0.00431871
20050609,CPN,0.00556535
20050609,DVN,0.00071427
20050609,OXY,
20050609,MMM,0.00046445
20050609,BXP,0.00097268
20050609,VTR,
20050609,CTL,0.00082219
20050609,RTN,0.00065190
20050609,CZR,0.00168291
20050609,EBIX,0.03050504
20050609,XTO,0.00074268
20050609,WYE,
20050609,ALB,0.00071253
20050609,BVSN,0.01088472
20050609,TLAB,
20050609,KRI,0.00075795
20050609,KEY,0.00099878
20050609,AVP,0.00115194
20050609,ESS,0.00132296
20050609,BAX,0.00087910
20050609,NWS,
20050609,JCI,0.00081476
20050609,FD,
20050609,PEP,0.00047823
20050609,FAST,
20050609,PFG,0.00109524
20050609,IT,0.00313848
20050609,PKI,0.00091462
20050609,MWP,0.00566684
20050609,CB,0.00079552
20050609,LDG,0.00103954
20050609,GGP,0.00154523
20050609,F,0.00119039
20050609,PFE,0.00070423
20050609,KSS,0.00075896
20050609,SO,0.00051439
