date,ticker,avgSpread30Days
20031106,KG,0.00121615
20031106,TLAB,
20031106,LH,0.00085304
20031106,AVP,0.00048559
20031106,RBK,0.00074613
20031106,CNX,0.00136796
20031106,GTW,0.00268996
20031106,IDXX,
20031106,GE,
20031106,XOM,0.00045260
20031106,HCR,0.00067410
20031106,FISV,
20031106,ROH,0.00065583
20031106,MLM,0.00098007
20031106,JNPR,
20031106,SGP,0.00079175
20031106,ODP,0.00144879
20031106,GD,0.00031464
20031106,SCH,0.00106250
20031106,FLIR,
20031106,MAR,0.00049726
20031106,ED,0.00049864
20031106,UNP,0.00042032
20031106,RE,0.00052742
20031106,MRO,0.00074775
20031106,PCS,
20031106,OMC,0.00036770
20031106,CBE,0.00065595
20031106,DVA,0.00061455
20031106,MCK,0.00064354
20031106,MDT,0.00057553
20031106,LEN,0.00059019
20031106,CTSH,
20031106,CAP,0.04489961
20031106,ALK,0.00126081
20031106,BVSN,
20031106,CI,0.00059841
20031106,PCH,0.00125797
20031106,TWX,
20031106,A,0.00141950
20031106,DOV,0.00104140
20031106,ASH,0.00096791
20031106,PSA,0.00074217
20031106,PWR,0.00200275
20031106,QLGC,
20031106,LTR,0.00067811
20031106,LOW,0.00053310
20031106,PWER,
20031106,BR,0.00051722
20031106,LKQX,
20031106,HAS,0.00108905
20031106,AMD,0.00094760
20031106,SEE,0.00049020
20031106,UHS,0.00064573
20031106,VTSS,
20031106,FL,0.00161437
20031106,LFIN,
20031106,GT,0.00214610
20031106,MGG,0.00093106
20031106,SJM,0.00059813
20031106,BDK,0.00051322
20031106,BNK,
20031106,TIE,0.00884922
20031106,CVX,0.00050877
20031106,DRI,0.00097994
20031106,CF,0.00084098
20031106,UDR,0.00176617
20031106,BWA,0.00053290
20031106,IDPH,
20031106,ALGN,
20031106,SII,0.00059334
20031106,NU,0.00119240
20031106,FFIV,
20031106,URI,0.00148775
20031106,ENDP,0.00295350
20031106,PH,0.00069540
20031106,SIVB,
20031106,LRCX,
20031106,DLX,0.00045970
20031106,LXK,0.00046395
20031106,TYC,0.00080764
20031106,VTR,0.00196068
20031106,L,0.00179904
20031106,VAR,0.00062279
20031106,IKN,0.00240953
20031106,CZN,0.00110485
20031106,DO,0.00108383
20031106,GDT,0.00056448
20031106,CIT,0.00103729
20031106,XEC,0.00254880
20031106,RL,0.00115233
20031106,MAA,0.00229388
20031106,KSU,0.00284287
20031106,AMZN,
20031106,TPR,0.01953676
20031106,SWKS,
20031106,DDS,0.00085663
20031106,HAR,0.00081271
20031106,WSH,0.00132798
20031106,LNC,0.00090300
20031106,BA,0.00056858
20031106,CIK,0.00692771
