date,ticker,dailySpread
20101223,A,0.00024334
20101223,AA,0.00065168
20101223,AAP,0.00030035
20101223,AAPL,0.00027816
20101223,ABC,0.00029082
20101223,ABMD,0.00104657
20101223,ABT,0.00020923
20101223,ACAS,0.00125078
20101223,ACE,0.00016089
20101223,ACN,0.00020676
20101223,ADBE,0.00032420
20101223,ADI,0.00026536
20101223,ADM,0.00033107
20101223,ADP,0.00021498
20101223,ADS,0.00056569
20101223,ADSK,0.00025442
20101223,AEE,0.00035329
20101223,AEP,0.00027851
20101223,AES,0.00081733
20101223,AET,0.00032399
20101223,AFL,0.00017505
20101223,AGN,0.00014404
20101223,AIG,0.00036846
20101223,AIV,0.00039162
20101223,AIZ,0.00026154
20101223,AJG,0.00067889
20101223,AKAM,0.00062390
20101223,AKS,0.00060441
20101223,ALB,0.00035600
20101223,ALGN,0.00049371
20101223,ALK,0.00017417
20101223,ALL,0.00062598
20101223,ALXN,0.00024634
20101223,AMAT,0.00071403
20101223,AMB,0.00064205
20101223,AMCC,0.00283688
20101223,AMD,0.00124456
20101223,AME,0.00025365
20101223,AMG,0.00050068
20101223,AMGN,0.00017635
20101223,AMP,0.00034626
20101223,AMR,0.00128617
20101223,AMSG,0.00046806
20101223,AMT,0.00019784
20101223,AMZN,0.00010952
20101223,AN,0.00035606
20101223,ANF,0.00017435
20101223,ANSS,0.00018873
20101223,AON,0.00065352
20101223,AOS,0.00025710
20101223,APA,0.00042185
20101223,APC,0.00043754
20101223,APD,0.00011015
20101223,APH,0.00057083
20101223,APOL,0.00025579
20101223,ARE,0.00069498
20101223,ARG,0.00031995
20101223,ASH,0.00019281
20101223,ATI,0.00017345
20101223,ATVI,0.00080289
20101223,AVB,0.00072235
20101223,AVGO,0.00106591
20101223,AVP,0.00034417
20101223,AVY,0.00023577
20101223,AWK,0.00039362
20101223,AXP,0.00046806
20101223,AYE,0.00041246
20101223,AYI,0.00050774
20101223,AZO,0.00018384
20101223,BA,0.00030746
20101223,BAC,0.00076599
20101223,BAX,0.00019571
20101223,BBBY,0.00059862
20101223,BBT,0.00037943
20101223,BBY,0.00029116
20101223,BC,0.00106667
20101223,BCR,0.00021432
20101223,BDX,0.00023624
20101223,BEN,0.00082854
20101223,BGG,0.00049788
20101223,BH,0.00576925
20101223,BHI,0.00017632
20101223,BIG,0.00033031
20101223,BIIB,0.00014878
20101223,BK,0.00033217
20101223,BLK,0.00063576
20101223,BLL,0.00028889
20101223,BMC,0.00083735
20101223,BMS,0.00030189
20101223,BMY,0.00038030
20101223,BR,0.00093110
20101223,BRCM,0.00022917
20101223,BSX,0.00129955
20101223,BTU,0.00031437
20101223,BVSN,0.00542425
20101223,BWA,0.00027337
20101223,BXP,0.00081914
20101223,C,0.00213447
20101223,CA,0.00040543
20101223,CAG,0.00044613
20101223,CAH,0.00025657
20101223,CAM,0.00019930
20101223,CAR,0.00066778
20101223,CAT,0.00010588
20101223,CB,0.00016668
20101223,CBE,0.00034025
20101223,CBG,0.00095465
20101223,CBOE,0.00222668
20101223,CBS,0.00051533
20101223,CCI,0.00023527
20101223,CCL,0.00021582
20101223,CDNS,0.00120555
20101223,CE,0.00073430
20101223,CEG,0.00032149
20101223,CELG,0.00016752
20101223,CEPH,0.00078094
20101223,CERN,0.00084042
20101223,CF,0.00022228
20101223,CFN,0.00039659
20101223,CFS,0.00400802
20101223,CHD,0.00014189
20101223,CHK,0.00039024
20101223,CHRW,0.00012545
20101223,CHTR,0.00314548
20101223,CI,0.00027319
20101223,CIEN,0.00049008
20101223,CIK,0.00564972
20101223,CINF,0.00062617
20101223,CIT,0.00065681
20101223,CL,0.00012414
20101223,CLF,0.00025638
20101223,CLX,0.00031358
20101223,CMA,0.00047304
20101223,CMCSA,0.00045096
20101223,CME,0.00141770
20101223,CMG,0.00087566
20101223,CMI,0.00018039
20101223,CMS,0.00052233
20101223,CMT,0.01006711
20101223,CNC,0.00076717
20101223,CNO,0.00144823
20101223,CNP,0.00062952
20101223,CNX,0.00042790
20101223,COF,0.00023593
20101223,COG,0.00027075
20101223,COH,0.00035791
20101223,COL,0.00017154
20101223,COO,0.00035305
20101223,COP,0.00014913
20101223,COST,0.00013844
20101223,COV,0.00021741
20101223,CPB,0.00057971
20101223,CPN,0.00073719
20101223,CPRT,0.00026820
20101223,CR,0.00024411
20101223,CRM,0.00014770
20101223,CSC,0.00040783
20101223,CSCO,0.00050774
20101223,CSX,0.00015705
20101223,CTAS,0.00035292
20101223,CTB,0.00042150
20101223,CTL,0.00043197
20101223,CTSH,0.00013730
20101223,CTXS,0.00000000
20101223,CVG,0.00074991
20101223,CVH,0.00037306
20101223,CVS,0.00028823
20101223,CVX,0.00011025
20101223,CXO,0.00022946
20101223,D,0.00023269
20101223,DAL,0.00081733
20101223,DAN,0.00057488
20101223,DD,0.00020078
20101223,DDR,0.00072966
20101223,DDS,0.00052043
20101223,DE,0.00011962
20101223,DELL,0.00072543
20101223,DF,0.00120846
20101223,DFS,0.00054215
20101223,DG,0.00064893
20101223,DGX,0.00018330
20101223,DHI,0.00083928
