date,ticker,dailySpread
20181228,A,0.00045492
20181228,AA,0.00037601
20181228,AABA,0.00034282
20181228,AAL,0.00031422
20181228,AAP,0.00025733
20181228,AAPL,0.00012802
20181228,ABBV,0.00021942
20181228,ABC,0.00040571
20181228,ABMD,0.00062879
20181228,ABT,0.00014068
20181228,ACN,0.00007153
20181228,ADBE,0.00035860
20181228,ADI,0.00011701
20181228,ADM,0.00024525
20181228,ADNT,0.00127796
20181228,ADP,0.00007738
20181228,ADS,0.00006678
20181228,ADSK,0.00023577
20181228,AEE,0.00030802
20181228,AEP,0.00013381
20181228,AES,0.00070053
20181228,AFL,0.00022254
20181228,AGN,0.00022593
20181228,AIG,0.00025897
20181228,AIV,0.00022996
20181228,AIZ,0.00045382
20181228,AJG,0.00013790
20181228,AKAM,0.00016381
20181228,AKS,0.00441501
20181228,ALB,0.00026069
20181228,ALGN,0.00043200
20181228,ALK,0.00033167
20181228,ALL,0.00024369
20181228,ALLE,0.00025465
20181228,ALXN,0.00010286
20181228,AMAT,0.00030878
20181228,AMBC,0.00059330
20181228,AMD,0.00056101
20181228,AME,0.00029976
20181228,AMG,0.00031242
20181228,AMGN,0.00005243
20181228,AMP,0.00029088
20181228,AMT,0.00044085
20181228,AMZN,0.00044641
20181228,AN,0.00028478
20181228,ANET,0.00024304
20181228,ANF,0.00051613
20181228,ANSS,0.00034976
20181228,ANTM,0.00019302
20181228,AON,0.00027840
20181228,AOS,0.00023395
20181228,APA,0.00037972
20181228,APC,0.00023156
20181228,APD,0.00018665
20181228,APH,0.00012431
20181228,APTV,0.00016293
20181228,APY,0.00036530
20181228,ARE,0.00026335
20181228,ARNC,0.00059648
20181228,ASH,0.00014230
20181228,ASIX,0.00040758
20181228,ATGE,0.00021306
20181228,ATI,0.00045589
20181228,ATUS,0.00061747
20181228,ATVI,0.00021365
20181228,AVB,0.00023170
20181228,AVGO,0.00003943
20181228,AVP,0.00673401
20181228,AVY,0.00022517
20181228,AWK,0.00033331
20181228,AXP,0.00021186
20181228,AYI,0.00035069
20181228,AZO,0.00003576
20181228,BA,0.00015807
20181228,BAC,0.00040992
20181228,BAX,0.00015339
20181228,BBBY,0.00087451
20181228,BBT,0.00023280
20181228,BBY,0.00019476
20181228,BC,0.00021666
20181228,BDX,0.00027037
20181228,BEN,0.00034288
20181228,BGG,0.00075273
20181228,BH,0.00306896
20181228,BHF,0.00032149
20181228,BHGE,0.00046653
20181228,BIG,0.00035657
20181228,BIIB,0.00003407
20181228,BK,0.00021439
20181228,BKNG,0.00043719
20181228,BLK,0.00048948
20181228,BLL,0.00022319
20181228,BMS,0.00044121
20181228,BMY,0.00019625
20181228,BPR,0.00063959
20181228,BR,0.00031544
20181228,BSX,0.00057720
20181228,BTU,0.00032825
20181228,BVSN,0.04878049
20181228,BWA,0.00028990
20181228,BXP,0.00026806
20181228,C,0.00019299
20181228,CAG,0.00047248
20181228,CAH,0.00022439
20181228,CAR,0.00042472
20181228,CARS,0.00046871
20181228,CAT,0.00023879
20181228,CB,0.00023477
20181228,CBOE,0.00062467
20181228,CBRE,0.00025072
20181228,CBS,0.00023039
20181228,CCEP,0.00043908
20181228,CCI,0.00027764
20181228,CCL,0.00020544
20181228,CDNS,0.00023076
20181228,CE,0.00044708
20181228,CELG,0.00016017
20181228,CERN,0.00019229
20181228,CF,0.00023610
20181228,CFG,0.00033812
20181228,CHD,0.00015210
20181228,CHK,0.00466200
20181228,CHRW,0.00012019
20181228,CHTR,0.00035074
20181228,CI,0.00015737
20181228,CIEN,0.00030216
20181228,CIK,0.00359066
20181228,CINF,0.00026103
20181228,CIT,0.00026264
20181228,CL,0.00016771
20181228,CLF,0.00127307
20181228,CLX,0.00019596
20181228,CMA,0.00029468
20181228,CMCSA,0.00029108
20181228,CME,0.00005373
20181228,CMG,0.00021220
20181228,CMI,0.00022782
20181228,CMS,0.00020253
20181228,CMT,0.01741460
20181228,CNC,0.00026609
20181228,CNDT,0.00094473
20181228,CNO,0.00067912
20181228,CNP,0.00035708
20181228,CNX,0.00085800
20181228,COF,0.00026792
20181228,COG,0.00043582
20181228,COO,0.00020033
20181228,COOP,0.00085361
20181228,COP,0.00016219
20181228,COST,0.00019796
20181228,COTY,0.00154202
20181228,CPB,0.00029900
20181228,CPRT,0.00021046
20181228,CR,0.00014095
20181228,CRM,0.00022291
20181228,CSCO,0.00023378
20181228,CSX,0.00016110
20181228,CTAS,0.00029954
20181228,CTB,0.00093182
20181228,CTL,0.00065509
20181228,CTSH,0.00015892
20181228,CTXS,0.00019641
20181228,CVS,0.00015339
20181228,CVX,0.00027620
20181228,CXO,0.00019644
20181228,CZR,0.00150716
20181228,D,0.00013651
20181228,DAL,0.00019934
20181228,DAN,0.00073992
20181228,DDS,0.00067249
20181228,DE,0.00041308
20181228,DELL,0.00044033
20181228,DF,0.00262123
20181228,DFS,0.00017142
20181228,DG,0.00009340
20181228,DGX,0.00012193
20181228,DHI,0.00028914
20181228,DHR,0.00019644
20181228,DIS,0.00027963
20181228,DISCA,0.00040593
20181228,DISH,0.00040056
20181228,DLPH,0.00139665
20181228,DLR,0.00009430
20181228,DLTR,0.00022800
20181228,DLX,0.00052192
20181228,DNB,0.00007025
20181228,DNR,0.00583090
20181228,DO,0.00102617
20181228,DOV,0.00028645
20181228,DRE,0.00039131
20181228,DRI,0.00020340
