date,ticker,dailySpread
20090106,A,0.00055233
20090106,AA,0.00082474
20090106,AAP,0.00029660
20090106,AAPL,0.00086040
20090106,ABC,0.00083045
20090106,ABMD,0.00132013
20090106,ABT,0.00039308
20090106,ACAS,0.00136893
20090106,ACE,0.00058554
20090106,ACF,0.03106332
20090106,ACN,0.00029954
20090106,ACS,0.00064454
20090106,ADBE,0.00082576
20090106,ADCT,0.00168209
20090106,ADI,0.00048769
20090106,ADM,0.00141393
20090106,ADP,0.00024507
20090106,ADPT,0.00292826
20090106,ADS,0.00104570
20090106,ADSK,0.00047973
20090106,AEE,0.00030053
20090106,AEP,0.00060496
20090106,AES,0.00106553
20090106,AET,0.00065963
20090106,AFL,0.00087681
20090106,AGN,0.00024381
20090106,AIG,0.00579710
20090106,AIV,0.00629921
20090106,AIZ,0.00032336
20090106,AJG,0.00155280
20090106,AKAM,0.00060809
20090106,AKS,0.00089646
20090106,ALB,0.00124559
20090106,ALGN,0.00104221
20090106,ALK,0.00032504
20090106,ALL,0.00031284
20090106,ALXN,0.00081599
20090106,AMAT,0.00172265
20090106,AMB,0.02287265
20090106,AMCC,0.00441501
20090106,AMD,0.00359066
20090106,AME,0.00032160
20090106,AMG,0.00170758
20090106,AMGN,0.00154387
20090106,AMP,0.00039864
20090106,AMR,0.00341297
20090106,AMSG,0.00128838
20090106,AMT,0.00066203
20090106,AMZN,0.00017435
20090106,AN,0.00090785
20090106,ANF,0.00040741
20090106,ANSS,0.00172206
20090106,AOC,0.00068579
20090106,AOS,0.00194868
20090106,APA,0.00011667
20090106,APC,0.00071149
20090106,APD,0.00050612
20090106,APH,0.00074156
20090106,APOL,0.00012884
20090106,APY,0.10526316
20090106,ARE,0.00015229
20090106,ARG,0.00148920
20090106,ASH,0.00083857
20090106,ATI,0.00095557
20090106,ATVI,0.00244798
20090106,AVB,0.00374806
20090106,AVP,0.00120120
20090106,AVY,0.00060976
20090106,AWK,0.00146735
20090106,AXP,0.00094832
20090106,AYE,0.00085727
20090106,AYI,0.00113863
20090106,AZO,0.00100676
20090106,BA,0.00043169
20090106,BAC,0.00210305
20090106,BAX,0.00055653
20090106,BBBY,0.00038469
20090106,BBT,0.00038994
20090106,BBY,0.00032015
20090106,BC,0.00169062
20090106,BCR,0.00012116
20090106,BDK,0.00086824
20090106,BDX,0.00248774
20090106,BEN,0.00042946
20090106,BGG,0.00165244
20090106,BHI,0.00026264
20090106,BIG,0.00065083
20090106,BIIB,0.00043048
20090106,BK,0.00252753
20090106,BLK,0.00720425
20090106,BLL,0.00070282
20090106,BMC,0.00035772
20090106,BMS,0.00038380
20090106,BMY,0.00044773
20090106,BR,0.00070299
20090106,BRCM,0.00053234
20090106,BSX,0.00125235
20090106,BTU,0.00105393
20090106,BVSN,0.01694915
20090106,BWA,0.00079872
20090106,BXP,0.00054176
20090106,C,0.00134138
20090106,CA,0.00053206
20090106,CAG,0.00059506
20090106,CAH,0.00168587
20090106,CAM,0.01058616
20090106,CAR,0.00985222
20090106,CAT,0.00021808
20090106,CB,0.00102470
20090106,CBE,0.00097040
20090106,CBG,0.00598205
20090106,CBS,0.00111919
20090106,CCI,0.00203562
20090106,CCL,0.00000000
20090106,CDNS,0.00479616
20090106,CE,0.00070249
20090106,CEG,0.00270322
