date,ticker,avgSpread30Days
20030317,GLW,0.00631425
20030317,STT,0.00437885
20030317,AVP,0.00337554
20030317,TXT,0.00429253
20030317,FCX,0.01025976
20030317,ALK,0.00804047
20030317,ORCL,
20030317,DGX,
20030317,ABMD,0.01057804
20030317,AMD,0.02062070
20030317,LIZ,0.00604425
20030317,IMS,
20030317,GGP,0.00272464
20030317,TJX,
20030317,L,0.00690912
20030317,USB,
20030317,MEE,0.01864000
20030317,O,0.00402524
20030317,MOT,0.00571344
20030317,HSY,0.00255706
20030317,ALXN,0.00535825
20030317,GPS,0.00776483
20030317,JOYG,
20030317,ASN,0.00691531
20030317,ENDP,0.00347967
20030317,TSO,0.01954200
20030317,JEC,0.00361064
20030317,ADP,
20030317,PG,
20030317,CTAS,
20030317,WAG,0.00477178
20030317,PWR,0.02326644
20030317,BWA,0.00266841
20030317,AES,0.02075029
20030317,MGG,0.00737534
20030317,FDC,0.00255028
20030317,SIAL,
20030317,PLL,0.00513633
20030317,DRI,0.00892852
20030317,SII,0.00381681
20030317,DO,0.01024101
20030317,RSG,0.00635346
20030317,FE,0.00590875
20030317,BLL,0.00260781
20030317,PWER,0.00503652
20030317,UHS,0.00292342
20030317,VIA,0.00311078
20030317,SJM,0.00440273
20030317,EQT,0.00195292
20030317,MWD,
20030317,CHD,0.00550504
20030317,MERQ,
20030317,ATI,
20030317,BMS,0.00418824
20030317,ACN,0.00726533
20030317,DRE,0.00407888
20030317,PNC,0.00301938
20030317,HP,0.00485766
20030317,GPN,0.00453821
20030317,KRI,0.00330055
20030317,NX,0.00660077
20030317,EBIX,0.04296361
20030317,WHR,0.00405678
20030317,KSE,0.00571561
20030317,HAS,0.01185454
20030317,DDR,0.00512324
20030317,KEYS,0.00674232
20030317,GDW,0.00183901
20030317,X,0.01054962
20030317,KLAC,
20030317,UDR,0.00679670
20030317,PLMD,0.00283970
20030317,ALLE,0.00501729
20030317,NET,
20030317,SHW,0.00583308
20030317,WIN,0.00520476
20030317,SIGY,0.02005575
20030317,UIS,0.01036060
20030317,BGEN,
20030317,FBF,0.00356515
20030317,SWK,0.00615337
20030317,MUR,0.00423874
20030317,ASH,0.00483276
20030317,SSP,0.00198463
20030317,LOW,0.00381261
20030317,JPM,0.00386591
20030317,TMPW,
20030317,FFIV,0.00266191
20030317,T,0.00445740
20030317,OXY,0.00603614
20030317,IR,0.00515675
20030317,LU,0.00800656
20030317,DTE,0.00708072
20030317,LFIN,0.00317776
20030317,TE,0.00925962
20030317,AVY,0.00262760
20030317,ROK,0.00410106
20030317,SNSTA,0.07073999
20030317,QLGC,
20030317,MAY,0.00708294
20030317,NEM,0.00353816
20030317,HMA,0.00628486
20030317,BK,0.00753741
20030317,CAG,0.00679056
20030317,BMY,0.00628199
20030317,PXD,0.00605141
20030317,DAL,0.01658317
20030317,AMG,0.00424505
20030317,BCR,0.00206689
20030317,DE,0.00403898
20030317,MXM,0.01369492
20030317,RHAT,
20030317,ADCT,0.00482708
20030317,CAT,0.00392148
20030317,NOW,0.17123177
20030317,QCOM,
20030317,AMSG,0.00336653
20030317,CL,0.00269353
20030317,VZ,0.00348100
20030317,CPB,0.00610776
20030317,SNV,0.00803163
20030317,FAST,
20030317,SZ,
20030317,JEF,0.00377957
20030317,S,0.00335696
20030317,MAR,0.00490532
20030317,CD,0.01097399
20030317,FRT,0.00396318
20030317,MAC,0.00435206
20030317,PNR,0.00372633
20030317,FPL,0.00346164
20030317,HCA,0.00145034
20030317,USAI,
20030317,AOS,0.00725583
20030317,NBR,0.00185213
20030317,KIM,0.00288351
20030317,DFS,0.00660565
20030317,AYI,0.00998319
20030317,CUM,0.00523380
20030317,WMB,0.00692765
20030317,HBAN,0.00115844
20030317,NUE,0.00426119
20030317,SVU,0.00966605
20030317,GDT,0.00443872
20030317,COP,0.00334673
20030317,FRX,
20030317,WYNN,0.00420905
20030317,SGP,0.00625651
20030317,TNB,0.00865096
20030317,MET,0.00837711
20030317,FRC,0.00509493
20030317,ROP,0.00933593
20030317,CTXS,
20030317,HAR,0.00309470
20030317,UNP,0.00357102
20030317,PFE,0.00297122
20030317,BBBY,
20030317,EQIX,0.02087382
20030317,JNY,0.00530455
20030317,HCBK,
20030317,WAT,0.00616154
20030317,SIVB,0.00180551
20030317,UTX,0.00205064
20030317,MOLX,
20030317,CEPH,
20030317,CPN,0.03343316
20030317,AJG,0.00720862
20030317,INCY,0.01126177
20030317,BVSN,0.00724513
20030317,ILMN,0.01126228
20030317,ODETA,0.05720310
20030317,TXN,0.00263923
20030317,CMT,0.08378580
20030317,MBI,0.00424029
20030317,PFG,0.00514370
20030317,DHI,0.00331273
20030317,EOP,0.00434395
20030317,BA,0.00421724
20030317,DLTR,0.00104734
20030317,JCI,0.00195041
20030317,ZMH,0.00314188
20030317,BC,0.00677496
20030317,WXH,0.01288667
20030317,VTR,0.00771993
20030317,APA,0.00295394
20030317,MHP,0.00234080
20030317,ROL,0.00529702
20030317,CTB,0.01076697
20030317,FDO,0.00527353
20030317,PLD,0.00487657
20030317,AMB,0.00555412
20030317,CAP,0.05701022
20030317,TGT,0.00350177
20030317,BMC,0.01011691
20030317,ANF,0.00561291
20030317,PRSP,
20030317,HRS,0.00441674
20030317,JBHT,0.00219478
20030317,ETS,0.01525336
20030317,HOLX,0.00583737
20030317,BR,0.00386092
20030317,LDG,0.00642404
20030317,SBC,0.00283291
20030317,BLI,0.01419582
20030317,CNTE,0.00299569
20030317,TMK,0.00419424
20030317,LEN,0.00372455
20030317,PDCO,
20030317,HSP,0.00590749
20030317,RE,0.00330004
20030317,ADBE,
20030317,SPG,0.00414392
20030317,WEC,0.00347910
20030317,COST,
20030317,XOM,0.00204180
20030317,BTU,0.00196292
20030317,AMR,0.03282052
20030317,SLR,0.00892522
20030317,LVLT,
20030317,ESV,0.00664213
20030317,APOL,
20030317,GM,0.00509343
20030317,PCG,0.00763927
20030317,PPE,0.01158790
20030317,GTW,0.01983025
20030317,EXPD,
20030317,CCL,0.00769789
20030317,AME,0.00380931
20030317,UN,0.00281341
20030317,OI,0.01127714
20030317,ETN,0.00267837
20030317,MEDI,
20030317,EBAY,
20030317,HI,0.00594685
20030317,AEE,0.00408122
20030317,AMGN,
20030317,DVN,0.00103779
20030317,SBAC,0.01619982
20030317,NI,0.00925131
20030317,MRO,0.01101361
20030317,WMI,0.00656696
20030317,CVG,0.01209044
20030317,IDPH,
20030317,HSIC,
20030317,JCP,0.00736634
20030317,BMM,
20030317,CZN,0.01531443
20030317,EP,0.00401575
20030317,COG,0.00574579
20030317,HOC,0.00598147
20030317,DNB,
20030317,WEH,
20030317,CIEN,
20030317,G,0.00321501
20030317,BDK,0.00773075
20030317,PMCS,0.00182393
20030317,AMCC,
20030317,SUNW,0.00235269
20030317,C,
20030317,CSC,0.00662623
20030317,MAS,0.00857183
20030317,PTC,0.03150457
20030317,BCC,0.00638440
20030317,MGM,0.01043088
20030317,PNW,0.00453767
20030317,NOC,0.00224187
20030317,LUV,0.00883929
20030317,HRB,0.00250448
20030317,TROW,
20030317,STX,0.00437885
20030317,CVX,0.00234777
20030317,INTU,
20030317,CHTR,0.00878698
20030317,DLX,0.00259733
20030317,TFX,0.00388822
20030317,SNS,0.01013906
20030317,NAVI,0.06566989
20030317,IDXX,0.00163703
20030317,CVH,0.00312589
20030317,CNX,0.00864877
20030317,BXP,0.00420172
20030317,HDI,0.00435625
20030317,RIG,0.00737356
20030317,AFL,0.00579629
20030317,CERN,0.00166106
20030317,MDP,0.00549284
20030317,SYMC,
20030317,EFX,0.00970959
20030317,MON,0.00906193
20030317,LXK,0.00347320
20030317,MHK,0.00369648
20030317,DV,0.00687574
