date,ticker,avgSpread30Days
20160518,SVU,0.00197509
20160518,BAC,0.00070494
20160518,ROST,0.00022363
20160518,PKI,0.00021258
20160518,JNPR,0.00042895
20160518,MDLZ,0.00025376
20160518,HOLX,0.00028453
20160518,NRG,0.00069280
20160518,LXK,0.00028208
20160518,CSCO,0.00036424
20160518,DNB,0.00033720
20160518,LEN,0.00022516
20160518,GHC,0.00298164
20160518,LMT,0.00014202
20160518,FDX,0.00013457
20160518,IR,0.00019676
20160518,VRSK,0.00025678
20160518,LEE,0.00767702
20160518,WFM,0.00033337
20160518,ITI,0.01487365
20160518,DUK,0.00014306
20160518,PAR,0.00826875
20160518,AMAT,0.00048666
20160518,NAV,0.00078274
20160518,CIEN,0.00059386
20160518,IPGP,0.00035157
20160518,LEG,0.00024675
20160518,M,0.00026572
20160518,CME,0.00021574
20160518,AVGO,0.00021457
20160518,WCG,0.00023402
20160518,GGP,0.00034919
20160518,D,0.00015324
20160518,AFL,0.00014764
20160518,PHM,0.00054449
20160518,LLY,0.00015339
20160518,ABMD,0.00031672
20160518,WPX,0.00118992
20160518,HON,0.00013156
20160518,ECL,0.00013323
20160518,WMT,0.00016218
20160518,MDT,0.00013932
20160518,PSX,0.00017620
20160518,BHI,0.00025730
20160518,CHD,0.00015525
20160518,TJX,0.00017465
20160518,BVSN,0.02903082
20160518,ZBH,0.00017670
20160518,BCR,0.00019175
20160518,DAL,0.00023482
20160518,SEE,0.00023862
20160518,PEP,0.00012219
20160518,AGN,0.00029942
20160518,KO,0.00022054
20160518,SRE,0.00014135
20160518,NAVI,0.00077463
20160518,GM,0.00032184
20160518,DDR,0.00056691
20160518,EBAY,0.00041212
20160518,KMX,0.00020438
20160518,EMR,0.00019102
20160518,MTG,0.00141002
20160518,EVHC,0.00044554
20160518,MJN,0.00016939
20160518,STJ,0.00017726
20160518,WFC,0.00022348
20160518,CSC,0.00030948
20160518,NE,0.00098061
20160518,CTSH,0.00019959
20160518,IAC,0.00061255
20160518,UN,0.00022295
20160518,BXLT,0.00029775
20160518,IT,0.00023693
20160518,KODK,0.00102750
20160518,DRE,0.00044336
20160518,CNP,0.00046822
20160518,MSFT,0.00021580
20160518,FLS,0.00024789
20160518,CHK,0.00194265
20160518,PCG,0.00017644
20160518,GT,0.00034694
20160518,VIAB,0.00036564
20160518,PCAR,0.00025448
20160518,MAT,0.00032497
20160518,WLTW,0.00027184
20160518,XRAY,0.00026914
20160518,AVB,0.00023431
20160518,LLTC,0.00027494
20160518,WAT,0.00017116
20160518,CHTR,0.00040468
20160518,WYN,0.00016838
20160518,NYT,0.00079668
20160518,XRX,0.00099512
20160518,JOY,0.00055731
20160518,INCY,0.00038312
20160518,WFT,0.00151625
20160518,EMN,0.00018167
20160518,PPL,0.00027428
20160518,NI,0.00042926
20160518,MET,0.00022534
20160518,AYI,0.00029834
20160518,MBI,0.00129367
20160518,ATI,0.00064239
20160518,RRD,0.00059564
20160518,AAPL,0.00016562
20160518,MA,0.00013834
20160518,NUE,0.00021311
20160518,AEP,0.00016502
20160518,ITW,0.00012132
20160518,DD,0.00017982
20160518,SLG,0.00018733
20160518,DHI,0.00032917
20160518,LVLT,0.00021525
20160518,TUP,0.00022431
20160518,KEY,0.00084135
20160518,EXC,0.00028775
20160518,PRU,0.00017418
20160518,ORCL,0.00024847
20160518,PWR,0.00043405
20160518,CDNS,0.00042591
20160518,O,0.00018831
20160518,TWTR,0.00064272
20160518,IBM,0.00012845
20160518,RJF,0.00028474
20160518,FSLR,0.00028221
20160518,AMCC,0.00160006
20160518,RTN,0.00015364
20160518,AIZ,0.00019230
20160518,FISV,0.00023483
20160518,HUM,0.00022237
20160518,FTI,0.00034922
20160518,CR,0.00030179
20160518,XEL,0.00024662
20160518,EOG,0.00016793
20160518,MO,0.00015928
20160518,BWA,0.00030900
20160518,HLT,0.00045249
20160518,MOS,0.00037580
20160518,TRV,0.00011584
20160518,RLH,0.00283915
20160518,WY,0.00031712
20160518,HSY,0.00014508
20160518,KR,0.00027822
20160518,ETFC,0.00039987
20160518,ARG,0.00009372
20160518,INTU,0.00020530
20160518,NLSN,0.00020406
20160518,BK,0.00027168
