date,ticker,avgSpread30Days
20011005,Z,0.01121670
20011005,PSA,0.00507446
20011005,LVLT,0.00550046
20011005,MTW,0.00831311
20011005,SPLS,0.00173430
20011005,MTON,0.00509747
20011005,MWD,
20011005,PMTC,0.00500140
20011005,HON,
20011005,BTU,
20011005,IDX,0.01925871
20011005,PWR,0.00987662
20011005,SVU,0.01006159
20011005,URBN,0.00588804
20011005,AFL,0.00506811
20011005,SZA,0.00371561
20011005,CHRW,0.00287086
20011005,KMX,0.01553908
20011005,GILD,
20011005,MSI,0.12681715
20011005,RJF,0.00995650
20011005,GWW,0.00584965
20011005,JEC,0.00408487
20011005,MDP,0.00556137
20011005,ABT,0.00417645
20011005,NAV,0.00666431
20011005,NETA,0.00246619
20011005,CPRT,0.00338501
20011005,CLX,0.00512291
20011005,CEFT,
20011005,HMT,
20011005,S,0.00535243
20011005,VIA,
20011005,PFE,0.00344823
20011005,BCR,0.00429825
20011005,TFX,0.00552715
20011005,KBH,0.00815401
20011005,GDT,0.00492767
20011005,KFT,0.00616903
20011005,VTR,0.01713374
20011005,NU,0.00706727
20011005,AET,0.00745893
20011005,MCHP,
20011005,BA,0.00590252
20011005,MOLX,
20011005,BAX,0.00281112
20011005,LLTC,
20011005,JPM,0.00974827
20011005,ORCL,0.00067817
20011005,OI,0.03476394
20011005,ALB,0.00940698
20011005,IMNX,0.00106463
20011005,AVB,0.00376627
20011005,LEN,0.00507112
20011005,APH,0.00624200
20011005,MDT,0.00454397
20011005,APOL,0.00192212
20011005,CHV,0.00310705
20011005,ADSK,0.00219219
20011005,COL,
20011005,LMT,0.00519213
20011005,TTWO,0.00310929
20011005,AMT,0.01475323
20011005,CAP,0.15164343
20011005,NCR,0.00640498
20011005,SEE,0.00428839
20011005,SIAL,0.00228116
20011005,MKC,0.00475016
20011005,P,
20011005,IDXX,0.00353280
20011005,DVA,0.01049364
20011005,AMZN,0.00170379
20011005,CIEN,0.00089409
20011005,TIF,0.00610115
20011005,SYY,0.00775539
20011005,STT,0.00523896
20011005,BDK,0.00638348
20011005,TPR,0.04384307
20011005,CTXS,
20011005,NXL,0.01024679
20011005,IT,0.01418631
20011005,ODP,0.00990130
20011005,AMBC,0.00909184
20011005,ERTS,
20011005,PG,
20011005,OMC,0.00370614
20011005,MERQ,0.00126946
20011005,DNB,0.00797404
20011005,LPX,0.02339907
20011005,WCG,0.04517948
20011005,SNA,0.00797474
20011005,SV,0.00658142
20011005,ITW,0.00380238
20011005,GLW,0.01168822
20011005,XRAY,0.00168992
20011005,PBCT,0.00251178
20011005,DGX,0.00455188
20011005,JCI,0.00292970
20011005,ADP,0.00418181
20011005,ETS,0.02685222
20011005,COG,0.01130398
20011005,APD,0.00534789
20011005,AEP,0.00490348
20011005,CL,
20011005,NTRS,0.00100521
20011005,TIE,0.02471744
20011005,ZION,0.00072537
20011005,CR,0.00824289
20011005,CEY,0.00375239
20011005,PWER,0.00592373
20011005,HDI,0.00388527
20011005,PVH,0.01790400
20011005,UCL,0.00566937
20011005,MHP,
20011005,NX,0.01018388
20011005,LEE,0.00519056
20011005,BEN,0.00528719
20011005,IRM,0.00270954
20011005,AHAA,0.00362015
20011005,ODETA,0.01120844
20011005,ATVI,0.00228479
20011005,ESV,0.01305088
20011005,MTB,0.00281644
20011005,LTBG,0.00800571
20011005,NBL,0.00576880
20011005,GRMN,0.00722897
20011005,KEYS,0.01410581
20011005,BRL,0.00707010
20011005,TNB,0.01146064
20011005,FLIR,0.00546023
20011005,DUK,
20011005,SLB,
20011005,ADM,0.01252155
20011005,HCBK,0.00372500
20011005,CAT,0.00434448
20011005,R,0.00970128
20011005,ROK,
20011005,SNDK,0.00471713
20011005,DV,0.00706408
20011005,PNC,0.00265088
20011005,GFR,0.01050235
20011005,LM,0.00432919
20011005,WPI,0.00220314
20011005,AMG,
20011005,AIV,0.00540220
20011005,SCG,0.00785800
20011005,MAR,0.00217113
20011005,LTR,0.00494502
20011005,AJG,0.00754595
20011005,INTC,
20011005,TSCO,0.02002928
20011005,MXM,0.01151829
20011005,T,0.00847472
20011005,CHK,0.01281274
20011005,KMB,0.00333243
20011005,LIN,0.00655436
20011005,HWP,0.01266914
20011005,SAFC,0.00092943
20011005,KLAC,
20011005,EQIX,0.03022193
20011005,IPG,0.00892492
20011005,MON,0.00495915
20011005,CCL,0.00665677
20011005,VMC,0.00463388
20011005,MGM,0.01034418
20011005,CTL,0.00662191
20011005,NFX,0.00748099
20011005,HOLX,0.02595245
20011005,EL,
20011005,RSG,0.01125894
20011005,MO,0.00381214
20011005,UIS,0.02221251
20011005,SBC,0.00522405
20011005,POM,0.00986634
20011005,WMI,0.00668854
20011005,WY,0.00398849
20011005,WEC,0.00751439
20011005,ADPT,0.00456650
20011005,BMY,0.00429597
20011005,EBAY,0.00066390
20011005,EEX,
20011005,NE,0.00716800
20011005,FDO,0.00810504
20011005,GT,0.00941943
20011005,MSFT,
20011005,MYL,0.00574722
20011005,ACAS,0.00431467
20011005,EOG,0.00725041
20011005,WFT,0.00718305
20011005,BLL,0.00370212
20011005,HP,0.00778369
20011005,JDSU,0.00159109
20011005,RMCI,0.00902220
20011005,EPG,0.00553476
20011005,COST,
20011005,NOW,0.15055474
20011005,WXH,0.02435081
20011005,PRSP,0.00880711
20011005,GGP,0.00494640
20011005,RDC,0.01244006
20011005,ROH,0.00570133
20011005,CMS,0.00875740
20011005,XEL,0.00534530
20011005,LNC,0.00443557
20011005,AHC,0.00348128
20011005,CNX,0.00835002
20011005,AIZ,0.02521431
20011005,DLX,0.00609602
20011005,HSY,0.00404525
20011005,FON,0.00914544
20011005,SNS,0.01600722
20011005,LU,0.01234694
20011005,DNR,0.01823812
20011005,HD,0.00600430
20011005,ATI,
20011005,TMK,0.00448065
20011005,CNC,0.02057943
20011005,DF,
20011005,UNP,0.00457960
20011005,CSC,0.00519439
20011005,FAST,0.00244820
20011005,EXPD,0.00176115
20011005,IBM,0.00420085
20011005,MET,0.00819158
20011005,SIVB,0.00260134
20011005,SNPS,0.00150644
20011005,BHI,0.00658874
20011005,AOC,0.00464499
20011005,JBL,0.01185636
20011005,EQR,0.00367813
20011005,GOLD,0.00454830
20011005,PDCO,0.00274865
20011005,HAS,0.01422934
20011005,QLGC,
20011005,WFMI,0.00259917
20011005,MAY,0.00596438
20011005,ACS,0.00322374
20011005,PTC,0.04411086
20011005,EMC,
20011005,KSE,0.00695389
20011005,HI,0.00452218
20011005,DRE,0.00652953
20011005,KIM,0.00447865
20011005,TUP,0.01021712
20011005,TMO,0.01048315
20011005,CB,0.00404611
20011005,MAT,0.01226032
20011005,AXP,0.00530061
20011005,SRE,0.00834868
20011005,STCO,0.03095400
20011005,TSN,0.01348323
20011005,FE,0.00409531
20011005,HOC,0.00749118
20011005,SCH,0.01581491
20011005,MU,
20011005,SAF,0.01299515
20011005,KRI,0.00396850
20011005,PAYX,
20011005,CAG,0.00801658
20011005,HOT,0.00859764
20011005,AEE,0.00391585
20011005,AOS,0.00998525
20011005,NXTL,
20011005,ILMN,0.01785564
20011005,JNPR,0.00118680
20011005,LB,0.03441756
20011005,PKI,0.00922222
20011005,CNO,0.01865987
20011005,C,0.00533098
20011005,MWP,0.02352481
20011005,ANDW,0.00192376
20011005,AVZ,0.01153556
20011005,PXD,0.01167960
20011005,PPE,0.02446461
20011005,JWN,0.01197804
20011005,RHI,0.00948083
20011005,CMCSA,0.00405754
20011005,PHM,0.00706193
20011005,MS,0.12924444
20011005,PKG,0.00435289
20011005,PEG,0.00588399
20011005,MCD,
20011005,FOSL,0.00852298
20011005,BSX,0.01071684
20011005,BDX,0.00583009
20011005,MUR,0.00264240
20011005,D,0.00419617
20011005,EXC,
20011005,CME,
20011005,NEM,0.00899229
20011005,BGG,0.00523864
20011005,CCI,0.02493035
20011005,NTAP,0.00215309
20011005,BVSN,0.01124187
20011005,SZ,
20011005,EMR,
20011005,ISRG,0.00897269
20011005,JBHT,0.00549447
20011005,TLAB,0.00103423
20011005,NT,0.02204415
20011005,IP,0.00556222
20011005,URI,0.01329446
20011005,SSP,0.00255018
20011005,KEY,
20011005,EOP,0.00478931
20011005,RMD,0.00462405
20011005,CD,0.00954508
20011005,MXIM,
20011005,TYC,0.00670212
20011005,NKE,0.00490651
20011005,CLF,0.01368450
20011005,AVGO,0.02371390
20011005,LOW,0.00378463
20011005,PMCS,
20011005,SJM,0.00698794
20011005,PETM,0.00700424
20011005,MCK,0.00601870
20011005,PVN,0.00674175
20011005,CERN,0.00311176
20011005,THC,0.00351667
20011005,XTO,0.02046619
20011005,GDW,
20011005,ADCT,0.00412071
20011005,MNS,0.01438933
20011005,CPB,
20011005,PCAR,
20011005,BLS,0.00540801
20011005,CSX,0.00692052
20011005,MTG,0.00277444
20011005,ROST,
20011005,INCY,0.00294555
20011005,PPG,0.00437945
20011005,AMD,
20011005,XLNX,
20011005,ACF,0.00594276
20011005,PALM,0.00528906
20011005,RTN,0.00788932
20011005,FTI,0.01358787
20011005,DTE,0.00513541
20011005,FRX,0.00274035
20011005,LDG,0.00581159
20011005,BRCM,
20011005,CMA,0.00380610
20011005,LNT,0.00625299
20011005,GM,
20011005,VZ,0.00501197
20011005,FFIV,0.00725761
20011005,AIH,0.03520805
20011005,HCA,
20011005,LFIN,0.01379847
20011005,AMAT,0.00039837
20011005,LLY,0.00209899
20011005,SGP,0.00546152
20011005,HRL,0.00800874
20011005,ARG,0.01366316
20011005,MRO,0.00642104
20011005,KMI,0.00360395
20011005,ZMH,0.01021648
20011005,OKE,0.01131917
20011005,PLD,0.00762194
20011005,ETR,0.00491993
20011005,WHR,0.00337953
20011005,EIX,0.01373663
20011005,W,0.00756021
20011005,TXT,0.00499104
20011005,ABMD,0.01041169
20011005,TGT,0.01038092
20011005,HBAN,
20011005,SWK,
20011005,WFC,0.00614818
20011005,ASH,0.00542703
20011005,O,0.00654650
20011005,COF,0.00376475
20011005,NRG,0.01343232
20011005,WR,0.01201543
20011005,FITB,0.00074421
20011005,PD,0.00666319
20011005,VFC,0.00701028
20011005,SBUX,0.00189530
20011005,HAR,0.00567937
20011005,MOT,
20011005,REG,0.00681485
20011005,CARS,0.00462569
20011005,TEX,0.00840267
20011005,DO,
20011005,BLI,0.01641346
20011005,PNR,0.00669608
20011005,NYT,0.00567648
20011005,AW,0.01427341
20011005,ASN,0.00785423
