date,ticker,dailySpread
20130617,A,0.00022530
20130617,AA,0.00123381
20130617,AAP,0.00012126
20130617,AAPL,0.00030091
20130617,ABBV,0.00023248
20130617,ABC,0.00017968
20130617,ABMD,0.00045988
20130617,ABT,0.00027104
20130617,ACAS,0.00076075
20130617,ACE,0.00011174
20130617,ACN,0.00012131
20130617,ACT,0.00008001
20130617,ADBE,0.00023044
20130617,ADI,0.00021760
20130617,ADM,0.00030053
20130617,ADP,0.00014555
20130617,ADS,0.00005592
20130617,ADSK,0.00028221
20130617,AEE,0.00029253
20130617,AEP,0.00021951
20130617,AES,0.00081666
20130617,AET,0.00016261
20130617,AFL,0.00017366
20130617,AGN,0.00009851
20130617,AIG,0.00022151
20130617,AIV,0.00034716
20130617,AIZ,0.00019472
20130617,AJG,0.00022294
20130617,AKAM,0.00023286
20130617,AKS,0.00290276
20130617,ALB,0.00015802
20130617,ALGN,0.00055741
20130617,ALK,0.00018072
20130617,ALL,0.00021081
20130617,ALXN,0.00043792
20130617,AMAT,0.00063311
20130617,AMBC,0.00201491
20130617,AMCC,0.00123533
20130617,AMD,0.00247219
20130617,AME,0.00023869
20130617,AMG,0.00035556
20130617,AMGN,0.00020184
20130617,AMP,0.00012098
20130617,AMSG,0.00027620
20130617,AMT,0.00012998
20130617,AMZN,0.00050336
20130617,AN,0.00022730
20130617,ANF,0.00020369
20130617,ANSS,0.00065898
20130617,AON,0.00015299
20130617,AOS,0.00025605
20130617,APA,0.00011556
20130617,APC,0.00022981
20130617,APD,0.00010354
20130617,APH,0.00012653
20130617,APOL,0.00047950
20130617,ARE,0.00014831
20130617,ARG,0.00010423
20130617,ASH,0.00011610
20130617,ATI,0.00035657
20130617,ATVI,0.00067866
20130617,AVB,0.00022342
20130617,AVGO,0.00026250
20130617,AVP,0.00042744
20130617,AVY,0.00023018
20130617,AWK,0.00024364
20130617,AXP,0.00013540
20130617,AYI,0.00026025
20130617,AZO,0.00058830
20130617,BA,0.00009705
20130617,BAC,0.00075729
20130617,BAX,0.00014137
20130617,BBBY,0.00014042
20130617,BBT,0.00030207
20130617,BBY,0.00036490
20130617,BC,0.00032295
20130617,BCR,0.00036147
20130617,BDX,0.00009983
20130617,BEAM,0.00015386
20130617,BEN,0.00013580
20130617,BGG,0.00048650
20130617,BH,0.00316550
20130617,BHI,0.00021545
20130617,BIG,0.00029555
20130617,BIIB,0.00067366
20130617,BK,0.00034054
20130617,BLK,0.00003622
20130617,BLL,0.00023103
20130617,BMC,0.00022151
20130617,BMS,0.00025016
20130617,BMY,0.00021531
20130617,BR,0.00037348
20130617,BRCM,0.00029167
20130617,BSX,0.00103681
20130617,BTU,0.00059506
20130617,BVSN,0.00884956
20130617,BWA,0.00011588
20130617,BXP,0.00008991
20130617,C,0.00020253
20130617,CA,0.00034983
20130617,CAG,0.00028914
20130617,CAH,0.00020719
20130617,CAM,0.00015705
20130617,CAR,0.00065509
20130617,CAT,0.00011914
20130617,CB,0.00011436
20130617,CBG,0.00043850
20130617,CBOE,0.00023188
20130617,CBS,0.00020918
20130617,CCI,0.00014216
20130617,CCL,0.00029652
20130617,CDNS,0.00066379
20130617,CE,0.00042026
20130617,CELG,0.00025485
20130617,CERN,0.00020360
20130617,CF,0.00021633
20130617,CFN,0.00026354
20130617,CHD,0.00016149
20130617,CHK,0.00047517
20130617,CHRW,0.00035149
20130617,CHTR,0.00084911
20130617,CI,0.00014645
20130617,CIEN,0.00049764
20130617,CIK,0.00268456
20130617,CINF,0.00042708
20130617,CIT,0.00021420
20130617,CL,0.00016763
20130617,CLF,0.00056481
20130617,CLX,0.00011608
20130617,CMA,0.00026606
20130617,CMCSA,0.00024953
20130617,CME,0.00013090
20130617,CMG,0.00021751
20130617,CMI,0.00008616
20130617,CMS,0.00036490
20130617,CMT,0.01354402
20130617,CNC,0.00019683
20130617,CNO,0.00078217
20130617,CNP,0.00042490
20130617,CNX,0.00031294
20130617,COF,0.00016128
20130617,COG,0.00014024
20130617,COH,0.00017204
20130617,COL,0.00015520
20130617,COO,0.00008142
20130617,COP,0.00016143
20130617,COST,0.00008952
20130617,COTY,0.00057488
20130617,COV,0.00015091
20130617,CPB,0.00022166
20130617,CPN,0.00046350
20130617,CPRT,0.00095012
20130617,CR,0.00050467
20130617,CRM,0.00026154
20130617,CSC,0.00022121
20130617,CSCO,0.00040478
20130617,CSX,0.00040266
20130617,CTAS,0.00043563
20130617,CTB,0.00030116
20130617,CTL,0.00027789
20130617,CTSH,0.00015757
20130617,CTXS,0.00016299
20130617,CVG,0.00054720
20130617,CVS,0.00016871
20130617,CVX,0.00008250
20130617,CXO,0.00034350
20130617,CZR,0.00145560
20130617,D,0.00017626
20130617,DAL,0.00053121
20130617,DAN,0.00053234
20130617,DD,0.00018620
20130617,DDR,0.00057854
20130617,DDS,0.00023543
20130617,DE,0.00011792
20130617,DELL,0.00074655
20130617,DF,0.00097040
20130617,DFS,0.00021104
20130617,DG,0.00019560
20130617,DGX,0.00031949
20130617,DHI,0.00041229
20130617,DHR,0.00015777
20130617,DIS,0.00015505
20130617,DISCA,0.00012979
20130617,DISH,0.00025750
20130617,DLPH,0.00019533
20130617,DLR,0.00032499
20130617,DLTR,0.00019938
20130617,DLX,0.00028831
20130617,DNB,0.00020204
20130617,DNR,0.00055021
20130617,DO,0.00014657
20130617,DOV,0.00012635
20130617,DPS,0.00021220
20130617,DRE,0.00063593
20130617,DRI,0.00018952
20130617,DTE,0.00014915
20130617,DUK,0.00014777
20130617,DV,0.00034465
20130617,DVA,0.00030727
20130617,DVN,0.00018183
20130617,DYN,0.00043507
20130617,EA,0.00044573
20130617,EBAY,0.00019207
20130617,EBIX,0.00051086
20130617,ECL,0.00011587
20130617,ED,0.00017075
20130617,EFX,0.00016580
20130617,EIX,0.00021081
20130617,EL,0.00014240
20130617,EMC,0.00040266
20130617,EMN,0.00013838
20130617,EMR,0.00017676
20130617,ENDP,0.00025442
20130617,EOG,0.00045008
20130617,EQIX,0.00031066
20130617,EQR,0.00017729
20130617,EQT,0.00024483
20130617,ESRX,0.00015879
20130617,ESS,0.00045020
20130617,ESV,0.00033789
20130617,ETFC,0.00084069
20130617,ETN,0.00015445
20130617,ETR,0.00014576
20130617,EW,0.00028393
20130617,EXC,0.00032526
20130617,EXPD,0.00025877
20130617,EXPE,0.00016905
20130617,EXR,0.00023340
20130617,F,0.00064329
20130617,FANG,0.00116178
20130617,FAST,0.00021184
20130617,FB,0.00041623
20130617,FBHS,0.00024222
20130617,FCX,0.00033721
20130617,FDO,0.00015729
20130617,FDX,0.00010162
20130617,FE,0.00026216
20130617,FFIV,0.00026831
20130617,FHN,0.00091449
20130617,FII,0.00035657
20130617,FIS,0.00022730
20130617,FISV,0.00045522
20130617,FITB,0.00054690
20130617,FL,0.00028839
20130617,FLIR,0.00040072
20130617,FLR,0.00016048
20130617,FLS,0.00042508
20130617,FLT,0.00011354
20130617,FMC,0.00015656
20130617,FNP,0.00045903
20130617,FOSL,0.00056797
20130617,FRC,0.00025810
20130617,FRT,0.00018995
20130617,FRX,0.00024216
20130617,FSLR,0.00044111
20130617,FTI,0.00017294
20130617,FTNT,0.00055571
20130617,FTR,0.00244798
20130617,GCI,0.00040040
20130617,GD,0.00012754
20130617,GE,0.00042061
20130617,GFI,0.00165426
20130617,GGP,0.00047835
20130617,GILD,0.00019591
20130617,GIS,0.00020074
20130617,GLW,0.00066203
20130617,GM,0.00029652
20130617,GME,0.00025991
20130617,GNW,0.00089246
20130617,GOLD,0.00040120
20130617,GOOG,0.00024820
20130617,GPC,0.00012657
20130617,GPN,0.00020672
20130617,GPS,0.00023932
20130617,GRMN,0.00028616
20130617,GS,0.00006093
20130617,GT,0.00066203
20130617,GWW,0.00031443
20130617,HAL,0.00022928
20130617,HAR,0.00018920
20130617,HAS,0.00022566
20130617,HBAN,0.00132363
20130617,HBI,0.00019337
20130617,HCA,0.00025474
20130617,HCBK,0.00119546
20130617,HCP,0.00021851
20130617,HD,0.00013135
20130617,HES,0.00029621
20130617,HFC,0.00022389
20130617,HIG,0.00033642
20130617,HII,0.00035524
20130617,HLS,0.00033858
20130617,HMA,0.00062286
20130617,HOG,0.00018686
20130617,HOLX,0.00046653
20130617,HON,0.00012545
20130617,HOT,0.00015007
20130617,HP,0.00015747
20130617,HPQ,0.00039754
20130617,HRB,0.00034644
20130617,HRL,0.00024597
20130617,HRS,0.00020058
20130617,HSH,0.00030143
20130617,HSIC,0.00071681
20130617,HSP,0.00027461
20130617,HST,0.00058224
20130617,HSY,0.00011148
20130617,HUM,0.00012163
20130617,IACI,0.00020245
20130617,IBM,0.00004925
20130617,ICE,0.00005590
20130617,IDXX,0.00022005
20130617,IFF,0.00012576
20130617,ILMN,0.00070776
20130617,INCY,0.00047517
20130617,INTC,0.00039833
20130617,INTU,0.00017231
20130617,IP,0.00021619
20130617,IPG,0.00068283
20130617,IPGP,0.00080431
20130617,IR,0.00017669
20130617,IRM,0.00000000
20130617,ISRG,0.00054059
20130617,IT,0.00034584
20130617,ITG,0.00139276
20130617,ITI,0.01149425
20130617,ITT,0.00033664
20130617,ITW,0.00014143
20130617,IVZ,0.00029099
20130617,JBHT,0.00027678
20130617,JBL,0.00050774
20130617,JCI,0.00026571
20130617,JCP,0.00056834
20130617,JDSU,0.00070398
20130617,JEC,0.00017592
20130617,JKHY,0.00063138
20130617,JNJ,0.00011673
20130617,JNPR,0.00052452
20130617,JNS,0.00115674
20130617,JNY,0.00068423
20130617,JOY,0.00019082
20130617,JPM,0.00018568
20130617,JWN,0.00016925
20130617,K,0.00015462
20130617,KBH,0.00045403
20130617,KEY,0.00096015
20130617,KIM,0.00045362
20130617,KLAC,0.00017862
20130617,KMB,0.00010047
20130617,KMI,0.00025917
20130617,KMX,0.00021225
20130617,KO,0.00024579
20130617,KR,0.00028421
20130617,KRFT,0.00017878
20130617,KSS,0.00000000
20130617,KSU,0.00009090
20130617,L,0.00022284
20130617,LEE,0.00586510
20130617,LEG,0.00030717
20130617,LEN,0.00025436
20130617,LH,0.00009953
20130617,LKQ,0.00038278
20130617,LLL,0.00023132
20130617,LLTC,0.00027119
20130617,LLY,0.00019089
20130617,LM,0.00030134
20130617,LMT,0.00009236
20130617,LNC,0.00028389
20130617,LNT,0.00020135
20130617,LO,0.00022434
20130617,LOW,0.00024169
20130617,LPX,0.00058531
20130617,LRCX,0.00021153
20130617,LTD,0.00019610
20130617,LUK,0.00036056
20130617,LUV,0.00072543
20130617,LVLT,0.00046264
20130617,LXK,0.00032632
20130617,LYB,0.00014675
20130617,M,0.00020486
20130617,MA,0.00024205
20130617,MAA,0.00030831
20130617,MAC,0.00016027
20130617,MAR,0.00024597
20130617,MAS,0.00047495
20130617,MAT,0.00022495
20130617,MBI,0.00074543
20130617,MCD,0.00010130
20130617,MCHP,0.00026628
20130617,MCK,0.00008741
20130617,MCO,0.00016078
20130617,MDLZ,0.00032965
20130617,MDP,0.00022244
20130617,MDR,0.00112803
20130617,MDT,0.00018683
20130617,MET,0.00022264
20130617,MGM,0.00066957
20130617,MHFI,0.00018164
20130617,MHK,0.00017660
20130617,MJN,0.00012047
20130617,MKC,0.00013733
20130617,MLM,0.00045552
20130617,MMC,0.00024805
20130617,MMM,0.00008935
20130617,MNST,0.00050340
20130617,MO,0.00027937
20130617,MOLX,0.00033417
20130617,MON,0.00009542
20130617,MOS,0.00017172
20130617,MPC,0.00012657
20130617,MRK,0.00020918
20130617,MRO,0.00028584
20130617,MS,0.00038161
20130617,MSCI,0.00028998
20130617,MSFT,0.00028576
20130617,MSI,0.00017441
20130617,MTB,0.00009704
20130617,MTD,0.00046326
20130617,MTG,0.00159872
20130617,MTW,0.00053262
20130617,MU,0.00075500
20130617,MUR,0.00015720
20130617,MWV,0.00028015
20130617,MWW,0.00190295
20130617,MXIM,0.00035467
20130617,MYL,0.00031691
20130617,,
20130617,NAV,0.00032056
20130617,NBL,0.00016752
20130617,NBR,0.00060405
20130617,NCLH,0.00096169
20130617,NCR,0.00029625
20130617,NDAQ,0.00030262
20130617,NE,0.00026305
20130617,NEE,0.00012398
20130617,NEM,0.00029909
20130617,NFLX,0.00013088
20130617,NFX,0.00043431
20130617,NI,0.00034299
20130617,NKE,0.00016143
20130617,NKTR,0.00107239
20130617,NLSN,0.00028898
20130617,NOC,0.00023901
20130617,NOV,0.00014193
20130617,NRG,0.00037376
20130617,NSC,0.00026154
20130617,NTAP,0.00051813
20130617,NTRS,0.00051666
20130617,NU,0.00023716
20130617,NUE,0.00022220
20130617,NVDA,0.00069037
20130617,NWL,0.00037209
20130617,NWSA,0.00031964
20130617,NYT,0.00094922
20130617,NYX,0.00024064
20130617,O,0.00022576
20130617,ODP,0.00232829
20130617,OI,0.00035785
20130617,OKE,0.00022545
20130617,OMC,0.00015802
20130617,OMX,0.00089008
20130617,ORCL,0.00029176
20130617,ORLY,0.00026794
20130617,OXY,0.00010800
20130617,PAR,0.01223990
20130617,PAYX,0.00026424
20130617,PB,0.00020176
20130617,PBCT,0.00071865
20130617,PBI,0.00000000
20130617,PCAR,0.00018568
20130617,PCG,0.00022073
20130617,PCH,0.00047676
20130617,PCL,0.00042043
20130617,PCLN,0.00079917
20130617,PCP,0.00022833
20130617,PDCO,0.00025507
20130617,PEG,0.00030326
20130617,PEP,0.00012116
20130617,PETM,0.00029036
20130617,PFE,0.00034288
20130617,PFG,0.00025816
20130617,PG,0.00012664
20130617,PGR,0.00039960
20130617,PH,0.00010229
20130617,PHM,0.00046696
20130617,PIR,0.00040958
20130617,PKG,0.00020216
20130617,PKI,0.00029538
20130617,PLD,0.00025991
20130617,PLL,0.00014460
20130617,PM,0.00010814
20130617,PMCS,0.00163265
20130617,PMTC,0.00040201
20130617,PNC,0.00014024
20130617,PNR,0.00017000
20130617,PNW,0.00017414
20130617,POM,0.00049346
20130617,PPG,0.00006404
20130617,PPL,0.00034323
20130617,PRGO,0.00008365
20130617,PRU,0.00013851
20130617,PSA,0.00026091
20130617,PSX,0.00015561
20130617,PVH,0.00007981
20130617,PWER,0.00158353
20130617,PWR,0.00037615
20130617,PXD,0.00006564
20130617,Q,0.00068942
20130617,QCOM,0.00016110
20130617,QEP,0.00033767
20130617,QLGC,0.00102722
20130617,R,0.00032347
20130617,RAI,0.00020419
20130617,RCL,0.00029278
20130617,RDC,0.00029425
20130617,RE,0.00046189
20130617,REG,0.00058875
20130617,REGN,0.00124541
20130617,RF,0.00111421
20130617,RFMD,0.00186047
20130617,RHI,0.00029184
20130617,RHT,0.00021899
20130617,RIG,0.00000000
20130617,RJF,0.00023108
20130617,RL,0.00022705
20130617,RLGY,0.00019273
20130617,RLH,0.00163800
20130617,RMD,0.00020888
20130617,ROK,0.00011515
20130617,ROL,0.00040136
20130617,ROP,0.00008092
20130617,ROST,0.00015493
20130617,RRC,0.00012921
20130617,RRD,0.00074991
20130617,RSG,0.00029261
20130617,RTN,0.00014753
20130617,S,0.00138408
20130617,SAI,0.00073126
20130617,SANM,0.00071710
20130617,SAPE,0.00077071
20130617,SBAC,0.00013227
20130617,SBUX,0.00015143
20130617,SCG,0.00020151
20130617,SCHW,0.00049200
20130617,SEE,0.00041161
20130617,SHW,0.00005449
20130617,SIAL,0.00012236
20130617,SIG,0.00014713
20130617,SIVB,0.00039612
20130617,SJM,0.00009684
20130617,SLB,0.00013677
20130617,SLG,0.00021844
20130617,SNA,0.00021768
20130617,SNDK,0.00048984
20130617,SNI,0.00014827
20130617,SNPS,0.00027349
20130617,SNV,0.00366972
20130617,SO,0.00022449
20130617,SPG,0.00005935
20130617,SPLS,0.00060883
20130617,SRCL,0.00100562
20130617,SRE,0.00012394
20130617,SSP,0.00065168
20130617,STI,0.00031893
20130617,STJ,0.00021908
20130617,STR,0.00041675
20130617,STT,0.00014958
20130617,STX,0.00022720
20130617,STZ,0.00019104
20130617,SVU,0.00160643
20130617,SWK,0.00012496
20130617,SWKS,0.00045798
20130617,SWN,0.00026670
20130617,SWY,0.00041127
20130617,SYK,0.00014746
20130617,SYMC,0.00044793
20130617,SYY,0.00028823
20130617,T,0.00027968
20130617,TAP,0.00020002
20130617,TCX,0.01123596
20130617,TDC,0.00018036
20130617,TDG,0.00045963
20130617,TE,0.00057753
20130617,TEL,0.00021666
20130617,TER,0.00056673
20130617,TEX,0.00034147
20130617,TFX,0.00025687
20130617,TGT,0.00014313
20130617,THC,0.00021971
20130617,TIF,0.00013202
20130617,TJX,0.00020090
20130617,TKR,0.00034406
20130617,TLAB,0.00457666
20130617,TMK,0.00030581
20130617,TMO,0.00011687
20130617,TMUS,0.00044793
20130617,TRIP,0.00031085
20130617,TROW,0.00026842
20130617,TRV,0.00012011
20130617,TSCO,0.00008655
20130617,TSN,0.00000000
20130617,TSO,0.00017360
20130617,TSS,0.00042836
20130617,TTWO,0.00064164
20130617,TUP,0.00025003
20130617,TWC,0.00019741
20130617,TWX,0.00017258
