date,ticker,avgSpread30Days
20160823,ETN,0.00016906
20160823,COG,0.00040473
20160823,KSS,0.00025229
20160823,DYN,0.00069041
20160823,AKAM,0.00022938
20160823,GIS,0.00014506
20160823,TSCO,0.00021851
20160823,NTRS,0.00019679
20160823,ABMD,0.00022416
20160823,MSFT,0.00022473
20160823,SWKS,0.00019691
20160823,PYPL,0.00027979
20160823,ASH,0.00022791
20160823,MTB,0.00011753
20160823,HP,0.00020413
20160823,BLL,0.00016092
20160823,CVS,0.00012810
20160823,HBAN,0.00105944
20160823,MAS,0.00028248
20160823,CNX,0.00055952
20160823,BLK,0.00025795
20160823,FCPT,0.00048489
20160823,RHT,0.00015764
20160823,FLT,0.00023023
20160823,ZTS,0.00020360
20160823,MU,0.00070273
20160823,JNS,0.00067692
20160823,COP,0.00024078
20160823,EXC,0.00027794
20160823,RMD,0.00015201
20160823,NYT,0.00077760
20160823,MON,0.00025702
20160823,ROP,0.00014973
20160823,K,0.00013670
20160823,CZR,0.00141991
20160823,WU,0.00048732
20160823,AET,0.00018936
20160823,AMP,0.00012836
20160823,RCL,0.00017707
20160823,HOG,0.00023139
20160823,PCAR,0.00020357
20160823,ROL,0.00039807
20160823,EA,0.00016677
20160823,AIZ,0.00020253
20160823,MYL,0.00022580
20160823,F,0.00078107
20160823,BVSN,0.03543286
20160823,FB,0.00013315
20160823,DHR,0.00013152
20160823,REG,0.00014233
20160823,ACAS,0.00067039
20160823,ULTA,0.00021150
20160823,ROK,0.00013277
20160823,XL,0.00030956
20160823,FE,0.00029262
20160823,BMY,0.00017882
20160823,MLM,0.00017446
20160823,CERN,0.00017756
20160823,AEE,0.00019373
20160823,STI,0.00023503
20160823,RTN,0.00009786
20160823,APH,0.00017340
20160823,LUK,0.00054452
20160823,INCY,0.00024924
20160823,GRMN,0.00031008
20160823,LPX,0.00052462
20160823,ITW,0.00015270
20160823,CTB,0.00031822
20160823,WFC,0.00020718
20160823,TYC,0.00022439
20160823,UIS,0.00108585
