date,ticker,adv30Days
20161214,SSP,717396.26666667
20161214,RE,329969.83333333
20161214,AVP,6014163.16666667
20161214,MDP,350048.76666667
20161214,DDS,633770.03333333
20161214,ISRG,435383.73333333
20161214,TER,2427852.36666667
20161214,SJM,839062.73333333
20161214,GE,32953826.26666667
20161214,UHS,1533315.23333333
20161214,ARE,620845.43333333
20161214,DTE,1126571.00000000
20161214,FBHS,1290393.03333333
20161214,MTD,215854.63333333
20161214,CR,347294.36666667
20161214,NTAP,4249675.60000000
20161214,ALLE,805819.16666667
20161214,ULTA,999672.46666667
20161214,DRI,1944763.53333333
20161214,AMT,3546601.36666667
20161214,AMBC,370792.73333333
20161214,COTY,8747653.83333333
20161214,BIIB,2026902.86666667
20161214,AA,5386352.20000000
20161214,SNPS,914539.46666667
20161214,FMC,1195945.06666667
20161214,VAR,762172.86666667
20161214,GOOGL,2170330.26666667
20161214,TJX,3864828.93333333
20161214,CINF,678960.73333333
20161214,LM,2563481.03333333
20161214,MDR,3578243.16666667
20161214,KMI,14054807.33333333
20161214,PRGO,1828936.00000000
20161214,NSC,2061903.53333333
20161214,AES,5894562.33333333
20161214,HLT,10540067.93333333
20161214,NRG,6724546.23333333
20161214,RRD,1384036.10000000
20161214,REG,1127740.36666667
20161214,IRM,1687263.63333333
20161214,USB,8648680.13333333
20161214,FCPT,406039.03333333
20161214,EIX,1836799.36666667
20161214,HLS,2100900.60000000
20161214,VRSK,1064933.90000000
20161214,UAA,
20161214,AMG,626833.23333333
20161214,EFX,1077985.96666667
20161214,RDC,3639032.43333333
20161214,ITI,39013.23333333
20161214,SYY,4258545.60000000
20161214,OMC,1941413.96666667
20161214,MTG,5539627.56666667
20161214,CTXS,1103482.13333333
20161214,WLTW,923901.96666667
20161214,MCK,2746227.63333333
20161214,HIG,2524023.60000000
20161214,BSX,9262346.26666667
20161214,KLAC,1807300.90000000
20161214,XEC,1123384.40000000
20161214,MTW,2524841.76666667
20161214,KIM,4513448.76666667
20161214,PRU,3091433.20000000
20161214,TEL,1469843.13333333
20161214,DUK,3841209.63333333
20161214,NCR,903949.56666667
20161214,ADNT,1938369.40000000
20161214,ZION,3668256.66666667
20161214,ETFC,3158561.30000000
20161214,WMB,7149607.96666667
20161214,FOXA,12861408.50000000
20161214,MCHP,2560370.50000000
20161214,ESV,11780574.86666667
20161214,SVU,3615953.66666667
20161214,WFM,5911085.56666667
20161214,TKR,738462.63333333
20161214,CMS,2028884.96666667
20161214,WR,828155.03333333
20161214,IT,421058.03333333
20161214,VIAB,3707750.93333333
20161214,CCI,3593816.96666667
20161214,HII,600843.20000000
20161214,URI,2363983.76666667
20161214,ITG,235531.80000000
20161214,PLD,3356148.30000000
20161214,LMT,1767065.30000000
20161214,VTR,2660341.96666667
20161214,SNI,1337110.36666667
20161214,FOSL,1177456.93333333
20161214,DHR,3666908.66666667
20161214,ALL,2874366.36666667
20161214,MDLZ,9420098.06666667
20161214,AKS,25194312.10000000
20161214,NDAQ,970919.73333333
20161214,NWSA,3208800.63333333
20161214,MCO,1016393.83333333
20161214,PDCO,2388095.00000000
20161214,KMB,1969205.90000000
20161214,LNC,2177656.86666667
20161214,TXN,5766781.06666667
20161214,RSG,1392237.06666667
20161214,BIG,1076320.00000000
20161214,DHI,5323241.53333333
20161214,GPC,752259.23333333
20161214,CTAS,632212.06666667
20161214,NWL,4671044.90000000
20161214,IR,2370884.73333333
20161214,NE,13717590.93333333
20161214,LLL,680180.73333333
20161214,ABT,8551523.26666667
20161214,MHK,780508.56666667
20161214,CERN,4552341.46666667
20161214,PCH,325540.06666667
20161214,CPRT,657900.16666667
20161214,ORLY,849586.33333333
20161214,GFI,6949097.36666667
20161214,SIVB,589045.93333333
20161214,INTU,1478704.73333333
20161214,CBS,5088944.80000000
20161214,ARNC,6006696.40000000
20161214,PM,5960799.76666667
20161214,MSFT,28591310.86666667
20161214,ESRX,4968967.63333333
20161214,MGM,9390265.36666667
20161214,BK,6796889.16666667
20161214,AKAM,2093093.66666667
20161214,TRCO,832088.60000000
20161214,DD,3296538.86666667
20161214,ABC,3324168.93333333
20161214,FLT,1321861.13333333
20161214,CVG,819740.60000000
20161214,CCE,2433136.16666667
20161214,AMGN,4447594.66666667
20161214,DAL,9586737.53333333
20161214,SWK,1076162.60000000
20161214,KMX,2349012.90000000
20161214,INTC,20528652.80000000
20161214,FDX,1664884.56666667
20161214,SYK,1777771.76666667
20161214,FE,4783618.76666667
20161214,SPLS,8704204.36666667
20161214,WM,1975463.40000000
20161214,ROP,716326.10000000
20161214,XRAY,1759517.63333333
20161214,WRK,1719236.16666667
20161214,XL,2236808.30000000
20161214,MJN,2197675.73333333
20161214,ATVI,11383122.83333333
20161214,ZBH,2194456.20000000
20161214,BAC,152462627.26666668
20161214,SRCL,1172154.56666667
20161214,KODK,102550.53333333
20161214,INCY,1497353.10000000
20161214,FLS,1416286.50000000
20161214,UNM,2178622.73333333
20161214,CME,2134329.90000000
20161214,CIT,2085928.30000000
20161214,KO,15754307.60000000
20161214,INFO,3029720.20000000
20161214,AIG,7044378.20000000
20161214,NEM,8829723.73333333
20161214,BR,648110.56666667
20161214,SHW,958063.23333333
20161214,GME,3015997.96666667
20161214,BLK,770524.43333333
20161214,MDT,7776224.00000000
20161214,PPL,4437698.70000000
