date,ticker,volume
20150617,A,1519421.00000000
20150617,AA,14742966.00000000
20150617,AAL,9567441.00000000
20150617,AAP,688562.00000000
20150617,AAPL,32942811.00000000
20150617,ABBV,7377100.00000000
20150617,ABC,1597613.00000000
20150617,ABMD,488967.00000000
20150617,ABT,3724436.00000000
20150617,ACAS,876458.00000000
20150617,ACE,978720.00000000
20150617,ACN,1839895.00000000
20150617,ADBE,6464247.00000000
20150617,ADI,2190556.00000000
20150617,ADM,4589102.00000000
20150617,ADP,1134563.00000000
20150617,ADS,281042.00000000
20150617,ADSK,1244349.00000000
20150617,AEE,1068870.00000000
20150617,AEP,2032513.00000000
20150617,AES,5207832.00000000
20150617,AET,2797599.00000000
20150617,AFL,1713208.00000000
20150617,AGN,1891427.00000000
20150617,AIG,7207117.00000000
20150617,AIV,756782.00000000
20150617,AIZ,545975.00000000
20150617,AJG,751228.00000000
20150617,AKAM,919481.00000000
20150617,AKS,8417447.00000000
20150617,ALB,805033.00000000
20150617,ALGN,3297182.00000000
20150617,ALK,1232937.00000000
20150617,ALL,1511218.00000000
20150617,ALLE,352434.00000000
20150617,ALXN,1974916.00000000
20150617,AMAT,18479165.00000000
20150617,AMBC,142027.00000000
20150617,AMCC,2961319.00000000
20150617,AMD,27497874.00000000
20150617,AME,618323.00000000
20150617,AMG,274846.00000000
20150617,AMGN,3008596.00000000
20150617,AMP,950431.00000000
20150617,AMSG,328429.00000000
20150617,AMT,2347751.00000000
20150617,AMZN,2186149.00000000
20150617,AN,585513.00000000
20150617,ANET,878898.00000000
20150617,ANF,1711117.00000000
20150617,ANSS,207784.00000000
20150617,ANTM,1170005.00000000
20150617,AON,937644.00000000
20150617,AOS,326575.00000000
20150617,APA,3356357.00000000
20150617,APC,2008813.00000000
20150617,APD,755910.00000000
20150617,APH,673519.00000000
20150617,APOL,1378837.00000000
20150617,ARE,313562.00000000
20150617,ARG,684872.00000000
20150617,ASH,571315.00000000
20150617,ATI,682004.00000000
20150617,ATVI,6207678.00000000
20150617,AVB,700441.00000000
20150617,AVGO,2542890.00000000
20150617,AVP,4309395.00000000
20150617,AVY,567836.00000000
20150617,AWK,1254696.00000000
