date,ticker,adv30Days
20131007,WCG,461213.33333333
20131007,MXIM,2815461.96666667
20131007,FL,1873090.00000000
20131007,CMT,12293.33333333
20131007,PHM,9201190.00000000
20131007,SWY,5981203.33333333
20131007,PXD,1028036.66666667
20131007,IPG,3166920.00000000
20131007,VTR,1607456.66666667
20131007,CVX,5417896.66666667
20131007,AWK,950530.00000000
20131007,FLR,1302830.00000000
20131007,IT,594733.33333333
20131007,IVZ,2965720.00000000
20131007,SIVB,288957.80000000
20131007,ODP,8690250.00000000
20131007,NI,2157583.33333333
20131007,MTW,2034800.00000000
20131007,REGN,814262.50000000
20131007,LUV,5951376.66666667
20131007,F,37627003.33333334
20131007,KIM,3475180.00000000
20131007,CBG,2367096.66666667
20131007,CVS,5528696.66666667
20131007,SCHW,8780783.33333333
20131007,PCAR,1380076.50000000
20131007,CMS,2814366.66666667
20131007,ANSS,330588.83333333
20131007,BDX,630303.33333333
20131007,BGG,451560.00000000
20131007,FTI,1190613.33333333
20131007,KBH,5261583.33333333
20131007,STR,1337163.33333333
20131007,CSX,5489770.00000000
20131007,MAT,1986715.06666667
20131007,AYI,296436.66666667
20131007,UAL,5167186.66666667
20131007,INCY,1673971.93333333
20131007,TMK,363590.00000000
20131007,CHD,845016.66666667
20131007,LTD,1689480.00000000
20131007,TMO,1437116.66666667
20131007,MS,13317616.66666667
20131007,BCR,500813.33333333
20131007,ACN,3166616.66666667
20131007,ETR,1185973.33333333
20131007,ISRG,521273.10000000
20131007,VIAB,3166046.16666667
20131007,DGX,1333140.00000000
20131007,GPN,914343.33333333
20131007,MHK,716786.66666667
20131007,GFI,8457586.66666667
20131007,URBN,2622281.40000000
20131007,PSA,582113.33333333
20131007,DV,492100.00000000
20131007,WIN,4771876.50000000
20131007,HCBK,3527404.80000000
20131007,NLSN,1886183.33333333
20131007,A,2810543.33333333
20131007,UA,1332803.33333333
20131007,ENDP,1897787.46666667
20131007,PG,7458326.66666667
20131007,TYC,2421356.66666667
20131007,DFS,2807876.66666667
20131007,APH,477336.66666667
20131007,EQR,1809073.33333333
20131007,HCA,3395760.00000000
20131007,CLX,997110.00000000
20131007,VRSN,1295386.43333333
20131007,CTXS,1280032.46666667
20131007,ALL,3036056.66666667
20131007,DF,1562973.33333333
20131007,RFMD,4839641.56666667
20131007,ABMD,453128.16666667
20131007,COO,321826.66666667
20131007,PLL,525156.66666667
20131007,LUK,1321110.00000000
20131007,ALGN,604740.43333333
20131007,RF,14549756.66666667
20131007,PLD,2438950.00000000
20131007,ED,1742760.00000000
20131007,BVSN,29808.30000000
20131007,KEY,10636933.33333333
20131007,PCP,662203.33333333
20131007,WOR,371830.00000000
