date,ticker,volume
20040813,A,8295100.00000000
20040813,AA,2982900.00000000
20040813,AAP,608200.00000000
20040813,AAPL,5860503.00000000
20040813,ABC,5911400.00000000
20040813,ABMD,36506.00000000
20040813,ABT,1798100.00000000
20040813,ACAS,663031.00000000
20040813,ACE,934900.00000000
20040813,ACF,1769900.00000000
20040813,ACN,1989800.00000000
20040813,ACS,456900.00000000
20040813,ADBE,1465463.00000000
20040813,ADCT,11108222.00000000
20040813,ADI,14452300.00000000
20040813,ADM,2150000.00000000
20040813,ADP,1271300.00000000
20040813,ADPT,442118.00000000
20040813,ADS,365900.00000000
20040813,ADSK,1366987.00000000
20040813,AEE,625100.00000000
20040813,AEP,813000.00000000
20040813,AES,1542900.00000000
20040813,AET,2113400.00000000
20040813,AFL,972100.00000000
20040813,AGN,1158300.00000000
20040813,AHC,702400.00000000
20040813,AIG,4784600.00000000
20040813,AIH,1500.00000000
20040813,AIV,226800.00000000
20040813,AIZ,451300.00000000
20040813,AJG,242300.00000000
20040813,AKAM,1862084.00000000
20040813,AKS,361800.00000000
20040813,ALB,85000.00000000
20040813,ALGN,1216843.00000000
20040813,ALK,211600.00000000
20040813,ALL,3952300.00000000
20040813,ALXN,227894.00000000
20040813,AMAT,25815387.00000000
20040813,AMB,270500.00000000
20040813,AMCC,7586446.00000000
20040813,AMD,5922900.00000000
20040813,AME,178200.00000000
20040813,AMG,256900.00000000
20040813,AMGN,5056974.00000000
20040813,AMR,3243800.00000000
20040813,AMSG,133663.00000000
20040813,AMT,1149400.00000000
20040813,AMZN,4983883.00000000
20040813,AN,712500.00000000
20040813,ANDW,2407884.00000000
20040813,ANF,1723300.00000000
20040813,ANSS,82989.00000000
20040813,AOC,1196400.00000000
20040813,AOS,88300.00000000
20040813,APA,1908400.00000000
20040813,APC,1644500.00000000
20040813,APD,906500.00000000
20040813,APH,579400.00000000
20040813,APOL,4943069.00000000
20040813,ARE,34800.00000000
20040813,ARG,256900.00000000
20040813,ASH,510600.00000000
20040813,ASN,364600.00000000
20040813,ATH,963400.00000000
20040813,ATI,958200.00000000
20040813,ATVI,1891946.00000000
20040813,AVB,342900.00000000
20040813,AVP,3544200.00000000
20040813,AVY,256300.00000000
20040813,AVZ,77600.00000000
20040813,AW,1264400.00000000
20040813,AXP,3287100.00000000
20040813,AYE,360800.00000000
20040813,AYI,86000.00000000
20040813,AZO,837500.00000000
20040813,BA,2226700.00000000
20040813,BAC,3916000.00000000
20040813,BAX,1471300.00000000
20040813,BBBY,2085849.00000000
20040813,BBT,849600.00000000
20040813,BBY,2722200.00000000
20040813,BC,531300.00000000
20040813,BCC,1491300.00000000
20040813,BCR,359200.00000000
20040813,BDK,580100.00000000
20040813,BDX,684800.00000000
20040813,BEN,1120000.00000000
20040813,BGG,326200.00000000
20040813,BHI,1964500.00000000
20040813,BIIB,2401273.00000000
20040813,BK,2208500.00000000
20040813,BLI,336800.00000000
20040813,BLK,29000.00000000
20040813,BLL,218500.00000000
20040813,BLS,2895100.00000000
20040813,BMC,605000.00000000
20040813,BMS,235800.00000000
20040813,BMY,3840000.00000000
20040813,BNK,230100.00000000
20040813,BR,2073700.00000000
20040813,BRCM,11233756.00000000
20040813,BRL,573400.00000000
20040813,BSX,3689600.00000000
20040813,BTU,370400.00000000
20040813,BUTL,24454.00000000
20040813,BVSN,123219.00000000
20040813,BWA,258400.00000000
20040813,BXP,182500.00000000
20040813,C,7495000.00000000
20040813,CA,2855200.00000000
20040813,CAG,1560900.00000000
20040813,CAH,3531900.00000000
20040813,CAM,950400.00000000
20040813,CAP,1500.00000000
20040813,CARS,178620.00000000
20040813,CAT,2189800.00000000
20040813,CB,1041800.00000000
20040813,CBE,764900.00000000
20040813,CBG,140100.00000000
20040813,CCI,843300.00000000
20040813,CCL,2043200.00000000
20040813,CD,7712700.00000000
20040813,CDN,886100.00000000
20040813,CEG,414800.00000000
20040813,CELG,1145025.00000000
20040813,CEPH,1396713.00000000
20040813,CERN,342665.00000000
20040813,CEY,82600.00000000
20040813,CF,615100.00000000
20040813,CFS,14300.00000000
20040813,CHD,283900.00000000
20040813,CHK,2085800.00000000
20040813,CHP,71800.00000000
20040813,CHRW,393599.00000000
20040813,CHTR,2101841.00000000
20040813,CI,685900.00000000
20040813,CIEN,9818609.00000000
20040813,CIK,74300.00000000
20040813,CINF,273763.00000000
20040813,CIT,792700.00000000
20040813,CL,1150700.00000000
20040813,CLF,181700.00000000
20040813,CLX,676800.00000000
20040813,CMA,1093400.00000000
20040813,CMCSA,8615284.00000000
20040813,CME,319700.00000000
20040813,CMI,970600.00000000
20040813,CMS,445900.00000000
20040813,CMT,8000.00000000
20040813,CMVT,1712939.00000000
20040813,CNC,36600.00000000
20040813,CNO,17308300.00000000
20040813,CNP,1025000.00000000
20040813,CNX,339700.00000000
20040813,COF,1558400.00000000
20040813,COG,260400.00000000
20040813,COH,2572300.00000000
20040813,COL,379800.00000000
20040813,COO,236800.00000000
20040813,COP,2044900.00000000
20040813,COST,2728546.00000000
20040813,CPB,468300.00000000
20040813,CPN,2955300.00000000
20040813,CPRT,302844.00000000
20040813,CR,135400.00000000
20040813,CRM,624000.00000000
20040813,CSC,690000.00000000
20040813,CSCO,61048377.00000000
20040813,CSX,643300.00000000
20040813,CTAS,622975.00000000
20040813,CTB,292100.00000000
20040813,CTL,739200.00000000
20040813,CTSH,1045986.00000000
20040813,CTXS,992313.00000000
20040813,CVG,344600.00000000
20040813,CVH,606200.00000000
20040813,CVS,2266800.00000000
20040813,CVX,2468700.00000000
20040813,CZN,6550700.00000000
20040813,CZR,1077300.00000000
20040813,D,533600.00000000
20040813,DAL,3637300.00000000
20040813,DD,3748200.00000000
20040813,DDR,222600.00000000
20040813,DDS,632500.00000000
20040813,DE,1328800.00000000
20040813,DELL,41251059.00000000
