date,ticker,volume
20070427,A,2972500.00000000
20070427,AA,6541058.00000000
20070427,AAP,568000.00000000
20070427,AAPL,25035295.00000000
20070427,ABC,2181377.00000000
20070427,ABMD,97449.00000000
20070427,ABT,5386303.00000000
20070427,ACAS,850098.00000000
20070427,ACE,858300.00000000
20070427,ACF,1307325.00000000
20070427,ACN,1301400.00000000
20070427,ACS,1099952.00000000
20070427,ADBE,5435799.00000000
20070427,ADCT,1855679.00000000
20070427,ADI,3618636.00000000
20070427,ADM,3789009.00000000
20070427,ADP,2166800.00000000
20070427,ADPT,500864.00000000
20070427,ADS,825400.00000000
20070427,ADSK,2119359.00000000
20070427,AEE,2340800.00000000
20070427,AEP,2300100.00000000
20070427,AES,2092312.00000000
20070427,AET,2637443.00000000
20070427,AFL,1864800.00000000
20070427,AGN,750600.00000000
20070427,AIG,9969841.00000000
20070427,AIH,2200.00000000
20070427,AIV,751727.00000000
20070427,AIZ,522896.00000000
20070427,AJG,862700.00000000
20070427,AKAM,8674139.00000000
20070427,AKS,5106941.00000000
20070427,ALB,712200.00000000
20070427,ALGN,2147361.00000000
20070427,ALK,1468000.00000000
20070427,ALL,3362432.00000000
20070427,ALXN,550853.00000000
20070427,AMAT,18404178.00000000
20070427,AMB,551849.00000000
20070427,AMCC,5917088.00000000
20070427,AMD,23398150.00000000
20070427,AME,249300.00000000
20070427,AMG,369500.00000000
20070427,AMGN,14448678.00000000
20070427,AMP,919300.00000000
20070427,AMR,11811090.00000000
20070427,AMSG,159450.00000000
20070427,AMT,1485919.00000000
20070427,AMZN,50795877.00000000
20070427,AN,1766500.00000000
20070427,ANDW,1253327.00000000
20070427,ANF,1527000.00000000
20070427,ANSS,172079.00000000
20070427,AOC,1871599.00000000
20070427,AOS,271700.00000000
20070427,APA,5264900.00000000
20070427,APC,2767740.00000000
20070427,APD,1042565.00000000
20070427,APH,894600.00000000
20070427,APOL,1541200.00000000
20070427,APY,14000.00000000
20070427,ARE,177600.00000000
20070427,ARG,419500.00000000
20070427,ASH,418500.00000000
20070427,ASN,1199400.00000000
20070427,ATI,1582758.00000000
20070427,ATVI,3680734.00000000
20070427,AVB,1454600.00000000
20070427,AVP,1598700.00000000
20070427,AVY,514700.00000000
20070427,AVZ,511200.00000000
20070427,AW,8757294.00000000
20070427,AXP,5486866.00000000
20070427,AYE,1395200.00000000
20070427,AYI,430400.00000000
20070427,AZO,372200.00000000
20070427,BA,3526724.00000000
20070427,BAC,15118070.00000000
20070427,BAX,3975886.00000000
