date,ticker,adv30Days
20090821,XOM,22999143.33333333
20090821,MHS,3448613.33333333
20090821,BBBY,4045346.00000000
20090821,CVH,2037683.33333333
20090821,AFL,4611200.00000000
20090821,ADSK,5667237.76666667
20090821,AAP,1542113.33333333
20090821,KR,7943413.33333333
20090821,TDG,468313.33333333
20090821,WU,5733076.66666667
20090821,CIK,180816.66666667
20090821,MA,1764543.33333333
20090821,FMC,1777643.33333333
20090821,RHI,1611450.00000000
20090821,NOVL,2438338.16666667
20090821,RMD,560023.33333333
20090821,UNM,3504470.00000000
20090821,AMZN,7332934.56666667
20090821,VZ,14337640.00000000
20090821,KFT,8508203.33333333
20090821,TTWO,2362240.46666667
20090821,LOW,14326183.33333333
20090821,AMR,8625306.66666667
20090821,AOC,2840693.33333333
20090821,VIA,3353380.00000000
20090821,GME,5697643.33333333
20090821,DPS,1867526.66666667
20090821,COP,11457880.00000000
20090821,FL,2918203.33333333
20090821,EXPE,4624225.66666667
20090821,KMB,2317066.66666667
20090821,WFT,12736023.33333333
20090821,RSG,2562556.66666667
20090821,WPO,46393.33333333
20090821,S,45120443.33333334
20090821,HD,15210316.66666667
20090821,PDCO,1587997.43333333
20090821,SHW,1535306.66666667
20090821,WIN,3746310.00000000
20090821,SNPS,1221263.40000000
20090821,HSP,1016260.00000000
20090821,STR,1177443.33333333
20090821,BR,861590.00000000
20090821,A,3704986.66666667
20090821,PWR,2317806.66666667
20090821,FCX,17919423.33333333
20090821,PPG,1822023.33333333
20090821,DAL,10547810.00000000
20090821,TWX,8066060.00000000
20090821,SNV,4665863.33333333
20090821,ILMN,1529810.13333333
20090821,AYI,340270.00000000
20090821,CHD,594730.00000000
20090821,UNP,4070783.33333333
20090821,FTR,2871516.66666667
20090821,ESRX,2852454.56666667
20090821,IP,7999493.33333333
20090821,MCO,4494546.66666667
20090821,PWER,421513.46666667
20090821,PALM,9836852.06666667
20090821,KG,4726010.00000000
20090821,ABT,9497893.33333333
20090821,CCI,1596673.33333333
20090821,CAM,4017036.66666667
20090821,HAL,16086846.66666667
20090821,UNH,9986956.66666667
20090821,TDC,1424753.33333333
20090821,RCL,5036473.33333333
20090821,HLS,755563.33333333
20090821,AMCC,965413.96666667
20090821,MXIM,4863867.43333333
20090821,ITW,2992396.66666667
20090821,SSP,704553.33333333
20090821,,
20090821,DFS,8353083.33333333
20090821,DELL,30344467.03333334
20090821,CI,4846313.33333333
20090821,CINF,1427569.93333333
20090821,AIV,2644170.00000000
20090821,MAT,3070463.33333333
20090821,INTC,66919970.73333333
20090821,NOC,2579643.33333333
20090821,EQT,1118603.33333333
20090821,MWW,2229476.66666667
20090821,AKAM,9173361.23333333
20090821,ROK,1551730.00000000
20090821,CCL,4337160.00000000
20090821,GOLD,987326.36666667
20090821,RAI,1451536.66666667
20090821,F,91360983.33333333
20090821,SNS,194773.33333333
20090821,PCH,547010.00000000
20090821,V,5581010.00000000
20090821,WSH,1095243.33333333
20090821,LLL,988566.66666667
20090821,WYNN,4928135.93333333
20090821,VAR,1717483.33333333
20090821,WOR,840876.66666667
20090821,EL,1512036.66666667
20090821,BMY,12800513.33333333
20090821,CAR,3393016.66666667
20090821,CVS,9562516.66666667
20090821,TSN,5748373.33333333
20090821,ADM,5630330.00000000
20090821,DVA,868063.33333333
20090821,JOYG,3220623.00000000
20090821,GD,2434036.66666667
20090821,ATI,2995830.00000000
20090821,FAST,1679639.06666667
20090821,WY,2111296.66666667
20090821,FLR,2552950.00000000
20090821,LLTC,4763597.46666667
20090821,JBHT,2646966.73333333
20090821,CA,6195309.70000000
20090821,DLX,465290.00000000
20090821,INCY,2156870.26666667
20090821,ULTA,220423.86666667
20090821,MHK,1127593.33333333
20090821,TRV,4913280.00000000
20090821,R,916756.66666667
20090821,LO,1424460.00000000
20090821,BAC,312893066.66666669
20090821,ASH,1448563.33333333
20090821,GCI,9691713.33333333
20090821,STJ,4085510.00000000
20090821,COST,4050038.43333333
20090821,DRE,4194563.33333333
20090821,CBE,1451083.33333333
20090821,ED,1758283.33333333
20090821,GOOG,3188782.50000000
20090821,AMAT,21399805.76666667
20090821,RTN,2900813.33333333
20090821,LUK,1177900.00000000
20090821,JEF,1556466.66666667
20090821,ABMD,224639.70000000
20090821,MOT,21390316.66666667
20090821,WEC,680663.33333333
20090821,WDC,4558836.66666667
20090821,BLK,499846.66666667
20090821,WAG,6337440.00000000
20090821,EBIX,105561.80000000
20090821,CIT,141445466.66666666
20090821,PM,6734706.66666667
20090821,XL,6458456.66666667
20090821,FLS,1127206.66666667
20090821,PKI,1823653.33333333
20090821,JNPR,9510283.43333333
20090821,CLX,1412340.00000000
20090821,PVH,944833.33333333
20090821,AMP,2973850.00000000
20090821,BXP,2653673.33333333
20090821,T,25658793.33333333
20090821,HRL,517050.00000000
20090821,CELG,4280749.33333333
20090821,AN,3218683.33333333
20090821,VRTX,1463801.46666667
20090821,NBL,1732196.66666667
20090821,ZION,6977112.56666667
20090821,TXN,15574533.33333333
20090821,M,12100670.00000000
20090821,NI,3139853.33333333
20090821,SYK,2403483.33333333
20090821,LB,34546.66666667
20090821,ODP,8762123.33333333
20090821,AMGN,9770440.06666667
20090821,DLTR,1156347.76666667
20090821,ALL,4437753.33333333
20090821,SLE,6703353.33333333
20090821,NWSA,15117557.46666667
20090821,DHR,2156683.33333333
20090821,COF,10943083.33333333
20090821,ACAS,4217594.26666667
20090821,WHR,2083450.00000000
20090821,AAPL,16838076.93333333
20090821,PNR,569280.00000000
20090821,ALB,648726.66666667
20090821,PTC,25296.66666667
20090821,WR,751003.33333333
20090821,CRM,1920126.66666667
20090821,SWKS,4388683.33333333
20090821,ROL,150746.66666667
20090821,HPQ,15263086.66666667
20090821,GNW,15980333.33333333
20090821,ES,493093.33333333
20090821,RFMD,8276691.46666667
20090821,LEE,1158230.00000000
20090821,MWV,1840990.00000000
20090821,NEM,5309030.00000000
20090821,HSIC,860857.70000000
20090821,CMS,2549656.66666667
20090821,UIS,7243090.00000000
20090821,PBG,4448210.00000000
20090821,KLAC,4948585.90000000
20090821,VRSN,5537043.13333333
20090821,AWK,1612380.00000000
20090821,BGG,500250.00000000
20090821,IVZ,4057683.33333333
20090821,FLIR,2414617.86666667
20090821,UPS,3972956.66666667
20090821,HRB,2902616.66666667
20090821,MDP,491126.66666667
20090821,AES,6908240.00000000
20090821,MTD,247236.66666667
20090821,STI,11706500.00000000
20090821,DHI,8815146.66666667
20090821,HRS,1290846.66666667
