date,ticker,adv30Days
20020924,VAR,377703.33333333
20020924,PRGO,483260.10000000
20020924,HOT,1708726.66666667
20020924,SIAL,647225.33333333
20020924,SNS,64456.66666667
20020924,APC,1591366.66666667
20020924,SAPE,518072.90000000
20020924,CPB,1093883.33333333
20020924,AEE,818906.66666667
20020924,HRS,511300.00000000
20020924,WFC,4915273.33333333
20020924,ADBE,3396204.16666667
20020924,APA,1521783.33333333
20020924,MMM,2397686.66666667
20020924,BHI,2346313.33333333
20020924,GPS,4483783.33333333
20020924,MDP,216833.33333333
20020924,EIX,2244570.00000000
20020924,COH,929286.66666667
20020924,APH,175323.33333333
20020924,MXIM,8764387.90000000
20020924,MSI,2343.33333333
20020924,CF,889280.00000000
20020924,AXP,4318563.33333333
20020924,MCD,7735790.00000000
20020924,INCY,549919.06666667
20020924,AIF,13143.33333333
20020924,PG,3747440.00000000
20020924,VTR,192303.33333333
20020924,CHRW,306808.10000000
20020924,PCP,459793.33333333
20020924,PTV,830580.00000000
20020924,BBT,1002146.66666667
20020924,APOL,2279745.16666667
20020924,FON,4269630.00000000
20020924,PD,824960.00000000
20020924,VZ,6554363.33333333
20020924,AMSG,215532.36666667
20020924,PMTC,1332217.86666667
20020924,PHM,617226.66666667
20020924,WEC,469640.00000000
20020924,IPG,2456966.66666667
20020924,WFT,1423096.66666667
20020924,HLT,1440940.00000000
20020924,BDX,672593.33333333
20020924,CCL,2568193.33333333
20020924,ADCT,9752037.36666667
20020924,SYY,2459173.33333333
20020924,EQR,1043450.00000000
20020924,EEX,90503.33333333
20020924,NFB,915946.66666667
20020924,CDN,1196970.00000000
20020924,AYE,2027056.66666667
20020924,DD,3049570.00000000
20020924,OI,351176.66666667
20020924,CZN,1054806.66666667
20020924,AHC,614236.66666667
20020924,TMK,302833.33333333
20020924,FISV,1842244.73333333
20020924,PTC,5186.66666667
20020924,BGG,93860.00000000
20020924,EFX,537103.33333333
20020924,CHTR,4534872.13333333
20020924,ETR,948076.66666667
20020924,PXD,536626.66666667
20020924,MDR,303540.00000000
20020924,WOR,415226.66666667
20020924,AMD,5161240.00000000
20020924,SIVB,457885.13333333
20020924,CNTE,87270.86666667
20020924,CAH,2195850.00000000
20020924,RSG,490666.66666667
20020924,DUK,4840333.33333333
20020924,GTW,1201633.33333333
20020924,SHW,935703.33333333
20020924,BMM,50710.00000000
20020924,RJF,162406.66666667
20020924,KRI,453113.33333333
20020924,NAV,595833.33333333
20020924,ZION,728924.33333333
20020924,AOC,1779670.00000000
20020924,GPN,201736.66666667
20020924,AIZ,5843.33333333
20020924,FPL,1275116.66666667
20020924,FLR,722730.00000000
20020924,RKY,290863.33333333
20020924,DF,658286.66666667
20020924,WIN,514633.33333333
20020924,WEH,4516.66666667
20020924,V,1712083.33333333
20020924,DG,2362960.00000000
20020924,JCP,1933583.33333333
20020924,SNV,556286.66666667
20020924,STCO,17528.60000000
20020924,LLY,3133730.00000000
20020924,CIT,1176713.33333333
20020924,LU,50606596.66666666
20020924,PKG,265656.66666667
20020924,JNJ,6673636.66666667
20020924,R,344280.00000000
20020924,MAC,165726.66666667
20020924,DJ,440390.00000000
20020924,SZ,27223.33333333
20020924,GFI,2317340.00000000
20020924,NI,720326.66666667
20020924,PETM,1521619.40000000
20020924,URI,438663.33333333
20020924,MRK,5253663.33333333
20020924,AAPL,4706124.70000000
20020924,MTD,189140.00000000
20020924,SYK,636886.66666667
20020924,ETS,1125176.66666667
20020924,LNC,1119396.66666667
20020924,TWTR,244442.46666667
20020924,HOC,28706.66666667
20020924,NBL,297566.66666667
20020924,SSP,140160.00000000
20020924,NCR,708063.33333333
20020924,SBAC,337091.66666667
20020924,VRSN,4184049.90000000
20020924,KSS,2252836.66666667
20020924,REI,1404850.00000000
20020924,HCBK,188579.26666667
20020924,TFX,123883.33333333
20020924,HSP,536666.66666667
20020924,NWL,1478223.33333333
20020924,FCX,1287623.33333333
20020924,MAR,1807566.66666667
20020924,ADP,2277323.33333333
20020924,GS,4769413.33333333
20020924,T,15774126.66666667
20020924,CR,170136.66666667
20020924,KLAC,15062661.40000000
20020924,AMT,1071040.00000000
20020924,BCC,559596.66666667
20020924,NBR,1743386.66666667
20020924,AA,4488160.00000000
20020924,WWY,383133.33333333
20020924,PEP,6299946.66666667
20020924,EXPD,515937.13333333
20020924,BWA,276166.66666667
20020924,COO,295930.00000000
20020924,HBAN,913908.63333333
20020924,A,3263966.66666667
20020924,HD,12357666.66666667
20020924,HAL,2413126.66666667
20020924,PFG,1094636.66666667
20020924,EBIX,15978.06666667
20020924,MERQ,3641195.50000000
20020924,TER,2509953.33333333
20020924,FOSL,408712.10000000
20020924,BMS,266130.00000000
20020924,BK,2363990.00000000
20020924,ALK,225856.66666667
20020924,GR,640653.33333333
20020924,CARS,148867.93333333
20020924,ACF,2785603.33333333
20020924,PPG,862776.66666667
20020924,IDNX,592993.10000000
20020924,PFE,16048923.33333333
20020924,CSX,1424846.66666667
20020924,DVN,862576.66666667
20020924,BCR,273333.33333333
20020924,AJG,624466.66666667
20020924,GILD,3911259.53333333
20020924,ADPT,1257480.66666667
20020924,KSE,530260.00000000
20020924,GCI,1188073.33333333
20020924,BBY,5391183.33333333
