date,ticker,volume
20050323,A,2257800.00000000
20050323,AA,7111700.00000000
20050323,AAP,616800.00000000
20050323,AAPL,21820567.00000000
20050323,ABC,702200.00000000
20050323,ABMD,52313.00000000
20050323,ABT,4104900.00000000
20050323,ACAS,3700869.00000000
20050323,ACE,1650600.00000000
20050323,ACF,1614200.00000000
20050323,ACN,2869800.00000000
20050323,ACS,913000.00000000
20050323,ADBE,2628418.00000000
20050323,ADCT,9511667.00000000
20050323,ADI,2671400.00000000
20050323,ADM,4317900.00000000
20050323,ADP,2826600.00000000
20050323,ADPT,343675.00000000
20050323,ADS,506900.00000000
20050323,ADSK,2926869.00000000
20050323,AEE,749200.00000000
20050323,AEP,2609000.00000000
20050323,AES,7363100.00000000
20050323,AET,2853400.00000000
20050323,AFL,2275200.00000000
20050323,AGN,1155400.00000000
20050323,AHC,1974500.00000000
20050323,AIG,23077300.00000000
20050323,AIH,2600.00000000
20050323,AIV,954700.00000000
20050323,AIZ,897100.00000000
20050323,AJG,310200.00000000
20050323,AKAM,2284002.00000000
20050323,AKS,3553000.00000000
20050323,ALB,181600.00000000
20050323,ALGN,1294276.00000000
20050323,ALK,342400.00000000
20050323,ALL,2617300.00000000
20050323,ALXN,357184.00000000
20050323,AMAT,37090667.00000000
20050323,AMB,397500.00000000
20050323,AMCC,2654017.00000000
20050323,AMD,9593100.00000000
20050323,AME,252400.00000000
20050323,AMG,312700.00000000
20050323,AMGN,6461818.00000000
20050323,AMR,8706700.00000000
20050323,AMSG,109419.00000000
20050323,AMT,2291000.00000000
20050323,AMZN,6343954.00000000
20050323,AN,1313600.00000000
20050323,ANDW,2243798.00000000
20050323,ANF,717400.00000000
20050323,ANSS,101802.00000000
20050323,AOC,875000.00000000
20050323,AOS,117800.00000000
20050323,APA,3796000.00000000
20050323,APC,2645700.00000000
20050323,APD,1364900.00000000
20050323,APH,713500.00000000
20050323,APOL,1632435.00000000
20050323,ARE,115200.00000000
20050323,ARG,316300.00000000
20050323,ASH,874800.00000000
20050323,ASN,841100.00000000
20050323,ATI,2658500.00000000
20050323,ATVI,2750422.00000000
20050323,AVB,460100.00000000
20050323,AVP,2734200.00000000
20050323,AVY,563900.00000000
20050323,AVZ,116700.00000000
20050323,AW,1632100.00000000
20050323,AXP,10298900.00000000
20050323,AYE,1387100.00000000
20050323,AYI,149500.00000000
20050323,AZO,633700.00000000
20050323,BA,3041300.00000000
20050323,BAC,18942700.00000000
20050323,BAX,3074600.00000000
20050323,BBBY,3349984.00000000
20050323,BBT,2173500.00000000
20050323,BBY,4219500.00000000
20050323,BC,952800.00000000
20050323,BCR,768600.00000000
20050323,BDK,754300.00000000
20050323,BDX,921000.00000000
20050323,BEN,1270300.00000000
20050323,BGG,294800.00000000
20050323,BHI,3552300.00000000
20050323,BIIB,3637256.00000000
20050323,BK,2335600.00000000
20050323,BLI,345500.00000000
20050323,BLK,92400.00000000
20050323,BLL,463200.00000000
20050323,BLS,7234500.00000000
20050323,BMC,1145000.00000000
20050323,BMS,239600.00000000
20050323,BMY,8928900.00000000
20050323,BR,3771300.00000000
20050323,BRCM,6401599.00000000
20050323,BRL,524500.00000000
20050323,BSX,4861300.00000000
20050323,BTU,1058900.00000000
20050323,BUTL,17911.00000000
20050323,BVSN,172178.00000000
20050323,BWA,449500.00000000
20050323,BXP,465500.00000000
