date,ticker,volume
20140311,A,3421731.00000000
20140311,AA,32345673.00000000
20140311,AAL,11311219.00000000
20140311,AAP,1022210.00000000
20140311,AAPL,10028407.00000000
20140311,ABBV,3634594.00000000
20140311,ABC,1562662.00000000
20140311,ABMD,283664.00000000
20140311,ABT,5117602.00000000
20140311,ACAS,1697027.00000000
20140311,ACE,814413.00000000
20140311,ACN,1687344.00000000
20140311,ACT,2607220.00000000
20140311,ADBE,3344977.00000000
20140311,ADI,1465359.00000000
20140311,ADM,4258546.00000000
20140311,ADP,1366045.00000000
20140311,ADS,487074.00000000
20140311,ADSK,2126520.00000000
20140311,AEE,1317433.00000000
20140311,AEP,3522465.00000000
20140311,AES,5951736.00000000
20140311,AET,1694679.00000000
20140311,AFL,1509701.00000000
20140311,AGN,1693625.00000000
20140311,AIG,8519127.00000000
20140311,AIV,718488.00000000
20140311,AIZ,1002550.00000000
20140311,AJG,355235.00000000
20140311,AKAM,2873751.00000000
20140311,AKS,9772009.00000000
20140311,ALB,479517.00000000
20140311,ALGN,727516.00000000
20140311,ALK,533091.00000000
20140311,ALL,2361901.00000000
20140311,ALLE,874684.00000000
20140311,ALXN,1492933.00000000
20140311,AMAT,12202644.00000000
20140311,AMBC,2550001.00000000
20140311,AMCC,1661814.00000000
20140311,AMD,34992924.00000000
20140311,AME,515772.00000000
20140311,AMG,245118.00000000
20140311,AMGN,2655286.00000000
20140311,AMP,880020.00000000
20140311,AMSG,131560.00000000
20140311,AMT,1550008.00000000
20140311,AMZN,2248019.00000000
20140311,AN,614893.00000000
20140311,ANF,3040605.00000000
20140311,ANSS,317604.00000000
20140311,AON,1603442.00000000
20140311,AOS,412933.00000000
20140311,APA,2187734.00000000
20140311,APC,5934627.00000000
20140311,APD,1539545.00000000
20140311,APH,529466.00000000
20140311,APOL,887682.00000000
20140311,ARE,373347.00000000
20140311,ARG,556055.00000000
20140311,ASH,693668.00000000
20140311,ATI,1149514.00000000
20140311,ATVI,5311382.00000000
20140311,AVB,450868.00000000
20140311,AVGO,1619098.00000000
20140311,AVP,3240676.00000000
20140311,AVY,855429.00000000
20140311,AWK,884395.00000000
20140311,AXP,1946279.00000000
20140311,AYI,306524.00000000
20140311,AZO,267428.00000000
20140311,BA,4190977.00000000
20140311,BAC,90642730.00000000
20140311,BAX,3069603.00000000
20140311,BBBY,2692416.00000000
20140311,BBT,2702756.00000000
20140311,BBY,5579008.00000000
20140311,BC,513296.00000000
20140311,BCR,465696.00000000
20140311,BDX,909447.00000000
20140311,BEAM,1069478.00000000
20140311,BEN,3081469.00000000
20140311,BGG,393441.00000000
20140311,BH,5606.00000000
20140311,BHI,2825553.00000000
20140311,BIG,1992382.00000000
20140311,BIIB,1025667.00000000
20140311,BK,5377567.00000000
20140311,BLK,845760.00000000
20140311,BLL,1113843.00000000
20140311,BMS,777150.00000000
