date,ticker,volume
20100407,A,2338600.00000000
20100407,AA,31706200.00000000
20100407,AAP,1947000.00000000
20100407,AAPL,22995751.00000000
20100407,ABC,3151700.00000000
20100407,ABMD,293028.00000000
20100407,ABT,9873000.00000000
20100407,ACAS,6440797.00000000
20100407,ACE,2215700.00000000
20100407,ACF,1378100.00000000
20100407,ACN,5314700.00000000
20100407,ADBE,6721837.00000000
20100407,ADCT,1799815.00000000
20100407,ADI,3822800.00000000
20100407,ADM,6621300.00000000
20100407,ADP,2782969.00000000
20100407,ADPT,428308.00000000
20100407,ADS,1052900.00000000
20100407,ADSK,3479067.00000000
20100407,AEE,1399600.00000000
20100407,AEP,2924500.00000000
20100407,AES,7835600.00000000
20100407,AET,5034200.00000000
20100407,AFL,2728400.00000000
20100407,AGN,3188000.00000000
20100407,AIG,34528800.00000000
20100407,AIV,2256600.00000000
20100407,AIZ,1011900.00000000
20100407,AJG,455100.00000000
20100407,AKAM,3927358.00000000
20100407,AKS,11502500.00000000
20100407,ALB,540200.00000000
20100407,ALGN,1437165.00000000
20100407,ALK,487400.00000000
20100407,ALL,3948400.00000000
20100407,ALXN,375171.00000000
20100407,AMAT,20997289.00000000
20100407,AMB,14614100.00000000
20100407,AMCC,767519.00000000
20100407,AMD,29129800.00000000
20100407,AME,334900.00000000
20100407,AMG,480800.00000000
20100407,AMGN,4704696.00000000
20100407,AMP,3277600.00000000
20100407,AMR,11322300.00000000
20100407,AMSG,148939.00000000
20100407,AMT,6302600.00000000
20100407,AMZN,6128441.00000000
20100407,AN,3378300.00000000
20100407,ANF,3080000.00000000
20100407,ANSS,295472.00000000
20100407,AON,1074900.00000000
20100407,AOS,285000.00000000
20100407,APA,3953900.00000000
20100407,APC,3723800.00000000
20100407,APD,1512500.00000000
20100407,APH,1208200.00000000
20100407,APOL,3783192.00000000
20100407,ARE,481100.00000000
20100407,ARG,645500.00000000
20100407,ASH,1699800.00000000
20100407,ATI,1589700.00000000
20100407,ATVI,12326070.00000000
20100407,AVB,1325200.00000000
20100407,AVGO,151513.00000000
20100407,AVP,3630700.00000000
20100407,AVY,1604900.00000000
20100407,AWK,954700.00000000
20100407,AXP,9795000.00000000
20100407,AYE,2198200.00000000
20100407,AYI,444000.00000000
20100407,AZO,389100.00000000
20100407,BA,6717200.00000000
20100407,BAC,233522200.00000000
20100407,BAX,4295100.00000000
20100407,BBBY,5120229.00000000
20100407,BBT,5566400.00000000
20100407,BBY,8816300.00000000
20100407,BC,2426000.00000000
20100407,BCR,480200.00000000
20100407,BDX,1166100.00000000
20100407,BEN,1173000.00000000
20100407,BGG,1388700.00000000
20100407,BHI,5743400.00000000
20100407,BIG,3449400.00000000
20100407,BIIB,2121385.00000000
20100407,BK,5887200.00000000
20100407,BLK,1117600.00000000
20100407,BLL,270100.00000000
20100407,BMC,1948467.00000000
20100407,BMS,800400.00000000
20100407,BMY,10212100.00000000
20100407,BR,1141200.00000000
20100407,BRCM,7353543.00000000
20100407,BSX,20169700.00000000
20100407,BTU,8204500.00000000
20100407,BVSN,3179.00000000
20100407,BWA,1422800.00000000
20100407,BXP,1242000.00000000
20100407,C,621527900.00000000
20100407,CA,8638259.00000000
