date,ticker,adv30Days
20130417,AMT,2056753.33333333
20130417,XRAY,664131.16666667
20130417,WOR,530296.66666667
20130417,DLX,404586.66666667
20130417,LXK,887076.66666667
20130417,CPN,2552620.00000000
20130417,AIV,1112553.33333333
20130417,DRE,3028920.00000000
20130417,PRGO,528319.40000000
20130417,HSP,1511410.00000000
20130417,FHN,2577286.66666667
20130417,CMA,2051136.66666667
20130417,UTX,3157713.33333333
20130417,HP,1478173.33333333
20130417,CTL,5417530.00000000
20130417,TFX,326953.33333333
20130417,IDXX,305139.16666667
20130417,HRL,896596.66666667
20130417,V,2924103.33333333
20130417,PPG,1076760.00000000
20130417,APA,3321236.66666667
20130417,DNR,4444913.33333333
20130417,GFI,6413540.00000000
20130417,ACAS,2978620.86666667
20130417,ABBV,7141123.33333333
20130417,MOS,3102216.66666667
20130417,HON,3789486.66666667
20130417,STX,5135320.13333333
20130417,NBR,5129810.00000000
20130417,SWY,5169003.33333333
20130417,CAH,4381606.66666667
20130417,XYL,1066420.00000000
20130417,UNM,2766113.33333333
20130417,NCLH,450560.63333333
20130417,HUM,2877263.33333333
20130417,CIT,1077780.00000000
20130417,NWL,2747980.00000000
20130417,AMG,350216.66666667
20130417,MET,8965676.66666667
20130417,FIS,2649083.33333333
20130417,AIZ,849343.33333333
20130417,MSI,1314423.33333333
20130417,WHR,1080113.33333333
20130417,DOV,1162660.00000000
20130417,DLR,1212073.33333333
20130417,DHR,2507896.66666667
20130417,TJX,4698283.33333333
20130417,EOG,1723690.00000000
20130417,BMY,10036150.00000000
20130417,NEM,8405763.33333333
20130417,MAA,347960.00000000
20130417,CVH,1018676.66666667
20130417,ABT,7419300.00000000
20130417,KR,4364350.00000000
20130417,SNA,276363.33333333
20130417,COL,836400.00000000
20130417,KMX,1682423.33333333
20130417,PCLN,589867.13333333
20130417,PBCT,2948804.33333333
20130417,ESS,271066.66666667
20130417,XEL,3424546.66666667
20130417,KMI,3573110.00000000
20130417,KRFT,4506278.03333333
20130417,APC,3339080.00000000
20130417,EXC,5639066.66666667
20130417,CA,2765894.10000000
20130417,POM,2022433.33333333
20130417,NYT,1026453.33333333
20130417,AME,924740.00000000
20130417,ADI,2409384.30000000
20130417,RIG,2813186.66666667
20130417,KSU,848820.00000000
20130417,CPRT,980989.86666667
20130417,RJF,690166.66666667
20130417,PPL,3923810.00000000
20130417,BMS,793310.00000000
20130417,TIF,1715560.00000000
20130417,MAC,730470.00000000
20130417,MOLX,566806.93333333
20130417,WFT,8816513.33333333
20130417,ROP,391283.33333333
20130417,HSIC,337469.86666667
20130417,DO,1050433.33333333
20130417,AJG,773916.66666667
20130417,DISH,3519277.43333333
20130417,RHT,3090350.00000000
20130417,IACI,1084272.73333333
20130417,XL,2128396.66666667
20130417,RMD,1065710.00000000
20130417,MO,11016620.00000000
20130417,NCR,1288506.66666667
20130417,HPQ,25184350.00000000
20130417,ROL,166330.00000000
20130417,PFE,31290323.33333333
20130417,MHK,698456.66666667
20130417,DLPH,2099733.33333333
20130417,BC,822390.00000000
20130417,TSS,1330870.00000000
20130417,SO,3289586.66666667
20130417,DPS,1728073.33333333
20130417,WDC,2780420.20000000
20130417,PNW,541863.33333333
20130417,ALXN,1596404.36666667
20130417,RLH,64020.00000000
20130417,CNO,2249663.33333333
20130417,NE,4345166.66666667
20130417,NDAQ,1737671.26666667
20130417,ENDP,2199406.63333333
20130417,STT,3130440.00000000
20130417,PCL,771576.66666667
20130417,SPG,1351650.00000000
20130417,ADP,1916104.46666667
20130417,UDR,1566400.00000000
20130417,BLL,791980.00000000
20130417,LEE,127016.66666667
20130417,EW,1004786.66666667
20130417,IFF,308416.66666667
20130417,MRO,4620060.00000000
20130417,DIS,7591683.33333333
20130417,CHRW,1530616.60000000
20130417,AVB,874606.66666667
20130417,GE,34541893.33333334
20130417,THC,2107663.33333333
20130417,SPLS,10004658.86666667
20130417,BMC,1840573.23333333
20130417,MON,2605823.33333333
20130417,EXPD,2274451.13333333
20130417,HOT,2017493.33333333
20130417,MSFT,48210507.10000000
20130417,HST,6911703.33333333
20130417,BBY,15109013.33333333
20130417,GGP,4587286.66666667
20130417,UNP,1863890.00000000
20130417,DLTR,2423159.86666667
20130417,GOLD,775634.66666667
20130417,VC,505330.00000000
20130417,TGT,4104896.66666667
20130417,RL,559203.33333333
20130417,HSY,950090.00000000
20130417,ICE,595510.00000000
20130417,FFIV,2002961.83333333
20130417,KO,15207880.00000000
20130417,TXT,2834073.33333333
20130417,BBBY,2912457.26666667
20130417,SJM,540606.66666667
20130417,SIVB,234999.23333333
20130417,BR,676500.00000000
20130417,PNR,1389906.66666667
20130417,HSH,1049753.33333333
20130417,WPO,23916.66666667
20130417,DISCA,1566045.53333333
20130417,RLGY,1900020.00000000
20130417,HRB,4222046.66666667
20130417,CHTR,1373250.13333333
20130417,PNC,2567396.66666667
20130417,PEG,2279630.00000000
20130417,VRTX,1671300.06666667
20130417,ROK,1066230.00000000
20130417,BBT,4255396.66666667
20130417,VMC,528566.66666667
20130417,NEE,1911826.66666667
