date,ticker,adv30Days
20071113,MET,3216856.43333333
20071113,GIS,2295097.53333333
20071113,PCLN,1316284.53333333
20071113,ITW,2362725.13333333
20071113,NCR,2546364.06666667
20071113,DTE,1106659.80000000
20071113,GILD,7885591.43333333
20071113,RE,461620.10000000
20071113,GCI,1772867.13333333
20071113,COST,5164764.90000000
20071113,STT,4868469.16666667
20071113,CPB,1831468.06666667
20071113,MAS,3873792.33333333
20071113,SYK,1293361.60000000
20071113,GNW,4522577.66666667
20071113,SCG,704903.60000000
20071113,WYE,7963869.20000000
20071113,PCH,368927.36666667
20071113,PCG,2243760.36666667
20071113,SIVB,629446.76666667
20071113,FFIV,2538609.36666667
20071113,BGG,766045.00000000
20071113,AA,11807761.86666667
20071113,CSCO,57746479.40000000
20071113,PLD,2958427.50000000
20071113,CHD,349677.26666667
20071113,LIZ,2200370.86666667
20071113,ADM,6364438.60000000
20071113,MRK,11757458.66666667
20071113,AFL,2462987.63333333
20071113,TKR,606409.43333333
20071113,SWK,709321.30000000
20071113,MOT,19262848.33333333
20071113,COP,11219718.83333333
20071113,YUM,4346927.23333333
20071113,VRTX,3112872.73333333
20071113,HD,17690330.66666667
20071113,LUV,5423464.00000000
20071113,DISCA,2220884.63333333
20071113,TDC,1866025.73333333
20071113,DGX,1216496.03333333
20071113,NAVI,236780.16666667
20071113,GE,34266588.00000000
20071113,CF,2389465.66666667
20071113,NKE,3663124.73333333
20071113,FTI,1819056.00000000
20071113,HOLX,3075746.10000000
20071113,AMR,7643110.50000000
20071113,RAI,1431263.40000000
20071113,EQR,2052302.50000000
20071113,EMR,3124794.36666667
20071113,REG,572868.40000000
20071113,PCL,1220914.86666667
20071113,CCI,1910330.50000000
20071113,WFC,23462388.46666666
20071113,CVG,1501415.70000000
20071113,INFO,9461.70000000
20071113,ACAS,1940487.46666667
20071113,LLTC,5196969.80000000
20071113,PNR,890386.26666667
20071113,HMA,3780724.06666667
20071113,CSC,1068797.63333333
20071113,PIR,1758199.43333333
20071113,TLAB,10167907.33333333
20071113,M,5680473.73333333
20071113,LLY,7113984.43333333
20071113,LTD,4984643.76666667
20071113,KG,3982875.46666667
20071113,TFX,348245.00000000
20071113,TRV,3059591.73333333
20071113,AET,2619792.70000000
20071113,AXP,9175533.16666667
20071113,DE,2411808.90000000
20071113,MLM,809861.50000000
20071113,ECL,945635.20000000
20071113,BC,1489411.66666667
20071113,DF,2031762.93333333
20071113,AKS,2961294.06666667
20071113,SSP,1113600.50000000
20071113,AGN,1408756.73333333
20071113,ROP,580039.20000000
20071113,CMI,2007003.90000000
20071113,AEP,1957924.86666667
20071113,ALB,1032594.70000000
20071113,NTAP,9952425.00000000
20071113,MXM,1270.00000000
20071113,DLTR,1658652.43333333
20071113,WHR,1231390.60000000
20071113,SPG,1679367.70000000
20071113,CINF,957738.30000000
20071113,BBT,3464102.86666667
20071113,VFC,919131.66666667
20071113,CLF,1385934.00000000
20071113,TE,1759388.33333333
20071113,ITG,546561.16666667
20071113,NUE,4603839.90000000
20071113,COF,5917982.26666667
20071113,ABC,1239013.23333333
20071113,UDR,1239237.20000000
20071113,ULTA,
20071113,MO,9432731.30000000
20071113,ADI,2892065.66666667
20071113,EOG,2942116.30000000
20071113,BMY,11365372.00000000
20071113,BAX,2795655.06666667
20071113,KO,8206479.20000000
20071113,X,3624463.83333333
20071113,COG,882107.43333333
20071113,OMC,2899623.06666667
20071113,KIM,1818953.80000000
20071113,BIIB,5528008.56666667
20071113,WYNN,2533097.03333333
20071113,LVLT,52680909.20000000
20071113,AZO,728335.00000000
20071113,BCR,760177.76666667
20071113,ANSS,808697.66666667
20071113,GPN,580165.13333333
20071113,MGM,1361360.33333333
20071113,AMT,2978684.23333333
20071113,BAC,28875727.33333333
20071113,ESS,308254.66666667
20071113,IMS,9601.66666667
20071113,KSU,734433.53333333
20071113,MHP,3009153.30000000
20071113,RTN,2152507.46666667
20071113,AME,549824.66666667
20071113,SBAC,1580633.60000000
20071113,TWX,21851869.66666667
20071113,VAR,954743.76666667
20071113,SGP,12229640.90000000
20071113,ADPT,957584.83333333
20071113,WYN,1464991.93333333
20071113,SNS,218795.50000000
20071113,ORCL,36772770.33333334
20071113,BBY,6165865.66666667
20071113,UPS,3607741.16666667
20071113,CERN,618161.40000000
20071113,MSCS,281986.20000000
20071113,GD,1761613.20000000
20071113,XLNX,6263054.60000000
20071113,ASH,883230.53333333
20071113,SVU,2690008.43333333
20071113,NTRS,1903759.20000000
20071113,AOC,1805374.86666667
20071113,COO,761154.33333333
20071113,CTAS,1273201.66666667
20071113,SNA,557854.00000000
20071113,ARG,568535.63333333
20071113,SWY,4248388.56666667
20071113,PMCS,7300494.16666667
20071113,LEE,504991.20000000
20071113,PWER,449139.33333333
20071113,UAUA,2498434.36666667
20071113,LNX,59273.33333333
20071113,TGT,8538637.00000000
20071113,PCS,3631236.80000000
20071113,PLI,49496.66666667
20071113,IPG,5349549.23333333
20071113,SCHW,6985073.23333333
20071113,ROL,148773.66666667
20071113,NX,471810.40000000
20071113,VC,2127711.60000000
20071113,ITI,228980.50000000
20071113,CME,652802.03333333
20071113,NVT,3618330.46666667
20071113,GPS,7383669.00000000
20071113,MWV,1516640.40000000
20071113,PRSP,318932.16666667
20071113,GLW,15231376.43333333
20071113,LKQX,685395.13333333
20071113,AES,4173931.63333333
20071113,APH,1029700.90000000
20071113,BBBY,2878655.43333333
20071113,RHT,1977960.96666667
20071113,FO,717354.76666667
20071113,TMK,510630.13333333
20071113,ATVI,5426714.83333333
20071113,MAT,4821412.36666667
20071113,F,47552656.66666666
20071113,FLT,16482.50000000
20071113,COH,8380329.40000000
20071113,C,83322022.33333333
