date,ticker,adv30Days
20020509,KMX,942520.00000000
20020509,ROP,138220.00000000
20020509,MGG,877533.33333333
20020509,RF,
20020509,SNDK,1685800.43333333
20020509,LDG,178400.00000000
20020509,GS,3610920.00000000
20020509,PETM,1062363.00000000
20020509,KMB,1354246.66666667
20020509,CHRW,367567.43333333
20020509,DNY,361890.00000000
20020509,MERQ,5182679.03333333
20020509,BRCM,13341683.60000000
20020509,DIS,6702713.33333333
20020509,MHK,654276.66666667
20020509,Z,1126400.00000000
20020509,EMC,20780526.66666667
20020509,PLD,877193.33333333
20020509,CEFT,4581550.30000000
20020509,PWER,521239.86666667
20020509,GWW,380640.00000000
20020509,NOW,18770.00000000
20020509,NOVL,1603754.50000000
20020509,ROH,911356.66666667
20020509,FPL,701690.00000000
20020509,AAP,278626.66666667
20020509,CHP,128153.33333333
20020509,BHI,2558510.00000000
20020509,IBM,11108940.00000000
20020509,TAP,4519630.00000000
20020509,RSG,429933.33333333
20020509,PNC,1148310.00000000
20020509,CME,4413.33333333
20020509,BMM,66206.66666667
20020509,KG,1808133.33333333
20020509,V,638963.33333333
20020509,IT,301913.33333333
20020509,EOP,1681893.33333333
20020509,PBG,1123043.33333333
20020509,MO,5470140.00000000
20020509,CEY,197700.00000000
20020509,CPRT,962286.13333333
20020509,MKC,275370.00000000
20020509,AXP,4926290.00000000
20020509,PWR,322993.33333333
20020509,FE,1282250.00000000
20020509,MRK,7688086.66666667
20020509,PNW,297283.33333333
20020509,DRE,456343.33333333
20020509,SLR,7802110.00000000
20020509,SCG,257073.33333333
20020509,LEG,364930.00000000
20020509,INHL,768443.26666667
20020509,DHI,1878510.00000000
20020509,RFMD,6527391.03333333
20020509,LRCX,2871934.93333333
20020509,IDNX,362141.00000000
20020509,BLL,435760.00000000
20020509,AMGN,11556901.26666667
20020509,PDG,1925470.00000000
20020509,PXD,701216.66666667
20020509,LB,51416.66666667
20020509,USAI,3979323.46666667
20020509,ADI,3141260.00000000
20020509,ACN,2108046.66666667
20020509,PCG,1047176.66666667
20020509,WDC,2332550.00000000
20020509,CSC,1222860.00000000
20020509,D,966610.00000000
20020509,NKE,1462656.66666667
20020509,LTR,419913.33333333
20020509,DNR,87303.33333333
20020509,PKI,1481160.00000000
20020509,PBCT,98303.40000000
20020509,FRT,231160.00000000
20020509,CVX,2463890.00000000
20020509,CVH,399013.33333333
20020509,DV,396953.33333333
20020509,UPS,1422100.00000000
20020509,CSX,1246553.33333333
20020509,CLX,685880.00000000
20020509,SV,1752090.00000000
20020509,AVGO,85732.23333333
