date,ticker,volume
20040802,A,1913600.00000000
20040802,AA,2921100.00000000
20040802,AAP,659100.00000000
20040802,AAPL,6559995.00000000
20040802,ABC,937600.00000000
20040802,ABMD,69026.00000000
20040802,ABT,1979600.00000000
20040802,ACAS,1165826.00000000
20040802,ACE,1196800.00000000
20040802,ACF,844500.00000000
20040802,ACN,2003100.00000000
20040802,ACS,1739100.00000000
20040802,ADBE,3353434.00000000
20040802,ADCT,4642657.00000000
20040802,ADI,4011700.00000000
20040802,ADM,3477500.00000000
20040802,ADP,1064700.00000000
20040802,ADPT,1029199.00000000
20040802,ADS,690800.00000000
20040802,ADSK,1439218.00000000
20040802,AEE,717600.00000000
20040802,AEP,1223700.00000000
20040802,AES,1728900.00000000
20040802,AET,2135800.00000000
20040802,AFL,1557200.00000000
20040802,AGN,870800.00000000
20040802,AHC,1018900.00000000
20040802,AIG,4182000.00000000
20040802,AIH,7900.00000000
20040802,AIV,603200.00000000
20040802,AIZ,225600.00000000
20040802,AJG,699000.00000000
20040802,AKAM,2647468.00000000
20040802,AKS,738500.00000000
20040802,ALB,241400.00000000
20040802,ALGN,630678.00000000
20040802,ALK,251500.00000000
20040802,ALL,2245500.00000000
20040802,ALXN,306120.00000000
20040802,AMAT,25509491.00000000
20040802,AMB,352900.00000000
20040802,AMCC,7655366.00000000
20040802,AMD,7476600.00000000
20040802,AME,207800.00000000
20040802,AMG,306700.00000000
20040802,AMGN,8422865.00000000
20040802,AMR,4079300.00000000
20040802,AMSG,132193.00000000
20040802,AMT,2796200.00000000
20040802,AMZN,6018590.00000000
20040802,AN,1438600.00000000
20040802,ANDW,3636095.00000000
20040802,ANF,1478300.00000000
20040802,ANSS,117853.00000000
20040802,AOC,946800.00000000
20040802,AOS,43100.00000000
20040802,APA,1754400.00000000
20040802,APC,1233100.00000000
20040802,APD,1259700.00000000
20040802,APH,502800.00000000
20040802,APOL,18424588.00000000
20040802,ARE,177100.00000000
20040802,ARG,872200.00000000
20040802,ASH,449700.00000000
20040802,ASN,408800.00000000
20040802,ATH,1366000.00000000
20040802,ATI,1984600.00000000
20040802,ATVI,1732458.00000000
20040802,AVB,312000.00000000
20040802,AVP,1618800.00000000
20040802,AVY,205100.00000000
20040802,AVZ,53300.00000000
20040802,AW,2325100.00000000
20040802,AXP,3148700.00000000
20040802,AYE,593500.00000000
20040802,AYI,243200.00000000
20040802,AZO,719700.00000000
20040802,BA,2417200.00000000
20040802,BAC,3793400.00000000
20040802,BAX,2020700.00000000
20040802,BBBY,2957075.00000000
20040802,BBT,2181800.00000000
20040802,BBY,3489000.00000000
20040802,BC,608100.00000000
20040802,BCC,2714200.00000000
20040802,BCR,612500.00000000
20040802,BDK,1497000.00000000
20040802,BDX,1121800.00000000
20040802,BEN,452100.00000000
20040802,BGG,188400.00000000
20040802,BHI,2787800.00000000
20040802,BIIB,4496486.00000000
20040802,BK,2302300.00000000
20040802,BLI,767900.00000000
20040802,BLK,50500.00000000
20040802,BLL,549800.00000000
20040802,BLS,3924600.00000000
20040802,BMC,1258300.00000000
20040802,BMS,203900.00000000
20040802,BMY,5938400.00000000
20040802,BNK,577700.00000000
20040802,BR,2416400.00000000
20040802,BRCM,8157302.00000000
20040802,BRL,1145600.00000000
20040802,BSX,5242700.00000000
20040802,BTU,410100.00000000
20040802,BUTL,57910.00000000
20040802,BVSN,117825.00000000
20040802,BWA,933500.00000000
20040802,BXP,741000.00000000
20040802,C,15867800.00000000
20040802,CA,2234900.00000000
20040802,CAG,1188600.00000000
20040802,CAH,4927600.00000000
20040802,CAM,625700.00000000
20040802,CAP,500.00000000
20040802,CARS,468247.00000000
20040802,CAT,2094900.00000000
20040802,CB,1374300.00000000
20040802,CBE,378500.00000000
20040802,CBG,67700.00000000
20040802,CCI,2451200.00000000
20040802,CCL,1024200.00000000
20040802,CD,5394300.00000000
20040802,CDN,3431000.00000000
20040802,CEG,589300.00000000
20040802,CELG,1122728.00000000
20040802,CEPH,1292092.00000000
20040802,CERN,485230.00000000
20040802,CEY,289400.00000000
20040802,CF,523900.00000000
20040802,CFS,59300.00000000
20040802,CHD,218500.00000000
20040802,CHK,2079800.00000000
20040802,CHP,97500.00000000
20040802,CHRW,773630.00000000
20040802,CHTR,5044678.00000000
20040802,CI,797600.00000000
20040802,CIEN,11232589.00000000
20040802,CIK,96700.00000000
20040802,CINF,501435.00000000
20040802,CIT,892500.00000000
20040802,CL,1369800.00000000
20040802,CLF,521400.00000000
20040802,CLX,663800.00000000
20040802,CMA,1025500.00000000
20040802,CMCSA,14114738.00000000
20040802,CME,285500.00000000
20040802,CMI,570000.00000000
20040802,CMS,668900.00000000
20040802,CMT,16600.00000000
20040802,CMVT,1680641.00000000
20040802,CNC,111100.00000000
20040802,CNO,735900.00000000
20040802,CNP,1445500.00000000
20040802,CNX,1099500.00000000
20040802,COF,1124500.00000000
20040802,COG,283300.00000000
20040802,COH,1928000.00000000
20040802,COL,535000.00000000
