date,ticker,adv30Days
20120719,TMK,684293.33333333
20120719,TAP,928926.66666667
20120719,IPG,6229563.33333333
20120719,RJF,560900.00000000
20120719,BCR,574190.00000000
20120719,ETR,912680.00000000
20120719,RTN,1857696.66666667
20120719,TCX,220546.66666667
20120719,MTD,223340.00000000
20120719,HOT,2607973.33333333
20120719,CDNS,3262856.66666667
20120719,BSX,11421916.66666667
20120719,ABT,7458593.33333333
20120719,PLL,1118723.33333333
20120719,AMGN,5069434.06666667
20120719,LNC,3288210.00000000
20120719,CNX,3525833.33333333
20120719,RIG,3171976.66666667
20120719,WAT,807080.00000000
20120719,SLG,607410.00000000
20120719,WLBC,4222.10000000
20120719,LO,820436.66666667
20120719,FII,877670.00000000
20120719,VRTX,2750388.33333333
20120719,AFL,2673720.00000000
20120719,NRG,3360293.33333333
20120719,GPC,1160560.00000000
20120719,WYNN,2390184.60000000
20120719,KSS,3664713.33333333
20120719,PCLN,929179.76666667
20120719,FE,2066356.66666667
20120719,WDC,4185893.13333333
20120719,TSCO,1128507.36666667
20120719,DAN,2406533.33333333
20120719,HCBK,4165257.53333333
20120719,JBHT,1148421.10000000
20120719,CMS,1971336.66666667
20120719,PPL,4182190.00000000
20120719,PWER,1026591.03333333
20120719,,
20120719,BAX,3404536.66666667
20120719,MDP,332243.33333333
20120719,KLAC,2384860.43333333
20120719,DVA,797336.66666667
20120719,CMVT,3766547.86666667
20120719,COG,4814146.66666667
20120719,SIAL,632465.13333333
20120719,FBHS,1375466.66666667
20120719,MTG,3460230.00000000
20120719,MHK,427983.33333333
20120719,WLP,4342566.66666667
20120719,EMC,20148746.66666667
20120719,RSG,2634070.00000000
20120719,BEAM,695386.66666667
20120719,BDX,973416.66666667
20120719,CSCO,36092809.00000000
20120719,TRIP,1602437.06666667
20120719,L,1088016.66666667
20120719,AEE,1516743.33333333
20120719,CAH,2205880.00000000
20120719,DRI,1938383.33333333
20120719,IP,4277546.66666667
20120719,ROP,436420.00000000
20120719,DDR,2328916.66666667
20120719,GRMN,1353794.26666667
20120719,GFI,3404620.00000000
20120719,IFF,465116.66666667
20120719,TIE,1556993.33333333
20120719,UHS,1078453.33333333
20120719,CELG,4283612.33333333
20120719,FTI,2267833.33333333
20120719,IRM,1779516.66666667
20120719,RF,18078670.00000000
20120719,URI,4079330.00000000
20120719,MTB,506920.00000000
20120719,APC,5750746.66666667
20120719,XRAY,873957.56666667
20120719,ACAS,2267920.26666667
20120719,ASH,791036.66666667
20120719,PRU,3168466.66666667
20120719,DHR,2940130.00000000
20120719,BA,4066030.00000000
20120719,WY,4668020.00000000
20120719,HPQ,17127386.66666667
20120719,LH,876156.66666667
20120719,NEE,1470916.66666667
20120719,WMB,7232046.66666667
20120719,APH,934850.00000000
20120719,PIR,1844663.33333333
20120719,SIG,582730.00000000
20120719,FITB,9714476.63333333
20120719,FOSL,1371890.53333333
20120719,T,29062613.33333333
20120719,BTU,8673363.33333333
