date,ticker,adv30Days
20040503,PHM,1480706.66666667
20040503,RDC,2213756.66666667
20040503,WM,3813533.33333333
20040503,XRX,5106003.33333333
20040503,AKAM,3472271.16666667
20040503,NXL,698630.00000000
20040503,LKQX,73856.46666667
20040503,AN,863673.33333333
20040503,MS,25306.66666667
20040503,ANDW,3614437.43333333
20040503,OKE,573050.00000000
20040503,ACE,1290290.00000000
20040503,LIZ,657446.66666667
20040503,PFE,18110570.00000000
20040503,TWTR,251785.33333333
20040503,DHR,880176.66666667
20040503,ABMD,166752.96666667
20040503,MUR,490883.33333333
20040503,CMVT,2718354.63333333
20040503,WAG,3377836.66666667
20040503,TER,3712313.33333333
20040503,LEN,1713263.33333333
20040503,BBBY,3524272.70000000
20040503,KEYS,41444.30000000
20040503,ODP,1868540.00000000
20040503,LB,71693.33333333
20040503,PH,962306.66666667
20040503,ANSS,60727.06666667
20040503,MNS,167736.66666667
20040503,INTC,67078846.66666666
20040503,HPC,659150.00000000
20040503,KFT,1509716.66666667
20040503,DYN,3424070.00000000
20040503,ROH,830600.00000000
20040503,VMC,350466.66666667
20040503,ROL,86986.66666667
20040503,FRT,398490.00000000
20040503,UNP,1837840.00000000
20040503,CARS,350210.83333333
20040503,IDNX,3200614.00000000
20040503,NU,465860.00000000
20040503,AVZ,107433.33333333
20040503,SPG,1406290.00000000
20040503,FCX,4178996.66666667
20040503,PG,3061053.33333333
20040503,MOT,19602913.33333333
20040503,STT,1598163.33333333
20040503,CCI,1528336.66666667
20040503,ACN,2953346.66666667
20040503,RHAT,6886173.00000000
20040503,HRL,203336.66666667
20040503,FPL,885236.66666667
20040503,BLL,296486.66666667
20040503,TPR,11150.00000000
20040503,PETM,1140358.43333333
20040503,ROK,1050503.33333333
20040503,IBM,5303623.33333333
20040503,EL,793463.33333333
20040503,GM,5129363.33333333
20040503,ILMN,244241.03333333
20040503,RHI,1173303.33333333
20040503,ASN,730403.33333333
20040503,FTI,415650.00000000
20040503,FISV,2544883.06666667
20040503,HPQ,11284333.33333333
