date,ticker,volume
20050407,A,2915000.00000000
20050407,AA,11125500.00000000
20050407,AAP,334800.00000000
20050407,AAPL,18284272.00000000
20050407,ABC,1667100.00000000
20050407,ABMD,52429.00000000
20050407,ABT,4361500.00000000
20050407,ACAS,587576.00000000
20050407,ACE,1239100.00000000
20050407,ACF,1125700.00000000
20050407,ACN,3084200.00000000
20050407,ACS,1143900.00000000
20050407,ADBE,2207069.00000000
20050407,ADCT,5722187.00000000
20050407,ADI,2380600.00000000
20050407,ADM,5553200.00000000
20050407,ADP,1225300.00000000
20050407,ADPT,1017438.00000000
20050407,ADS,565000.00000000
20050407,ADSK,4150812.00000000
20050407,AEE,534600.00000000
20050407,AEP,1440300.00000000
20050407,AES,2057600.00000000
20050407,AET,2243200.00000000
20050407,AFL,1219900.00000000
20050407,AGN,580200.00000000
20050407,AHC,1995800.00000000
20050407,AIG,14725400.00000000
20050407,AIH,0.00000000
20050407,AIV,569700.00000000
20050407,AIZ,436100.00000000
20050407,AJG,532700.00000000
20050407,AKAM,989654.00000000
20050407,AKS,1703000.00000000
20050407,ALB,92200.00000000
20050407,ALGN,969876.00000000
20050407,ALK,1065800.00000000
20050407,ALL,1607500.00000000
20050407,ALXN,505989.00000000
20050407,AMAT,18715948.00000000
20050407,AMB,278000.00000000
20050407,AMCC,2083868.00000000
20050407,AMD,7963000.00000000
20050407,AME,246200.00000000
20050407,AMG,463000.00000000
20050407,AMGN,6027610.00000000
20050407,AMR,7709200.00000000
20050407,AMSG,265001.00000000
20050407,AMT,1489900.00000000
20050407,AMZN,3832731.00000000
20050407,AN,657400.00000000
20050407,ANDW,1576609.00000000
20050407,ANF,1548700.00000000
20050407,ANSS,124537.00000000
20050407,AOC,1041300.00000000
20050407,AOS,127200.00000000
20050407,APA,2811800.00000000
20050407,APC,2428100.00000000
20050407,APD,877300.00000000
20050407,APH,482900.00000000
20050407,APOL,895812.00000000
20050407,ARE,106800.00000000
20050407,ARG,353100.00000000
20050407,ASH,969100.00000000
20050407,ASN,749000.00000000
20050407,ATI,1533700.00000000
20050407,ATVI,1993078.00000000
20050407,AVB,438300.00000000
20050407,AVP,1286300.00000000
20050407,AVY,321300.00000000
20050407,AVZ,180100.00000000
20050407,AW,1271500.00000000
20050407,AXP,2891400.00000000
20050407,AYE,1634000.00000000
20050407,AYI,269700.00000000
20050407,AZO,913200.00000000
20050407,BA,3502300.00000000
20050407,BAC,8551700.00000000
20050407,BAX,1363300.00000000
20050407,BBBY,14241388.00000000
20050407,BBT,1214200.00000000
20050407,BBY,3830100.00000000
20050407,BC,1057800.00000000
20050407,BCR,702900.00000000
20050407,BDK,533400.00000000
20050407,BDX,669200.00000000
20050407,BEN,587600.00000000
20050407,BGG,343700.00000000
20050407,BHI,4288400.00000000
20050407,BIIB,7003615.00000000
20050407,BK,1585400.00000000
20050407,BLI,1257200.00000000
20050407,BLK,57500.00000000
20050407,BLL,412800.00000000
20050407,BLS,7299400.00000000
20050407,BMC,1863300.00000000
20050407,BMS,303900.00000000
20050407,BMY,4111200.00000000
20050407,BR,2818200.00000000
20050407,BRCM,7840336.00000000
20050407,BRL,612000.00000000
20050407,BSX,2613400.00000000
20050407,BTU,1675200.00000000
20050407,BUTL,26981.00000000
20050407,BVSN,55648.00000000
20050407,BWA,187800.00000000
20050407,BXP,281000.00000000
20050407,C,12897400.00000000
20050407,CA,1667000.00000000
20050407,CAG,1114300.00000000
20050407,CAH,1303000.00000000
20050407,CAM,1398100.00000000
20050407,CAP,5800.00000000
20050407,CARS,127012.00000000
20050407,CAT,1756400.00000000
20050407,CB,1363900.00000000
20050407,CBE,270000.00000000
20050407,CBG,107400.00000000
20050407,CCI,801900.00000000
20050407,CCL,2988400.00000000
20050407,CD,3409200.00000000
20050407,CDN,699800.00000000
20050407,CE,148700.00000000
20050407,CEG,539400.00000000
20050407,CELG,8103197.00000000
20050407,CEPH,683131.00000000
20050407,CERN,786534.00000000
20050407,CEY,179900.00000000
20050407,CFS,20100.00000000
20050407,CHD,271400.00000000
