date,ticker,adv30Days
20180726,BEN,3222988.13333333
20180726,RHT,2835955.30000000
20180726,CMT,46328.10000000
20180726,UNM,1583632.80000000
20180726,KMX,2053777.56666667
20180726,MLM,524388.10000000
20180726,XL,1358506.70000000
20180726,DISCA,4397178.23333333
20180726,VRTX,1742149.13333333
20180726,EQR,1969726.60000000
20180726,K,2303716.30000000
20180726,FLIR,1098292.03333333
20180726,AOS,1688616.40000000
20180726,TTWO,1639657.13333333
20180726,ABBV,6912146.80000000
20180726,AWK,784505.20000000
20180726,GGP,12642145.56666667
20180726,ISRG,819610.40000000
20180726,SNPS,918473.13333333
20180726,CMS,2649270.63333333
20180726,DGX,971720.23333333
20180726,RE,273129.23333333
20180726,NI,2660591.10000000
20180726,RIG,12431948.06666667
20180726,C,17870829.73333333
20180726,JPM,14960976.66666667
20180726,KSU,923162.60000000
20180726,FL,2518796.23333333
20180726,EXPE,1286227.80000000
20180726,LEE,471033.70000000
20180726,CTAS,514508.06666667
20180726,AIV,898139.03333333
20180726,ADSK,1742770.40000000
20180726,ARE,665270.30000000
20180726,CR,327753.90000000
20180726,ABC,1285555.40000000
20180726,ZBH,944513.53333333
20180726,PGR,3808283.70000000
20180726,R,559884.53333333
20180726,XEC,1586610.00000000
20180726,KEYS,825607.56666667
20180726,FAST,3839783.66666667
20180726,SPG,1487459.66666667
20180726,FRT,433434.10000000
20180726,BR,1703094.00000000
20180726,GWW,785131.80000000
20180726,IBM,4702849.96666667
20180726,RTN,1924955.60000000
20180726,AET,1900736.33333333
20180726,AABA,11279819.93333333
20180726,MTG,3573631.83333333
20180726,BWA,1980699.10000000
20180726,CARS,996679.10000000
20180726,CHK,30624430.33333333
20180726,GE,74083777.59999999
20180726,TSS,1301705.23333333
20180726,BGG,259732.86666667
20180726,LRCX,2847149.23333333
20180726,INTU,1274679.60000000
20180726,KEY,9642811.93333333
20180726,FLT,1627132.66666667
20180726,DUK,3611030.40000000
20180726,VRSN,791173.73333333
20180726,CNC,1567950.33333333
20180726,PG,8395877.23333333
20180726,EIX,1981729.13333333
20180726,KR,11122100.23333333
20180726,IRM,1770363.86666667
20180726,MTB,1213508.53333333
20180726,HAS,1680012.40000000
20180726,GNW,3087528.83333333
20180726,BAC,66670223.16666666
20180726,DTE,1322421.80000000
20180726,CSCO,22890205.30000000
20180726,VRSK,677988.83333333
20180726,GILD,6734305.36666667
20180726,T,52098474.13333333
20180726,COST,1893921.13333333
20180726,ANF,1925725.46666667
20180726,ROK,1293796.43333333
20180726,AON,863236.46666667
20180726,NAVI,2947485.33333333
20180726,CL,4107229.63333333
20180726,EXC,5952425.00000000
20180726,EW,1172926.83333333
20180726,DNB,291427.60000000
20180726,GOLD,441316.53333333
20180726,SWN,17457535.60000000
20180726,LDOS,1122788.66666667
20180726,ESS,421704.70000000
20180726,CNO,946496.76666667
20180726,NCR,826329.66666667
20180726,CSX,5881880.66666667
20180726,MGM,8875962.23333333
20180726,WBA,10208418.70000000
20180726,FFIV,696787.56666667
20180726,NTRS,1068483.90000000
20180726,TSCO,1499023.43333333
20180726,CFG,4889107.83333333
20180726,MMC,2081237.26666667
20180726,CMI,1322037.53333333
20180726,NFX,2680315.30000000
20180726,DAL,7105210.30000000
20180726,SRCL,813876.26666667
20180726,CAT,4512459.70000000
20180726,SNV,1355536.70000000
20180726,ICE,1961815.93333333
20180726,BA,3560973.70000000
20180726,MU,41422742.50000000
20180726,ITW,1829513.76666667
20180726,HES,3660279.10000000
20180726,ALGN,853485.20000000
20180726,WOR,338394.40000000
20180726,ARNC,3945789.03333333
20180726,CHRW,1207228.50000000
20180726,TDG,341820.13333333
20180726,PPL,6136320.56666667
20180726,ULTA,809730.26666667
20180726,GPC,836234.96666667
20180726,BIG,1263730.70000000
20180726,PSX,2081040.90000000
20180726,COO,454129.43333333
20180726,EXPD,1302946.53333333
20180726,TER,2736445.56666667
20180726,CERN,1505988.50000000
20180726,FE,4181581.03333333
20180726,RRC,6959255.33333333
20180726,CCI,2361478.80000000
20180726,DVN,5765352.10000000
20180726,INFO,2057923.26666667
20180726,TROW,1189147.96666667
20180726,SRE,2497126.36666667
20180726,AES,6861993.03333333
20180726,WY,4195742.73333333
20180726,CTXS,1596912.56666667
20180726,TGT,3883000.96666667
20180726,SIVB,474673.20000000
20180726,ANTM,1255938.90000000
20180726,TJX,2883415.03333333
20180726,HAL,10061353.03333333
20180726,ECL,1027810.10000000
20180726,SVU,1646430.43333333
20180726,WYND,1543423.96666667
20180726,DXC,2219227.00000000
20180726,PAR,152238.30000000
20180726,TGNA,3006177.40000000
20180726,WYNN,2452256.43333333
20180726,FOXA,20036594.73333333
20180726,AME,1021137.73333333
20180726,FB,24178775.70000000
20180726,CA,7186198.80000000
20180726,ETN,2624703.10000000
20180726,WMIH,1242798.20000000
20180726,MAT,3581704.73333333
20180726,RSG,1429822.16666667
20180726,EFX,987805.23333333
20180726,SJM,1224628.36666667
20180726,TEL,1680742.20000000
20180726,MDR,2518643.76666667
20180726,UN,1135948.96666667
20180726,WRK,1402821.93333333
20180726,O,1984922.23333333
20180726,REG,1439809.93333333
20180726,MPC,5345174.83333333
20180726,BKNG,343040.76666667
20180726,HSY,1193653.86666667
20180726,DVA,1290506.56666667
20180726,PTC,982191.80000000
20180726,HPE,10158382.83333333
20180726,HPQ,7248465.23333333
20180726,QRVO,1117780.46666667
20180726,PBCT,3243004.50000000
20180726,COL,1178096.20000000
20180726,EA,2561808.93333333
20180726,DLTR,2486851.13333333
20180726,IQV,1808081.90000000
20180726,PSA,935606.13333333
20180726,BVSN,25906.43333333
20180726,GS,3111862.73333333
20180726,DO,1561555.96666667
20180726,CIK,168986.76666667
20180726,AMG,491118.03333333
20180726,FDC,6238331.53333333
20180726,PNC,2701668.76666667
20180726,V,7560798.26666667
20180726,MAR,1841467.20000000
20180726,GHC,18903.33333333
