date,ticker
20020107,ABT
20020107,HON
20020107,AEP
20020107,BA
20020107,BMY
20020107,CPB
20020107,CAT
20020107,CVX
20020107,KO
20020107,CL
20020107,ED
20020107,GLW
20020107,DE
20020107,DTE
20020107,D
20020107,DWDP
20020107,ETN
20020107,XOM
20020107,F
20020107,GD
20020107,GE
20020107,GT
20020107,HAL
20020107,HSY
20020107,IBM
20020107,IP
20020107,K
20020107,KMB
20020107,KR
20020107,SPGI
20020107,CVS
20020107,MRK
20020107,ETR
20020107,MMM
20020107,MSI
20020107,NSC
20020107,XEL
20020107,FE
20020107,PPG
20020107,SRE
20020107,PEP
20020107,PFE
20020107,EXC
20020107,MO
20020107,COP
20020107,PG
20020107,PEG
20020107,RTN
20020107,ROK
20020107,EIX
20020107,SO
20020107,TXN
20020107,UNP
20020107,UTX
20020107,WY
20020107,WHR
20020107,XRX
20020107,SHLDQ
20020107,MEA.1
20020107,NMK
20020107,AL.1
20020107,INCLF
20020107,RDPL
20020107,UN
20020107,TRW.1
20020107,AAL
20020107,HBC1
20020107,PHA.1
20020107,WINN
20020107,CR
20020107,S.1
20020107,UCL
20020107,MAY.2
20020107,G.1
20020107,T.2
20020107,GP.1
20020107,DAN
20020107,MYG.1
20020107,NAV
20020107,PGL.1
20020107,PD
20020107,0033A
20020107,WWY
20020107,UIS
20020107,HPC
20020107,GM
20020107,IR
20020107,CBE
20020107,WYE
20020107,SGP
20020107,BRK3
20020107,KODK
20020107,ITT
20020107,CEG
20020107,GR
20020107,KHC
20020107,JCP
20020107,BEAM
20020107,MWV
20020107,AA.3
20020107,PBI
20020107,BHI
20020107,DD
20020107,PCG
20020107,SHW
20020107,CMI
20020107,EMR
20020107,SLB
20020107,TEK.1
20020107,AVP
20020107,CSX
20020107,DAL
20020107,MDP
20020107,CLX
20020107,GIS
20020107,SUN.1
20020107,NEM
20020107,MCD
20020107,HLT
20020107,OMX
20020107,LLY
20020107,ACV.1
20020107,MDR
20020107,BAX
20020107,BDX
20020107,BC
20020107,RSHCQ
20020107,JNJ
20020107,GPC
20020107,HPQ
20020107,TNB
20020107,LPX
